Year,GeoAreaName,Education level,Location,Quantile,Sex,Value
2017,Albania,UPPSEC,ALLAREA,_T,FEMALE,82
2017,Albania,UPPSEC,URBAN,Q4,BOTHSEX,90
2017,Albania,UPPSEC,URBAN,Q4,FEMALE,93
2017,Albania,UPPSEC,URBAN,Q5,MALE,96
2017,Albania,UPPSEC,RURAL,Q1,MALE,63
2017,Albania,LOWSEC,URBAN,Q5,MALE,100
2017,Albania,UPPSEC,ALLAREA,Q4,FEMALE,89
2017,Albania,UPPSEC,RURAL,Q5,BOTHSEX,91
2017,Albania,UPPSEC,ALLAREA,Q4,MALE,88
2017,Albania,UPPSEC,URBAN,_T,MALE,82
2017,Albania,UPPSEC,ALLAREA,Q2,BOTHSEX,73
2017,Albania,UPPSEC,ALLAREA,_T,MALE,79
2017,Albania,PRIMAR,RURAL,Q2,BOTHSEX,94
2017,Albania,PRIMAR,RURAL,Q1,MALE,90
2017,Albania,PRIMAR,RURAL,_T,FEMALE,95
2017,Albania,PRIMAR,RURAL,Q3,FEMALE,96
2017,Albania,PRIMAR,RURAL,Q3,MALE,97
2017,Albania,PRIMAR,RURAL,_T,BOTHSEX,93
2017,Albania,UPPSEC,URBAN,Q1,FEMALE,48
2017,Albania,UPPSEC,RURAL,Q4,MALE,89
2017,Albania,UPPSEC,ALLAREA,Q5,FEMALE,98
2017,Albania,UPPSEC,ALLAREA,Q1,BOTHSEX,60
2017,Albania,PRIMAR,ALLAREA,_T,FEMALE,96
2017,Albania,PRIMAR,ALLAREA,_T,MALE,94
2017,Albania,PRIMAR,RURAL,_T,MALE,91
2017,Albania,PRIMAR,RURAL,Q1,FEMALE,96
2017,Albania,PRIMAR,RURAL,Q1,BOTHSEX,93
2017,Albania,PRIMAR,ALLAREA,Q5,MALE,97
2017,Albania,PRIMAR,ALLAREA,Q5,FEMALE,99
2017,Albania,PRIMAR,URBAN,_T,MALE,97
2017,Albania,LOWSEC,URBAN,_T,MALE,93
2017,Albania,LOWSEC,URBAN,_T,BOTHSEX,94
2017,Albania,LOWSEC,URBAN,Q3,FEMALE,95
2017,Albania,LOWSEC,URBAN,Q3,BOTHSEX,91
2017,Albania,LOWSEC,RURAL,Q1,FEMALE,88
2017,Albania,LOWSEC,RURAL,Q1,BOTHSEX,90
2017,Albania,PRIMAR,ALLAREA,Q1,FEMALE,96
2017,Albania,PRIMAR,ALLAREA,Q2,BOTHSEX,94
2017,Albania,PRIMAR,ALLAREA,Q1,BOTHSEX,93
2017,Albania,PRIMAR,ALLAREA,Q1,MALE,91
2017,Albania,LOWSEC,URBAN,Q2,BOTHSEX,88
2017,Albania,LOWSEC,URBAN,Q1,FEMALE,72
2017,Albania,LOWSEC,RURAL,Q5,MALE,0
2017,Albania,LOWSEC,ALLAREA,_T,BOTHSEX,94
2017,Albania,LOWSEC,ALLAREA,Q5,FEMALE,100
2017,Albania,LOWSEC,ALLAREA,Q3,MALE,90
2017,Albania,LOWSEC,ALLAREA,Q2,FEMALE,91
2017,Albania,LOWSEC,ALLAREA,Q1,FEMALE,86
2017,Albania,LOWSEC,ALLAREA,Q2,MALE,91
2017,Albania,LOWSEC,ALLAREA,Q3,BOTHSEX,93
2017,Albania,LOWSEC,ALLAREA,Q4,MALE,97
2017,Albania,LOWSEC,ALLAREA,Q5,MALE,99
2017,Albania,UPPSEC,URBAN,_T,BOTHSEX,85
2017,Albania,UPPSEC,ALLAREA,Q3,BOTHSEX,79
2017,Albania,UPPSEC,RURAL,Q5,MALE,0
2017,Albania,UPPSEC,ALLAREA,Q1,FEMALE,60
2017,Albania,UPPSEC,URBAN,Q1,BOTHSEX,44
2017,Albania,UPPSEC,ALLAREA,Q1,MALE,60
2017,Albania,UPPSEC,RURAL,Q5,FEMALE,0
2017,Albania,UPPSEC,URBAN,Q1,MALE,41
2017,Albania,UPPSEC,URBAN,Q3,BOTHSEX,77
2017,Albania,UPPSEC,RURAL,Q3,MALE,90
2017,Albania,UPPSEC,RURAL,Q4,BOTHSEX,79
2017,Albania,UPPSEC,URBAN,Q2,FEMALE,75
2017,Albania,PRIMAR,ALLAREA,Q4,MALE,93
2017,Albania,PRIMAR,ALLAREA,Q4,BOTHSEX,94
2017,Albania,PRIMAR,ALLAREA,Q5,BOTHSEX,98
2017,Albania,PRIMAR,ALLAREA,Q2,FEMALE,93
2017,Albania,PRIMAR,ALLAREA,Q2,MALE,94
2017,Albania,PRIMAR,ALLAREA,Q3,BOTHSEX,96
2017,Albania,LOWSEC,RURAL,_T,BOTHSEX,93
2017,Albania,LOWSEC,RURAL,Q4,MALE,100
2017,Albania,LOWSEC,RURAL,Q4,FEMALE,95
2017,Albania,LOWSEC,RURAL,Q5,FEMALE,0
2017,Albania,LOWSEC,RURAL,Q5,BOTHSEX,96
2017,Albania,LOWSEC,RURAL,Q3,BOTHSEX,97
2018,Albania,PRIMAR,ALLAREA,_T,FEMALE,98
2018,Albania,UPPSEC,ALLAREA,_T,MALE,79
2018,Albania,UPPSEC,ALLAREA,_T,FEMALE,83
2018,Albania,UPPSEC,ALLAREA,_T,BOTHSEX,82
2018,Albania,LOWSEC,ALLAREA,_T,BOTHSEX,97
2018,Albania,LOWSEC,ALLAREA,_T,MALE,96
2018,Albania,PRIMAR,ALLAREA,_T,BOTHSEX,97
2018,Albania,PRIMAR,ALLAREA,_T,MALE,97
2018,Albania,LOWSEC,ALLAREA,_T,FEMALE,97
2019,Albania,PRIMAR,ALLAREA,_T,FEMALE,98
2019,Albania,PRIMAR,ALLAREA,_T,MALE,97
2019,Albania,PRIMAR,ALLAREA,_T,BOTHSEX,97
2019,Albania,LOWSEC,ALLAREA,_T,FEMALE,97
2019,Albania,LOWSEC,ALLAREA,_T,MALE,96
2019,Albania,LOWSEC,ALLAREA,_T,BOTHSEX,97
2019,Albania,UPPSEC,ALLAREA,_T,BOTHSEX,83
2019,Albania,UPPSEC,ALLAREA,_T,FEMALE,85
2019,Albania,UPPSEC,ALLAREA,_T,MALE,80
2020,Albania,PRIMAR,ALLAREA,_T,BOTHSEX,97
2020,Albania,PRIMAR,ALLAREA,_T,MALE,97
2020,Albania,PRIMAR,ALLAREA,_T,FEMALE,98
2020,Albania,UPPSEC,ALLAREA,_T,MALE,81
2020,Albania,UPPSEC,ALLAREA,_T,FEMALE,86
2020,Albania,UPPSEC,ALLAREA,_T,BOTHSEX,85
2020,Albania,LOWSEC,ALLAREA,_T,BOTHSEX,97
2020,Albania,LOWSEC,ALLAREA,_T,MALE,96
2020,Albania,LOWSEC,ALLAREA,_T,FEMALE,97
2000,Azerbaijan,LOWSEC,ALLAREA,_T,FEMALE,86
2000,Azerbaijan,LOWSEC,ALLAREA,_T,MALE,89
2000,Azerbaijan,LOWSEC,ALLAREA,_T,BOTHSEX,88
2000,Azerbaijan,LOWSEC,ALLAREA,Q4,BOTHSEX,91
2000,Azerbaijan,LOWSEC,ALLAREA,Q2,BOTHSEX,89
2000,Azerbaijan,LOWSEC,ALLAREA,Q3,BOTHSEX,87
2000,Azerbaijan,LOWSEC,ALLAREA,Q1,BOTHSEX,78
2000,Azerbaijan,UPPSEC,ALLAREA,Q4,BOTHSEX,70
2000,Azerbaijan,PRIMAR,RURAL,_T,BOTHSEX,96
2000,Azerbaijan,UPPSEC,ALLAREA,Q1,BOTHSEX,49
2000,Azerbaijan,PRIMAR,ALLAREA,_T,BOTHSEX,97
2000,Azerbaijan,PRIMAR,ALLAREA,_T,FEMALE,97
2000,Azerbaijan,PRIMAR,ALLAREA,Q4,BOTHSEX,99
2000,Azerbaijan,PRIMAR,ALLAREA,Q5,BOTHSEX,99
2000,Azerbaijan,PRIMAR,ALLAREA,Q3,BOTHSEX,97
2000,Azerbaijan,PRIMAR,URBAN,_T,BOTHSEX,98
2000,Azerbaijan,PRIMAR,ALLAREA,_T,MALE,97
2000,Azerbaijan,PRIMAR,ALLAREA,Q2,BOTHSEX,97
2000,Azerbaijan,PRIMAR,ALLAREA,Q1,BOTHSEX,94
2000,Azerbaijan,LOWSEC,URBAN,_T,BOTHSEX,92
2000,Azerbaijan,LOWSEC,RURAL,_T,BOTHSEX,83
2000,Azerbaijan,LOWSEC,ALLAREA,Q5,BOTHSEX,96
2000,Azerbaijan,UPPSEC,ALLAREA,_T,FEMALE,62
2000,Azerbaijan,UPPSEC,ALLAREA,_T,BOTHSEX,64
2000,Azerbaijan,UPPSEC,URBAN,_T,BOTHSEX,72
2000,Azerbaijan,UPPSEC,ALLAREA,Q3,BOTHSEX,64
2000,Azerbaijan,UPPSEC,ALLAREA,Q5,BOTHSEX,85
2000,Azerbaijan,UPPSEC,ALLAREA,Q2,BOTHSEX,60
2000,Azerbaijan,UPPSEC,RURAL,_T,BOTHSEX,55
2000,Azerbaijan,UPPSEC,ALLAREA,_T,MALE,67
2001,Azerbaijan,PRIMAR,ALLAREA,_T,FEMALE,97
2001,Azerbaijan,PRIMAR,ALLAREA,_T,BOTHSEX,97
2001,Azerbaijan,UPPSEC,ALLAREA,_T,MALE,68
2001,Azerbaijan,UPPSEC,ALLAREA,_T,BOTHSEX,66
2001,Azerbaijan,UPPSEC,ALLAREA,_T,FEMALE,63
2001,Azerbaijan,PRIMAR,ALLAREA,_T,MALE,98
2001,Azerbaijan,LOWSEC,ALLAREA,_T,BOTHSEX,89
2001,Azerbaijan,LOWSEC,ALLAREA,_T,MALE,91
2001,Azerbaijan,LOWSEC,ALLAREA,_T,FEMALE,87
2002,Azerbaijan,UPPSEC,ALLAREA,_T,BOTHSEX,68
2002,Azerbaijan,UPPSEC,ALLAREA,_T,MALE,70
2002,Azerbaijan,PRIMAR,ALLAREA,_T,BOTHSEX,97
2002,Azerbaijan,PRIMAR,ALLAREA,_T,FEMALE,97
2002,Azerbaijan,PRIMAR,ALLAREA,_T,MALE,98
2002,Azerbaijan,LOWSEC,ALLAREA,_T,FEMALE,88
2002,Azerbaijan,LOWSEC,ALLAREA,_T,MALE,92
2002,Azerbaijan,LOWSEC,ALLAREA,_T,BOTHSEX,90
2002,Azerbaijan,UPPSEC,ALLAREA,_T,FEMALE,66
2003,Azerbaijan,LOWSEC,ALLAREA,_T,MALE,92
2003,Azerbaijan,LOWSEC,ALLAREA,_T,FEMALE,88
2003,Azerbaijan,PRIMAR,ALLAREA,_T,MALE,98
2003,Azerbaijan,PRIMAR,ALLAREA,_T,FEMALE,97
2003,Azerbaijan,PRIMAR,ALLAREA,_T,BOTHSEX,97
2003,Azerbaijan,UPPSEC,ALLAREA,_T,MALE,72
2003,Azerbaijan,UPPSEC,ALLAREA,_T,BOTHSEX,70
2003,Azerbaijan,UPPSEC,ALLAREA,_T,FEMALE,68
2003,Azerbaijan,LOWSEC,ALLAREA,_T,BOTHSEX,90
2004,Azerbaijan,LOWSEC,ALLAREA,_T,FEMALE,89
2004,Azerbaijan,LOWSEC,ALLAREA,_T,MALE,93
2004,Azerbaijan,LOWSEC,ALLAREA,_T,BOTHSEX,91
2004,Azerbaijan,UPPSEC,ALLAREA,_T,FEMALE,70
2004,Azerbaijan,UPPSEC,ALLAREA,_T,BOTHSEX,72
2004,Azerbaijan,UPPSEC,ALLAREA,_T,MALE,74
2004,Azerbaijan,PRIMAR,ALLAREA,_T,BOTHSEX,97
2004,Azerbaijan,PRIMAR,ALLAREA,_T,FEMALE,97
2004,Azerbaijan,PRIMAR,ALLAREA,_T,MALE,98
2005,Azerbaijan,PRIMAR,ALLAREA,_T,FEMALE,97
2005,Azerbaijan,PRIMAR,ALLAREA,_T,BOTHSEX,97
2005,Azerbaijan,UPPSEC,ALLAREA,_T,MALE,76
2005,Azerbaijan,UPPSEC,ALLAREA,_T,BOTHSEX,74
2005,Azerbaijan,UPPSEC,ALLAREA,_T,FEMALE,72
2005,Azerbaijan,LOWSEC,ALLAREA,_T,BOTHSEX,91
2005,Azerbaijan,PRIMAR,ALLAREA,_T,MALE,98
2005,Azerbaijan,LOWSEC,ALLAREA,_T,MALE,93
2005,Azerbaijan,LOWSEC,ALLAREA,_T,FEMALE,89
2006,Azerbaijan,UPPSEC,RURAL,_T,FEMALE,63
2006,Azerbaijan,UPPSEC,RURAL,_T,MALE,76
2006,Azerbaijan,LOWSEC,ALLAREA,_T,FEMALE,90
2006,Azerbaijan,LOWSEC,ALLAREA,_T,MALE,95
2006,Azerbaijan,PRIMAR,URBAN,Q5,FEMALE,100
2006,Azerbaijan,LOWSEC,URBAN,Q1,MALE,0
2006,Azerbaijan,LOWSEC,URBAN,Q1,FEMALE,0
2006,Azerbaijan,LOWSEC,ALLAREA,_T,BOTHSEX,92
2006,Azerbaijan,PRIMAR,URBAN,Q4,MALE,100
2006,Azerbaijan,LOWSEC,ALLAREA,Q4,BOTHSEX,97
2006,Azerbaijan,LOWSEC,ALLAREA,Q4,MALE,98
2006,Azerbaijan,LOWSEC,ALLAREA,Q5,MALE,98
2006,Azerbaijan,LOWSEC,ALLAREA,Q3,BOTHSEX,92
2006,Azerbaijan,LOWSEC,ALLAREA,Q2,FEMALE,82
2006,Azerbaijan,LOWSEC,ALLAREA,Q1,FEMALE,83
2006,Azerbaijan,UPPSEC,ALLAREA,_T,BOTHSEX,75
2006,Azerbaijan,UPPSEC,URBAN,Q5,FEMALE,90
2006,Azerbaijan,UPPSEC,URBAN,Q4,FEMALE,77
2006,Azerbaijan,UPPSEC,URBAN,Q5,MALE,89
2006,Azerbaijan,UPPSEC,RURAL,Q2,FEMALE,74
2006,Azerbaijan,UPPSEC,RURAL,Q5,BOTHSEX,0
2006,Azerbaijan,UPPSEC,ALLAREA,Q4,MALE,82
2006,Azerbaijan,UPPSEC,ALLAREA,Q4,FEMALE,80
2006,Azerbaijan,UPPSEC,RURAL,Q2,MALE,74
2006,Azerbaijan,UPPSEC,URBAN,Q5,BOTHSEX,89
2006,Azerbaijan,UPPSEC,ALLAREA,Q3,BOTHSEX,75
2006,Azerbaijan,UPPSEC,RURAL,Q5,MALE,0
2006,Azerbaijan,UPPSEC,URBAN,_T,BOTHSEX,81
2006,Azerbaijan,UPPSEC,ALLAREA,Q3,FEMALE,71
2006,Azerbaijan,UPPSEC,ALLAREA,Q3,MALE,80
2006,Azerbaijan,UPPSEC,ALLAREA,Q2,FEMALE,71
2006,Azerbaijan,UPPSEC,RURAL,Q4,BOTHSEX,93
2006,Azerbaijan,UPPSEC,RURAL,Q3,MALE,82
2006,Azerbaijan,UPPSEC,URBAN,Q3,BOTHSEX,75
2006,Azerbaijan,UPPSEC,URBAN,Q1,MALE,0
2006,Azerbaijan,UPPSEC,RURAL,Q4,MALE,93
2006,Azerbaijan,UPPSEC,URBAN,Q1,FEMALE,0
2006,Azerbaijan,UPPSEC,RURAL,Q4,FEMALE,93
2006,Azerbaijan,PRIMAR,RURAL,Q3,BOTHSEX,98
2006,Azerbaijan,PRIMAR,RURAL,Q2,MALE,99
2006,Azerbaijan,PRIMAR,RURAL,Q2,BOTHSEX,98
2006,Azerbaijan,PRIMAR,RURAL,Q2,FEMALE,96
2006,Azerbaijan,PRIMAR,RURAL,Q4,FEMALE,94
2006,Azerbaijan,PRIMAR,RURAL,Q1,MALE,98
2006,Azerbaijan,PRIMAR,ALLAREA,_T,FEMALE,97
2006,Azerbaijan,PRIMAR,ALLAREA,Q5,BOTHSEX,100
2006,Azerbaijan,PRIMAR,ALLAREA,Q4,BOTHSEX,99
2006,Azerbaijan,PRIMAR,ALLAREA,Q4,MALE,100
2006,Azerbaijan,PRIMAR,ALLAREA,_T,BOTHSEX,98
2006,Azerbaijan,PRIMAR,ALLAREA,Q3,FEMALE,97
2006,Azerbaijan,PRIMAR,URBAN,Q3,MALE,97
2006,Azerbaijan,PRIMAR,URBAN,Q4,BOTHSEX,100
2006,Azerbaijan,PRIMAR,URBAN,Q3,BOTHSEX,98
2006,Azerbaijan,PRIMAR,RURAL,_T,MALE,99
2006,Azerbaijan,PRIMAR,RURAL,Q1,FEMALE,93
2006,Azerbaijan,PRIMAR,URBAN,Q1,MALE,0
2006,Azerbaijan,PRIMAR,URBAN,Q1,FEMALE,72
2006,Azerbaijan,PRIMAR,ALLAREA,_T,MALE,99
2006,Azerbaijan,PRIMAR,ALLAREA,Q4,FEMALE,99
2006,Azerbaijan,PRIMAR,ALLAREA,Q1,BOTHSEX,95
2006,Azerbaijan,LOWSEC,RURAL,Q3,BOTHSEX,93
2006,Azerbaijan,LOWSEC,RURAL,Q4,BOTHSEX,92
2006,Azerbaijan,LOWSEC,RURAL,Q4,FEMALE,88
2006,Azerbaijan,LOWSEC,RURAL,Q5,BOTHSEX,0
2006,Azerbaijan,LOWSEC,RURAL,Q5,FEMALE,0
2006,Azerbaijan,LOWSEC,RURAL,Q2,BOTHSEX,86
2006,Azerbaijan,LOWSEC,RURAL,Q2,FEMALE,83
2006,Azerbaijan,LOWSEC,URBAN,Q3,BOTHSEX,90
2006,Azerbaijan,LOWSEC,RURAL,Q1,FEMALE,86
2006,Azerbaijan,LOWSEC,URBAN,Q3,FEMALE,85
2006,Azerbaijan,LOWSEC,URBAN,Q2,MALE,94
2006,Azerbaijan,LOWSEC,URBAN,Q4,FEMALE,98
2006,Azerbaijan,LOWSEC,URBAN,Q4,MALE,98
2006,Azerbaijan,LOWSEC,URBAN,Q5,BOTHSEX,97
2006,Azerbaijan,UPPSEC,RURAL,Q3,FEMALE,68
2006,Azerbaijan,UPPSEC,RURAL,Q3,BOTHSEX,74
2006,Azerbaijan,UPPSEC,URBAN,Q3,MALE,77
2006,Azerbaijan,UPPSEC,URBAN,Q3,FEMALE,74
2006,Azerbaijan,PRIMAR,URBAN,Q5,MALE,99
2006,Azerbaijan,PRIMAR,URBAN,Q4,FEMALE,100
2006,Azerbaijan,PRIMAR,URBAN,Q5,BOTHSEX,100
2006,Azerbaijan,LOWSEC,URBAN,Q1,BOTHSEX,64
2006,Azerbaijan,LOWSEC,RURAL,Q5,MALE,0
2006,Azerbaijan,LOWSEC,URBAN,Q2,BOTHSEX,85
2006,Azerbaijan,UPPSEC,URBAN,Q4,MALE,81
2006,Azerbaijan,UPPSEC,RURAL,Q1,BOTHSEX,54
2006,Azerbaijan,UPPSEC,ALLAREA,Q5,BOTHSEX,90
2006,Azerbaijan,UPPSEC,ALLAREA,Q1,MALE,70
2006,Azerbaijan,UPPSEC,ALLAREA,Q1,FEMALE,36
2006,Azerbaijan,UPPSEC,URBAN,Q1,BOTHSEX,57
2006,Azerbaijan,UPPSEC,URBAN,Q2,MALE,59
2006,Azerbaijan,UPPSEC,URBAN,Q2,FEMALE,58
2006,Azerbaijan,UPPSEC,ALLAREA,Q1,BOTHSEX,54
2006,Azerbaijan,UPPSEC,ALLAREA,Q5,FEMALE,90
2006,Azerbaijan,UPPSEC,URBAN,Q2,BOTHSEX,58
2006,Azerbaijan,UPPSEC,ALLAREA,Q5,MALE,89
2006,Azerbaijan,PRIMAR,RURAL,_T,BOTHSEX,97
2006,Azerbaijan,PRIMAR,RURAL,Q3,MALE,100
2006,Azerbaijan,PRIMAR,RURAL,Q3,FEMALE,95
2006,Azerbaijan,PRIMAR,RURAL,_T,FEMALE,94
2006,Azerbaijan,PRIMAR,RURAL,Q4,MALE,97
2006,Azerbaijan,PRIMAR,RURAL,Q4,BOTHSEX,96
2006,Azerbaijan,PRIMAR,ALLAREA,Q2,BOTHSEX,99
2006,Azerbaijan,PRIMAR,ALLAREA,Q1,FEMALE,91
2006,Azerbaijan,PRIMAR,ALLAREA,Q1,MALE,98
2006,Azerbaijan,LOWSEC,RURAL,Q3,MALE,95
2006,Azerbaijan,LOWSEC,RURAL,Q3,FEMALE,92
2006,Azerbaijan,LOWSEC,RURAL,Q2,MALE,92
2006,Azerbaijan,LOWSEC,ALLAREA,Q2,MALE,93
2006,Azerbaijan,LOWSEC,ALLAREA,Q2,BOTHSEX,86
2006,Azerbaijan,LOWSEC,ALLAREA,Q1,MALE,86
2006,Azerbaijan,UPPSEC,ALLAREA,_T,FEMALE,71
2006,Azerbaijan,UPPSEC,URBAN,Q4,BOTHSEX,79
2006,Azerbaijan,UPPSEC,RURAL,Q1,FEMALE,36
2006,Azerbaijan,LOWSEC,URBAN,Q5,FEMALE,96
2006,Azerbaijan,UPPSEC,RURAL,Q2,BOTHSEX,74
2006,Azerbaijan,LOWSEC,URBAN,Q5,MALE,98
2006,Azerbaijan,UPPSEC,RURAL,Q1,MALE,70
2006,Azerbaijan,UPPSEC,ALLAREA,Q2,BOTHSEX,71
2006,Azerbaijan,UPPSEC,URBAN,_T,MALE,82
2006,Azerbaijan,PRIMAR,URBAN,_T,MALE,99
2006,Azerbaijan,PRIMAR,URBAN,Q1,BOTHSEX,83
2006,Azerbaijan,PRIMAR,URBAN,_T,FEMALE,99
2006,Azerbaijan,PRIMAR,ALLAREA,Q3,BOTHSEX,98
2006,Azerbaijan,PRIMAR,ALLAREA,Q2,MALE,99
2006,Azerbaijan,PRIMAR,ALLAREA,Q2,FEMALE,97
2006,Azerbaijan,PRIMAR,ALLAREA,Q5,MALE,99
2006,Azerbaijan,PRIMAR,ALLAREA,Q5,FEMALE,100
2006,Azerbaijan,PRIMAR,RURAL,Q1,BOTHSEX,96
2006,Azerbaijan,PRIMAR,URBAN,Q2,BOTHSEX,100
2006,Azerbaijan,PRIMAR,URBAN,Q2,FEMALE,100
2006,Azerbaijan,PRIMAR,URBAN,Q2,MALE,100
2006,Azerbaijan,LOWSEC,URBAN,_T,BOTHSEX,94
2006,Azerbaijan,LOWSEC,URBAN,_T,MALE,96
2006,Azerbaijan,LOWSEC,URBAN,_T,FEMALE,93
2006,Azerbaijan,LOWSEC,URBAN,Q4,BOTHSEX,98
2006,Azerbaijan,LOWSEC,URBAN,Q3,MALE,97
2006,Azerbaijan,LOWSEC,URBAN,Q2,FEMALE,79
2006,Azerbaijan,LOWSEC,ALLAREA,Q4,FEMALE,96
2006,Azerbaijan,LOWSEC,ALLAREA,Q3,FEMALE,89
2006,Azerbaijan,LOWSEC,ALLAREA,Q5,FEMALE,96
2006,Azerbaijan,LOWSEC,ALLAREA,Q3,MALE,96
2006,Azerbaijan,LOWSEC,ALLAREA,Q5,BOTHSEX,97
2006,Azerbaijan,LOWSEC,ALLAREA,Q1,BOTHSEX,84
2006,Azerbaijan,UPPSEC,ALLAREA,_T,MALE,79
2006,Azerbaijan,UPPSEC,RURAL,_T,BOTHSEX,69
2006,Azerbaijan,UPPSEC,URBAN,_T,FEMALE,79
2006,Azerbaijan,UPPSEC,ALLAREA,Q4,BOTHSEX,81
2006,Azerbaijan,UPPSEC,ALLAREA,Q2,MALE,71
2006,Azerbaijan,UPPSEC,RURAL,Q5,FEMALE,0
2006,Azerbaijan,PRIMAR,ALLAREA,Q3,MALE,99
2006,Azerbaijan,PRIMAR,URBAN,_T,BOTHSEX,99
2006,Azerbaijan,PRIMAR,RURAL,Q5,BOTHSEX,0
2006,Azerbaijan,PRIMAR,RURAL,Q5,FEMALE,0
2006,Azerbaijan,PRIMAR,URBAN,Q3,FEMALE,99
2006,Azerbaijan,PRIMAR,RURAL,Q5,MALE,0
2006,Azerbaijan,LOWSEC,RURAL,Q4,MALE,0
2006,Azerbaijan,LOWSEC,RURAL,_T,BOTHSEX,88
2006,Azerbaijan,LOWSEC,RURAL,_T,MALE,92
2006,Azerbaijan,LOWSEC,RURAL,_T,FEMALE,86
2006,Azerbaijan,LOWSEC,RURAL,Q1,MALE,88
2006,Azerbaijan,LOWSEC,RURAL,Q1,BOTHSEX,87
2007,Azerbaijan,PRIMAR,ALLAREA,_T,MALE,98
2007,Azerbaijan,LOWSEC,ALLAREA,_T,FEMALE,90
2007,Azerbaijan,PRIMAR,ALLAREA,_T,BOTHSEX,98
2007,Azerbaijan,PRIMAR,ALLAREA,_T,FEMALE,97
2007,Azerbaijan,UPPSEC,ALLAREA,_T,MALE,81
2007,Azerbaijan,UPPSEC,ALLAREA,_T,BOTHSEX,79
2007,Azerbaijan,UPPSEC,ALLAREA,_T,FEMALE,75
2007,Azerbaijan,LOWSEC,ALLAREA,_T,BOTHSEX,92
2007,Azerbaijan,LOWSEC,ALLAREA,_T,MALE,93
2008,Azerbaijan,LOWSEC,ALLAREA,_T,FEMALE,90
2008,Azerbaijan,LOWSEC,ALLAREA,_T,MALE,94
2008,Azerbaijan,LOWSEC,ALLAREA,_T,BOTHSEX,92
2008,Azerbaijan,UPPSEC,ALLAREA,_T,FEMALE,77
2008,Azerbaijan,UPPSEC,ALLAREA,_T,BOTHSEX,81
2008,Azerbaijan,UPPSEC,ALLAREA,_T,MALE,82
2008,Azerbaijan,PRIMAR,ALLAREA,_T,FEMALE,98
2008,Azerbaijan,PRIMAR,ALLAREA,_T,BOTHSEX,98
2008,Azerbaijan,PRIMAR,ALLAREA,_T,MALE,98
2009,Azerbaijan,PRIMAR,ALLAREA,_T,FEMALE,98
2009,Azerbaijan,UPPSEC,ALLAREA,_T,MALE,84
2009,Azerbaijan,UPPSEC,ALLAREA,_T,BOTHSEX,82
2009,Azerbaijan,UPPSEC,ALLAREA,_T,FEMALE,78
2009,Azerbaijan,LOWSEC,ALLAREA,_T,BOTHSEX,92
2009,Azerbaijan,PRIMAR,ALLAREA,_T,MALE,98
2009,Azerbaijan,PRIMAR,ALLAREA,_T,BOTHSEX,98
2009,Azerbaijan,LOWSEC,ALLAREA,_T,MALE,94
2009,Azerbaijan,LOWSEC,ALLAREA,_T,FEMALE,90
2010,Azerbaijan,UPPSEC,ALLAREA,_T,MALE,85
2010,Azerbaijan,PRIMAR,ALLAREA,_T,FEMALE,98
2010,Azerbaijan,PRIMAR,ALLAREA,_T,BOTHSEX,98
2010,Azerbaijan,PRIMAR,ALLAREA,_T,MALE,98
2010,Azerbaijan,LOWSEC,ALLAREA,_T,FEMALE,91
2010,Azerbaijan,LOWSEC,ALLAREA,_T,MALE,94
2010,Azerbaijan,LOWSEC,ALLAREA,_T,BOTHSEX,92
2010,Azerbaijan,UPPSEC,ALLAREA,_T,FEMALE,79
2010,Azerbaijan,UPPSEC,ALLAREA,_T,BOTHSEX,84
2011,Azerbaijan,PRIMAR,ALLAREA,_T,MALE,98
2011,Azerbaijan,LOWSEC,ALLAREA,_T,FEMALE,91
2011,Azerbaijan,PRIMAR,ALLAREA,_T,BOTHSEX,98
2011,Azerbaijan,PRIMAR,ALLAREA,_T,FEMALE,98
2011,Azerbaijan,UPPSEC,ALLAREA,_T,MALE,86
2011,Azerbaijan,UPPSEC,ALLAREA,_T,BOTHSEX,85
2011,Azerbaijan,UPPSEC,ALLAREA,_T,FEMALE,81
2011,Azerbaijan,LOWSEC,ALLAREA,_T,BOTHSEX,92
2011,Azerbaijan,LOWSEC,ALLAREA,_T,MALE,94
2000,Austria,LOWSEC,ALLAREA,_T,FEMALE,100
2000,Austria,LOWSEC,ALLAREA,_T,BOTHSEX,100
2000,Austria,UPPSEC,ALLAREA,_T,BOTHSEX,85
2000,Austria,UPPSEC,ALLAREA,_T,MALE,87
2000,Austria,PRIMAR,ALLAREA,_T,FEMALE,100
2000,Austria,PRIMAR,ALLAREA,_T,BOTHSEX,100
2000,Austria,UPPSEC,ALLAREA,_T,FEMALE,84
2000,Austria,LOWSEC,ALLAREA,_T,MALE,100
2000,Austria,PRIMAR,ALLAREA,_T,MALE,100
2001,Austria,LOWSEC,ALLAREA,_T,BOTHSEX,100
2001,Austria,LOWSEC,ALLAREA,_T,FEMALE,100
2001,Austria,LOWSEC,ALLAREA,_T,MALE,100
2001,Austria,UPPSEC,ALLAREA,_T,FEMALE,84
2001,Austria,PRIMAR,ALLAREA,_T,MALE,100
2001,Austria,PRIMAR,ALLAREA,_T,BOTHSEX,100
2001,Austria,PRIMAR,ALLAREA,_T,FEMALE,100
2001,Austria,UPPSEC,ALLAREA,_T,MALE,87
2001,Austria,UPPSEC,ALLAREA,_T,BOTHSEX,85
