Year,GeoAreaName,Education level,Location,Quantile,Value
2011,Austria,PRIMAR,ALLAREA,_T,1.00322
2012,Austria,PRIMAR,ALLAREA,_T,1.00407
2012,Austria,LOWSEC,ALLAREA,_T,1.00817
2012,Austria,UPPSEC,ALLAREA,_T,1.04359
2013,Austria,UPPSEC,ALLAREA,_T,1.02029
2013,Austria,LOWSEC,ALLAREA,_T,0.99715
2013,Austria,PRIMAR,ALLAREA,_T,0.99859
2014,Austria,PRIMAR,ALLAREA,_T,0.99397
2014,Austria,LOWSEC,ALLAREA,_T,0.98787
2020,Germany,LOWSEC,ALLAREA,_T,1.0428
2021,Germany,LOWSEC,ALLAREA,_T,1.01613
2021,Germany,UPPSEC,ALLAREA,_T,1.08212
2000,Latvia,UPPSEC,ALLAREA,_T,1.17212
2000,Latvia,PRIMAR,ALLAREA,_T,1
2000,Latvia,LOWSEC,ALLAREA,_T,1.02002
2001,Latvia,LOWSEC,ALLAREA,_T,1.01902
2001,Latvia,PRIMAR,ALLAREA,_T,1
2001,Latvia,UPPSEC,ALLAREA,_T,1.17612
2007,Hungary,LOWSEC,ALLAREA,_T,1.00617
2008,Hungary,LOWSEC,ALLAREA,_T,1.00478
2008,Hungary,UPPSEC,ALLAREA,_T,1.04799
2008,Hungary,PRIMAR,ALLAREA,_T,1
2009,Hungary,PRIMAR,ALLAREA,_T,1
2009,Hungary,UPPSEC,ALLAREA,_T,1.04248
2009,Hungary,LOWSEC,ALLAREA,_T,1.00334
2010,Hungary,LOWSEC,ALLAREA,_T,0.99828
2010,Hungary,UPPSEC,ALLAREA,_T,1.02663
2010,Hungary,PRIMAR,ALLAREA,_T,1
2005,Italy,LOWSEC,ALLAREA,_T,1.01318
2006,Italy,LOWSEC,ALLAREA,_T,1.00737
2006,Italy,UPPSEC,ALLAREA,_T,1.08891
2006,Italy,PRIMAR,ALLAREA,_T,1.0013
2007,Italy,PRIMAR,ALLAREA,_T,0.99709
2007,Italy,UPPSEC,ALLAREA,_T,1.0835
2007,Italy,LOWSEC,ALLAREA,_T,1.01048
2008,Italy,LOWSEC,ALLAREA,_T,1.00446
2008,Italy,UPPSEC,ALLAREA,_T,1.08041
2008,Italy,PRIMAR,ALLAREA,_T,0.998
2011,Hungary,PRIMAR,ALLAREA,_T,1
2011,Hungary,UPPSEC,ALLAREA,_T,1.01789
2011,Hungary,LOWSEC,ALLAREA,_T,1.00668
2012,Hungary,LOWSEC,ALLAREA,_T,1.00162
2012,Hungary,UPPSEC,ALLAREA,_T,1.01233
2012,Hungary,PRIMAR,ALLAREA,_T,1
2013,Hungary,PRIMAR,ALLAREA,_T,1
2013,Hungary,UPPSEC,ALLAREA,_T,1.02132
2013,Hungary,LOWSEC,ALLAREA,_T,1.00101
2014,Hungary,LOWSEC,ALLAREA,_T,1.00252
2002,Latvia,UPPSEC,ALLAREA,_T,1.18062
2002,Latvia,PRIMAR,ALLAREA,_T,1
2002,Latvia,LOWSEC,ALLAREA,_T,1.01802
2003,Latvia,LOWSEC,ALLAREA,_T,1.01802
2003,Latvia,PRIMAR,ALLAREA,_T,1
2003,Latvia,UPPSEC,ALLAREA,_T,1.18462
2004,Latvia,UPPSEC,ALLAREA,_T,1.1864
2004,Latvia,PRIMAR,ALLAREA,_T,1
2004,Latvia,LOWSEC,ALLAREA,_T,1.01802
2009,Italy,PRIMAR,ALLAREA,_T,1.00301
2009,Italy,UPPSEC,ALLAREA,_T,1.08089
2009,Italy,LOWSEC,ALLAREA,_T,1.00556
2010,Italy,LOWSEC,ALLAREA,_T,1.00869
2010,Italy,UPPSEC,ALLAREA,_T,1.07764
2010,Italy,PRIMAR,ALLAREA,_T,1.00241
2011,Italy,PRIMAR,ALLAREA,_T,1.00231
2011,Italy,UPPSEC,ALLAREA,_T,1.07809
2011,Italy,LOWSEC,ALLAREA,_T,1.00222
2012,Italy,LOWSEC,ALLAREA,_T,1.00708
2014,Hungary,UPPSEC,ALLAREA,_T,1.03204
2014,Hungary,PRIMAR,ALLAREA,_T,0.9974
2015,Hungary,PRIMAR,ALLAREA,_T,1.0018
2015,Hungary,UPPSEC,ALLAREA,_T,1.01199
2015,Hungary,LOWSEC,ALLAREA,_T,1.00444
2016,Hungary,LOWSEC,ALLAREA,_T,1.00121
2016,Hungary,UPPSEC,ALLAREA,_T,1.01235
2016,Hungary,PRIMAR,ALLAREA,_T,0.9978
2017,Hungary,PRIMAR,ALLAREA,_T,0.9996
2017,Hungary,UPPSEC,ALLAREA,_T,0.99234
2005,Latvia,LOWSEC,ALLAREA,_T,1.01802
2005,Latvia,PRIMAR,ALLAREA,_T,1
2005,Latvia,UPPSEC,ALLAREA,_T,1.18699
2006,Latvia,UPPSEC,ALLAREA,_T,1.08761
2006,Latvia,PRIMAR,ALLAREA,_T,1
2006,Latvia,LOWSEC,ALLAREA,_T,1.01178
2007,Latvia,LOWSEC,ALLAREA,_T,1.0181
2007,Latvia,PRIMAR,ALLAREA,_T,1.00231
2007,Latvia,UPPSEC,ALLAREA,_T,1.09867
2012,Italy,UPPSEC,ALLAREA,_T,1.09471
2012,Italy,PRIMAR,ALLAREA,_T,1.0005
2013,Italy,PRIMAR,ALLAREA,_T,0.99748
2013,Italy,UPPSEC,ALLAREA,_T,1.09446
2013,Italy,LOWSEC,ALLAREA,_T,1.00614
2014,Italy,LOWSEC,ALLAREA,_T,1.00485
2014,Italy,UPPSEC,ALLAREA,_T,1.06724
2014,Italy,PRIMAR,ALLAREA,_T,1.0045
2015,Italy,PRIMAR,ALLAREA,_T,1.0027
2015,Italy,UPPSEC,ALLAREA,_T,1.06945
2017,Hungary,LOWSEC,ALLAREA,_T,0.99726
2018,Hungary,LOWSEC,ALLAREA,_T,1.0103
2018,Hungary,UPPSEC,ALLAREA,_T,0.99953
2018,Hungary,PRIMAR,ALLAREA,_T,1.00601
2019,Hungary,PRIMAR,ALLAREA,_T,1.0006
2019,Hungary,UPPSEC,ALLAREA,_T,1.0201
2019,Hungary,LOWSEC,ALLAREA,_T,1.01608
2020,Hungary,LOWSEC,ALLAREA,_T,1.00264
2020,Hungary,UPPSEC,ALLAREA,_T,1.03576
2020,Hungary,PRIMAR,ALLAREA,_T,1.0028
2015,Italy,LOWSEC,ALLAREA,_T,1.00787
2016,Italy,LOWSEC,ALLAREA,_T,1.00423
2016,Italy,UPPSEC,ALLAREA,_T,1.06769
2016,Italy,PRIMAR,ALLAREA,_T,0.9985
2017,Italy,PRIMAR,ALLAREA,_T,0.9992
2017,Italy,UPPSEC,ALLAREA,_T,1.07644
2017,Italy,LOWSEC,ALLAREA,_T,1.00141
2018,Italy,LOWSEC,ALLAREA,_T,1.00574
2018,Italy,UPPSEC,ALLAREA,_T,1.07032
2018,Italy,PRIMAR,ALLAREA,_T,1.0031
2021,Hungary,PRIMAR,ALLAREA,_T,0.99303
2021,Hungary,UPPSEC,ALLAREA,_T,1.03521
2021,Hungary,LOWSEC,ALLAREA,_T,1.00223
2000,Iceland,LOWSEC,ALLAREA,_T,1
2000,Iceland,UPPSEC,ALLAREA,_T,1.11523
2000,Iceland,PRIMAR,ALLAREA,_T,1
2001,Iceland,PRIMAR,ALLAREA,_T,1
2001,Iceland,UPPSEC,ALLAREA,_T,1.12585
2001,Iceland,LOWSEC,ALLAREA,_T,1
2002,Iceland,LOWSEC,ALLAREA,_T,1
2002,Iceland,UPPSEC,ALLAREA,_T,1.13506
2002,Iceland,PRIMAR,ALLAREA,_T,1
2003,Iceland,PRIMAR,ALLAREA,_T,1
2003,Iceland,UPPSEC,ALLAREA,_T,1.14578
2003,Iceland,LOWSEC,ALLAREA,_T,1
2004,Iceland,LOWSEC,ALLAREA,_T,1.001
2004,Iceland,UPPSEC,ALLAREA,_T,1.15416
2004,Iceland,PRIMAR,ALLAREA,_T,1
2005,Iceland,PRIMAR,ALLAREA,_T,1
2005,Iceland,UPPSEC,ALLAREA,_T,1.16005
2005,Iceland,LOWSEC,ALLAREA,_T,1.001
2006,Iceland,LOWSEC,ALLAREA,_T,1.001
2006,Iceland,UPPSEC,ALLAREA,_T,1.16209
2006,Iceland,PRIMAR,ALLAREA,_T,1
2007,Iceland,PRIMAR,ALLAREA,_T,1
2007,Iceland,UPPSEC,ALLAREA,_T,1.16346
2007,Iceland,LOWSEC,ALLAREA,_T,1
2000,Republic of Moldova,LOWSEC,ALLAREA,_T,1.03462
2000,Republic of Moldova,UPPSEC,ALLAREA,_T,1.11555
2000,Republic of Moldova,PRIMAR,ALLAREA,_T,0.99798
2001,Republic of Moldova,PRIMAR,ALLAREA,_T,1.00907
2001,Republic of Moldova,UPPSEC,ALLAREA,_T,1.06281
2001,Republic of Moldova,LOWSEC,ALLAREA,_T,1.03583
2002,Republic of Moldova,LOWSEC,ALLAREA,_T,1.0368
2002,Republic of Moldova,UPPSEC,ALLAREA,_T,1.07268
2002,Republic of Moldova,PRIMAR,ALLAREA,_T,1.00907
2008,Iceland,LOWSEC,ALLAREA,_T,1
2008,Iceland,UPPSEC,ALLAREA,_T,1.16231
2008,Iceland,PRIMAR,ALLAREA,_T,1
2009,Iceland,PRIMAR,ALLAREA,_T,1
2009,Iceland,UPPSEC,ALLAREA,_T,1.16346
2009,Iceland,LOWSEC,ALLAREA,_T,1
2010,Iceland,LOWSEC,ALLAREA,_T,1
2010,Iceland,UPPSEC,ALLAREA,_T,1.16575
2010,Iceland,PRIMAR,ALLAREA,_T,1
2003,Republic of Moldova,PRIMAR,ALLAREA,_T,1.00907
2003,Republic of Moldova,UPPSEC,ALLAREA,_T,1.0826
2003,Republic of Moldova,LOWSEC,ALLAREA,_T,1.03778
2004,Republic of Moldova,LOWSEC,ALLAREA,_T,1.03669
2004,Republic of Moldova,UPPSEC,ALLAREA,_T,1.08864
2004,Republic of Moldova,PRIMAR,ALLAREA,_T,1.00907
2005,Republic of Moldova,UPPSEC,URBAN,Q5,1.03211
2005,Republic of Moldova,UPPSEC,RURAL,Q5,0
2019,Italy,PRIMAR,ALLAREA,_T,0.9996
2019,Italy,UPPSEC,ALLAREA,_T,1.04826
2019,Italy,LOWSEC,ALLAREA,_T,1.00071
2020,Italy,LOWSEC,ALLAREA,_T,1.0001
2020,Italy,UPPSEC,ALLAREA,_T,1.05821
2020,Italy,PRIMAR,ALLAREA,_T,1.00271
2021,Italy,PRIMAR,ALLAREA,_T,1.0007
2021,Italy,UPPSEC,ALLAREA,_T,1.0781
2021,Italy,LOWSEC,ALLAREA,_T,1.00231
2000,Kazakhstan,PRIMAR,ALLAREA,_T,1.001
2005,Republic of Moldova,UPPSEC,RURAL,Q4,1.16838
2005,Republic of Moldova,UPPSEC,ALLAREA,_T,1.17815
2005,Republic of Moldova,PRIMAR,ALLAREA,Q1,1.03666
2005,Republic of Moldova,UPPSEC,URBAN,_T,1.12172
2005,Republic of Moldova,PRIMAR,URBAN,Q4,1.00717
2005,Republic of Moldova,LOWSEC,ALLAREA,Q3,1.05272
2005,Republic of Moldova,PRIMAR,URBAN,Q1,0
2005,Republic of Moldova,PRIMAR,URBAN,Q2,0
2000,Kazakhstan,UPPSEC,ALLAREA,_T,1.02835
2000,Kazakhstan,LOWSEC,ALLAREA,_T,1.00304
2001,Kazakhstan,LOWSEC,ALLAREA,_T,1.00304
2001,Kazakhstan,UPPSEC,ALLAREA,_T,1.02378
2001,Kazakhstan,PRIMAR,ALLAREA,_T,1.001
2002,Kazakhstan,PRIMAR,ALLAREA,_T,1.001
2002,Kazakhstan,UPPSEC,ALLAREA,_T,1.02144
2002,Kazakhstan,LOWSEC,ALLAREA,_T,1.00303
2003,Kazakhstan,LOWSEC,ALLAREA,_T,1.00202
2008,Latvia,UPPSEC,ALLAREA,_T,1.11332
2008,Latvia,PRIMAR,ALLAREA,_T,1.00521
2008,Latvia,LOWSEC,ALLAREA,_T,0.99876
2009,Latvia,LOWSEC,ALLAREA,_T,1.01037
2009,Latvia,PRIMAR,ALLAREA,_T,1.0005
2009,Latvia,UPPSEC,ALLAREA,_T,1.04849
2010,Latvia,UPPSEC,ALLAREA,_T,1.12341
2010,Latvia,PRIMAR,ALLAREA,_T,1.0004
2010,Latvia,LOWSEC,ALLAREA,_T,1.02136
2011,Latvia,LOWSEC,ALLAREA,_T,1.02148
2005,Republic of Moldova,PRIMAR,URBAN,Q3,1.01657
2005,Republic of Moldova,LOWSEC,RURAL,Q5,0
2005,Republic of Moldova,PRIMAR,RURAL,Q1,1.03734
2005,Republic of Moldova,LOWSEC,RURAL,Q4,1.05719
2005,Republic of Moldova,LOWSEC,URBAN,_T,1.00913
2005,Republic of Moldova,PRIMAR,RURAL,_T,1.01793
2005,Republic of Moldova,LOWSEC,URBAN,Q1,0
2005,Republic of Moldova,PRIMAR,ALLAREA,_T,1.01275
2011,Iceland,PRIMAR,ALLAREA,_T,1
2011,Iceland,UPPSEC,ALLAREA,_T,1.1694
2011,Iceland,LOWSEC,ALLAREA,_T,1
2012,Iceland,LOWSEC,ALLAREA,_T,1
2012,Iceland,UPPSEC,ALLAREA,_T,1.17279
2012,Iceland,PRIMAR,ALLAREA,_T,1
2013,Iceland,PRIMAR,ALLAREA,_T,1
2013,Iceland,UPPSEC,ALLAREA,_T,1.17368
2013,Iceland,LOWSEC,ALLAREA,_T,1
2011,Latvia,PRIMAR,ALLAREA,_T,0.9979
2011,Latvia,UPPSEC,ALLAREA,_T,1.11403
2012,Latvia,UPPSEC,ALLAREA,_T,1.11739
2012,Latvia,PRIMAR,ALLAREA,_T,1.00691
2012,Latvia,LOWSEC,ALLAREA,_T,1.02169
2013,Latvia,LOWSEC,ALLAREA,_T,1.02162
2013,Latvia,PRIMAR,ALLAREA,_T,1.00492
2013,Latvia,UPPSEC,ALLAREA,_T,1.09975
2014,Latvia,UPPSEC,ALLAREA,_T,1.04553
2014,Latvia,PRIMAR,ALLAREA,_T,1
2003,Kazakhstan,UPPSEC,ALLAREA,_T,1.01809
2003,Kazakhstan,PRIMAR,ALLAREA,_T,1.002
2004,Kazakhstan,PRIMAR,ALLAREA,_T,1.002
2004,Kazakhstan,UPPSEC,ALLAREA,_T,1.01586
2004,Kazakhstan,LOWSEC,ALLAREA,_T,1.00202
2005,Kazakhstan,LOWSEC,ALLAREA,_T,1.00202
2005,Kazakhstan,UPPSEC,ALLAREA,_T,1.01367
2005,Kazakhstan,PRIMAR,ALLAREA,_T,1.002
2006,Kazakhstan,PRIMAR,ALLAREA,_T,1.00328
2014,Iceland,LOWSEC,ALLAREA,_T,1
2014,Iceland,UPPSEC,ALLAREA,_T,1.1752
2014,Iceland,PRIMAR,ALLAREA,_T,1
2015,Iceland,PRIMAR,ALLAREA,_T,1
2015,Iceland,UPPSEC,ALLAREA,_T,1.1745
2015,Iceland,LOWSEC,ALLAREA,_T,1
2016,Iceland,LOWSEC,ALLAREA,_T,1
2016,Iceland,UPPSEC,ALLAREA,_T,1.1749
2016,Iceland,PRIMAR,ALLAREA,_T,1
2014,Latvia,LOWSEC,ALLAREA,_T,1.0326
2015,Latvia,LOWSEC,ALLAREA,_T,1.00877
2015,Latvia,PRIMAR,ALLAREA,_T,1.002
2015,Latvia,UPPSEC,ALLAREA,_T,1.14774
2016,Latvia,UPPSEC,ALLAREA,_T,1.11758
2016,Latvia,PRIMAR,ALLAREA,_T,1
2016,Latvia,LOWSEC,ALLAREA,_T,1.01342
2017,Latvia,LOWSEC,ALLAREA,_T,0.9967
2017,Latvia,PRIMAR,ALLAREA,_T,1
2017,Latvia,UPPSEC,ALLAREA,_T,1.07132
2005,Republic of Moldova,UPPSEC,ALLAREA,Q5,1.02587
2005,Republic of Moldova,LOWSEC,ALLAREA,Q1,1.19765
2005,Republic of Moldova,UPPSEC,RURAL,Q1,1.33806
2005,Republic of Moldova,UPPSEC,RURAL,_T,1.22562
2005,Republic of Moldova,LOWSEC,ALLAREA,Q2,1.01614
2005,Republic of Moldova,PRIMAR,RURAL,Q5,0
2005,Republic of Moldova,LOWSEC,RURAL,Q3,1.05529
2005,Republic of Moldova,PRIMAR,RURAL,Q2,1.01785
2018,Latvia,UPPSEC,ALLAREA,_T,1.05382
2018,Latvia,PRIMAR,ALLAREA,_T,1
2018,Latvia,LOWSEC,ALLAREA,_T,1.0115
2019,Latvia,LOWSEC,ALLAREA,_T,0.98634
2019,Latvia,PRIMAR,ALLAREA,_T,1
2019,Latvia,UPPSEC,ALLAREA,_T,1.05415
2020,Latvia,UPPSEC,ALLAREA,_T,0.90391
2020,Latvia,PRIMAR,ALLAREA,_T,1
2020,Latvia,LOWSEC,ALLAREA,_T,0.98716
2021,Latvia,LOWSEC,ALLAREA,_T,1.0117
2006,Kazakhstan,UPPSEC,RURAL,Q1,0.94977
2006,Kazakhstan,LOWSEC,ALLAREA,Q1,0.99525
2006,Kazakhstan,PRIMAR,RURAL,Q4,1
2006,Kazakhstan,LOWSEC,ALLAREA,Q2,1.01493
2006,Kazakhstan,UPPSEC,ALLAREA,Q4,1.03217
2006,Kazakhstan,UPPSEC,ALLAREA,Q3,1.06312
2006,Kazakhstan,UPPSEC,RURAL,Q3,1.07832
2006,Kazakhstan,UPPSEC,RURAL,Q2,1.03489
2006,Kazakhstan,UPPSEC,ALLAREA,Q5,1.02563
2006,Kazakhstan,UPPSEC,URBAN,Q2,1.10164
2006,Kazakhstan,UPPSEC,URBAN,Q3,1.05064
2006,Kazakhstan,UPPSEC,RURAL,Q4,0
2006,Kazakhstan,UPPSEC,URBAN,Q5,1.0257
2006,Kazakhstan,PRIMAR,ALLAREA,Q5,1.0078
2006,Kazakhstan,LOWSEC,URBAN,Q1,0.97264
2006,Kazakhstan,PRIMAR,ALLAREA,Q4,0.99768
2006,Kazakhstan,LOWSEC,URBAN,Q5,1.00218
2006,Kazakhstan,PRIMAR,URBAN,Q3,1.00821
2006,Kazakhstan,LOWSEC,ALLAREA,Q3,1.00289
2006,Kazakhstan,PRIMAR,RURAL,_T,1.0049
2006,Kazakhstan,PRIMAR,RURAL,Q1,1.00421
2006,Kazakhstan,PRIMAR,RURAL,Q3,1.01171
2006,Kazakhstan,LOWSEC,RURAL,Q1,0.99951
2006,Kazakhstan,LOWSEC,URBAN,_T,0.99999
2021,Latvia,PRIMAR,ALLAREA,_T,1.0049
2021,Latvia,UPPSEC,ALLAREA,_T,1.10589
2000,Lithuania,UPPSEC,ALLAREA,_T,1.14175
2000,Lithuania,PRIMAR,ALLAREA,_T,1
2000,Lithuania,LOWSEC,ALLAREA,_T,1.00501
2001,Lithuania,LOWSEC,ALLAREA,_T,1.00501
2001,Lithuania,PRIMAR,ALLAREA,_T,1
2001,Lithuania,UPPSEC,ALLAREA,_T,1.14586
2002,Lithuania,UPPSEC,ALLAREA,_T,1.14207
2002,Lithuania,PRIMAR,ALLAREA,_T,1
2002,Lithuania,LOWSEC,ALLAREA,_T,1.004
2003,Lithuania,LOWSEC,ALLAREA,_T,1.005
2003,Lithuania,PRIMAR,ALLAREA,_T,1
2003,Lithuania,UPPSEC,ALLAREA,_T,1.13582
2004,Lithuania,UPPSEC,ALLAREA,_T,1.12541
2004,Lithuania,PRIMAR,ALLAREA,_T,1
2004,Lithuania,LOWSEC,ALLAREA,_T,1.005
2005,Lithuania,LOWSEC,ALLAREA,_T,1.005
2005,Republic of Moldova,LOWSEC,RURAL,Q2,1.02489
2005,Republic of Moldova,PRIMAR,RURAL,Q3,1.00151
2005,Republic of Moldova,LOWSEC,RURAL,Q1,1.21742
2005,Republic of Moldova,LOWSEC,RURAL,_T,1.08781
2005,Republic of Moldova,UPPSEC,URBAN,Q3,1.35463
2005,Republic of Moldova,UPPSEC,URBAN,Q1,0
2005,Republic of Moldova,UPPSEC,URBAN,Q2,0
2005,Republic of Moldova,UPPSEC,URBAN,Q4,1.23076
2005,Lithuania,PRIMAR,ALLAREA,_T,1
2005,Lithuania,UPPSEC,ALLAREA,_T,1.11497
2006,Lithuania,UPPSEC,ALLAREA,_T,1.07894
2006,Lithuania,PRIMAR,ALLAREA,_T,1.0052
2006,Lithuania,LOWSEC,ALLAREA,_T,1.02452
2007,Lithuania,LOWSEC,ALLAREA,_T,1.01187
2007,Lithuania,PRIMAR,ALLAREA,_T,0.9893
2007,Lithuania,UPPSEC,ALLAREA,_T,1.02724
2008,Lithuania,UPPSEC,ALLAREA,_T,1.0609
2017,Iceland,PRIMAR,ALLAREA,_T,1
2017,Iceland,UPPSEC,ALLAREA,_T,1.17639
2017,Iceland,LOWSEC,ALLAREA,_T,1
2018,Iceland,LOWSEC,ALLAREA,_T,1
2018,Iceland,UPPSEC,ALLAREA,_T,1.17678
2018,Iceland,PRIMAR,ALLAREA,_T,1
2000,Norway,UPPSEC,ALLAREA,_T,1.01049
2000,Norway,PRIMAR,ALLAREA,_T,1
2000,Norway,LOWSEC,ALLAREA,_T,1
2006,Kazakhstan,UPPSEC,ALLAREA,Q1,0.96678
2006,Kazakhstan,LOWSEC,RURAL,Q2,1.01509
2006,Kazakhstan,PRIMAR,ALLAREA,Q3,1.01
2006,Kazakhstan,LOWSEC,URBAN,Q3,0.99864
2006,Kazakhstan,PRIMAR,ALLAREA,Q2,0.99774
2006,Kazakhstan,LOWSEC,URBAN,Q2,1.01535
2006,Kazakhstan,PRIMAR,RURAL,Q2,1.00234
2006,Kazakhstan,PRIMAR,URBAN,_T,1.00169
2006,Kazakhstan,LOWSEC,ALLAREA,Q4,0.99555
2006,Kazakhstan,LOWSEC,ALLAREA,Q5,1.0022
2006,Kazakhstan,PRIMAR,RURAL,Q5,0
2006,Kazakhstan,UPPSEC,RURAL,_T,1.01018
2006,Kazakhstan,UPPSEC,ALLAREA,_T,1.02931
2006,Kazakhstan,PRIMAR,ALLAREA,Q1,1.00352
2006,Kazakhstan,UPPSEC,URBAN,Q1,1.07366
2006,Kazakhstan,UPPSEC,URBAN,_T,1.04026
2006,Kazakhstan,UPPSEC,RURAL,Q5,0
2006,Kazakhstan,UPPSEC,URBAN,Q4,1.02981
2006,Kazakhstan,LOWSEC,ALLAREA,_T,1.00227
2006,Kazakhstan,LOWSEC,URBAN,Q4,0.99773
2006,Kazakhstan,PRIMAR,URBAN,Q4,0.99739
2006,Kazakhstan,PRIMAR,URBAN,Q5,1.00783
2006,Kazakhstan,PRIMAR,URBAN,Q2,0.98713
2006,Kazakhstan,PRIMAR,URBAN,Q1,1
2008,Lithuania,PRIMAR,ALLAREA,_T,0.99699
2008,Lithuania,LOWSEC,ALLAREA,_T,1.00796
2009,Lithuania,LOWSEC,ALLAREA,_T,1.00554
2009,Lithuania,PRIMAR,ALLAREA,_T,1.0005
2009,Lithuania,UPPSEC,ALLAREA,_T,1.07256
2010,Lithuania,UPPSEC,ALLAREA,_T,1.06396
2010,Lithuania,PRIMAR,ALLAREA,_T,1.0073
2010,Lithuania,LOWSEC,ALLAREA,_T,1.00546
2011,Lithuania,LOWSEC,ALLAREA,_T,0.99939
2011,Lithuania,PRIMAR,ALLAREA,_T,1
2006,Kazakhstan,LOWSEC,RURAL,Q3,1.008
2006,Kazakhstan,LOWSEC,RURAL,_T,1.00539
2006,Kazakhstan,LOWSEC,RURAL,Q5,0
2006,Kazakhstan,LOWSEC,RURAL,Q4,0
2006,Kazakhstan,UPPSEC,ALLAREA,Q2,1.0546
2007,Kazakhstan,LOWSEC,ALLAREA,_T,1.00201
2007,Kazakhstan,UPPSEC,ALLAREA,_T,1.01043
2007,Kazakhstan,PRIMAR,ALLAREA,_T,1.001
2001,Norway,LOWSEC,ALLAREA,_T,1
2001,Norway,PRIMAR,ALLAREA,_T,1
2001,Norway,UPPSEC,ALLAREA,_T,1.00943
2002,Norway,UPPSEC,ALLAREA,_T,1.00838
2002,Norway,PRIMAR,ALLAREA,_T,1
2002,Norway,LOWSEC,ALLAREA,_T,1
2003,Norway,LOWSEC,ALLAREA,_T,1
2003,Norway,PRIMAR,ALLAREA,_T,1
2003,Norway,UPPSEC,ALLAREA,_T,1.00836
2008,Kazakhstan,PRIMAR,ALLAREA,_T,1.001
2008,Kazakhstan,UPPSEC,ALLAREA,_T,1.00832
2008,Kazakhstan,LOWSEC,ALLAREA,_T,1.00201
2009,Kazakhstan,LOWSEC,ALLAREA,_T,1.00201
2009,Kazakhstan,UPPSEC,ALLAREA,_T,1.00726
2009,Kazakhstan,PRIMAR,ALLAREA,_T,1.001
2010,Kazakhstan,PRIMAR,ALLAREA,_T,1.0031
2010,Kazakhstan,UPPSEC,ALLAREA,_T,1.03848
2010,Kazakhstan,LOWSEC,ALLAREA,_T,1.01114
2004,Norway,UPPSEC,ALLAREA,_T,1.00731
2004,Norway,PRIMAR,ALLAREA,_T,1
2004,Norway,LOWSEC,ALLAREA,_T,1
2005,Norway,LOWSEC,ALLAREA,_T,1
2005,Norway,PRIMAR,ALLAREA,_T,1
2005,Norway,UPPSEC,ALLAREA,_T,1.0073
2006,Norway,UPPSEC,ALLAREA,_T,1.1296
2006,Norway,PRIMAR,ALLAREA,_T,0.97826
2006,Norway,LOWSEC,ALLAREA,_T,1.0017
2011,Lithuania,UPPSEC,ALLAREA,_T,1.06469
2012,Lithuania,UPPSEC,ALLAREA,_T,1.05882
2012,Lithuania,PRIMAR,ALLAREA,_T,1
2012,Lithuania,LOWSEC,ALLAREA,_T,1.00494
2013,Lithuania,LOWSEC,ALLAREA,_T,1.01724
2013,Lithuania,PRIMAR,ALLAREA,_T,0.9979
2013,Lithuania,UPPSEC,ALLAREA,_T,1.04589
2014,Lithuania,UPPSEC,ALLAREA,_T,1.01578
2014,Lithuania,PRIMAR,ALLAREA,_T,1.0035
2014,Lithuania,LOWSEC,ALLAREA,_T,0.99949
2011,Kazakhstan,LOWSEC,ALLAREA,_T,1.01112
2011,Kazakhstan,LOWSEC,URBAN,Q4,1.00908
2011,Kazakhstan,PRIMAR,ALLAREA,Q5,1
2011,Kazakhstan,LOWSEC,URBAN,Q5,1.00296
2011,Kazakhstan,PRIMAR,URBAN,Q5,1
2011,Kazakhstan,PRIMAR,URBAN,Q4,1.00291
2011,Kazakhstan,LOWSEC,ALLAREA,Q3,1.00037
2011,Kazakhstan,LOWSEC,URBAN,_T,1.01088
2007,Norway,LOWSEC,ALLAREA,_T,1.0019
2007,Norway,PRIMAR,ALLAREA,_T,1.00769
2007,Norway,UPPSEC,ALLAREA,_T,1.10679
2008,Norway,UPPSEC,ALLAREA,_T,1.07643
2008,Norway,PRIMAR,ALLAREA,_T,1
2008,Norway,LOWSEC,ALLAREA,_T,1
2009,Norway,LOWSEC,ALLAREA,_T,1
2009,Norway,PRIMAR,ALLAREA,_T,1
2009,Norway,UPPSEC,ALLAREA,_T,1.18044
2010,Norway,UPPSEC,ALLAREA,_T,1.15484
2011,Kazakhstan,LOWSEC,RURAL,Q1,1.01665
2011,Kazakhstan,LOWSEC,RURAL,_T,1.01148
2011,Kazakhstan,LOWSEC,RURAL,Q3,1.00635
2011,Kazakhstan,PRIMAR,RURAL,Q2,1
2011,Kazakhstan,LOWSEC,URBAN,Q2,1.07236
2011,Kazakhstan,UPPSEC,URBAN,Q1,1.0156
2011,Kazakhstan,UPPSEC,ALLAREA,_T,1.03855
2011,Kazakhstan,UPPSEC,URBAN,Q4,1.02722
2015,Lithuania,LOWSEC,ALLAREA,_T,1.00726
2015,Lithuania,PRIMAR,ALLAREA,_T,1
2015,Lithuania,UPPSEC,ALLAREA,_T,1.05416
2016,Lithuania,UPPSEC,ALLAREA,_T,1.03449
2016,Lithuania,PRIMAR,ALLAREA,_T,1.0072
2016,Lithuania,LOWSEC,ALLAREA,_T,1.00366
2017,Lithuania,LOWSEC,ALLAREA,_T,1.00708
2017,Lithuania,PRIMAR,ALLAREA,_T,1.0144
2017,Lithuania,UPPSEC,ALLAREA,_T,1.04218
2018,Lithuania,UPPSEC,ALLAREA,_T,1.03917
2018,Lithuania,PRIMAR,ALLAREA,_T,1
