Year,GeoAreaName,IHR Capacity,Value
2015,Slovakia,IHR10,100
2015,Slovakia,IHR12,92
2015,Slovakia,IHR13,77
2015,Slovakia,IHR11,100
2017,Türkiye,IHR06,86
2017,Türkiye,IHR08,100
2017,Türkiye,IHR09,97
2017,Türkiye,IHR10,89
2017,Türkiye,IHR02,100
2015,Slovakia,IHR05,100
2015,Slovakia,IHR06,86
2015,Slovakia,IHR07,100
2015,Slovakia,IHR08,100
2015,Slovakia,IHR09,97
2017,Türkiye,IHR03,65
2017,Türkiye,IHR04,100
2017,Türkiye,IHR05,80
2017,Türkiye,IHR11,93
2017,Türkiye,IHR12,54
2016,Slovakia,IHR01,100
2016,Slovakia,IHR02,100
2016,Slovakia,IHR03,100
2016,Slovakia,IHR04,100
2016,Slovakia,IHR05,100
2016,Slovakia,IHR10,100
2016,Slovakia,IHR11,100
2016,Slovakia,IHR12,100
2016,Slovakia,IHR13,85
2016,Slovakia,IHR06,57
2016,Slovakia,IHR07,100
2016,Slovakia,IHR08,100
2016,Slovakia,IHR09,91
2017,Slovakia,IHR01,100
2017,Slovakia,IHR03,100
2017,Türkiye,IHR13,100
2017,Türkiye,IHR07,100
2017,Türkiye,IHR01,75
2018,Türkiye,SPAR12,60
2018,Türkiye,SPAR13,60
2018,Türkiye,SPAR01,100
2018,Türkiye,SPAR06,90
2018,Türkiye,SPAR07,60
2018,Türkiye,SPAR09,87
2018,Türkiye,SPAR11,90
2018,Türkiye,SPAR10,40
2018,Türkiye,SPAR08,60
2018,Türkiye,SPAR02,70
2018,Türkiye,SPAR03,80
2018,Türkiye,SPAR04,60
2018,Türkiye,SPAR05,93
2019,Türkiye,SPAR04,60
2019,Türkiye,SPAR05,93
2017,Slovakia,IHR04,100
2017,Slovakia,IHR05,100
2017,Slovakia,IHR11,100
2017,Slovakia,IHR12,100
2017,Slovakia,IHR13,85
2019,Türkiye,SPAR06,90
2019,Türkiye,SPAR07,60
2019,Türkiye,SPAR08,60
2019,Türkiye,SPAR09,87
2019,Türkiye,SPAR11,100
2019,Türkiye,SPAR13,60
2019,Türkiye,SPAR10,40
2019,Türkiye,SPAR12,80
2019,Türkiye,SPAR01,100
2019,Türkiye,SPAR02,70
2019,Türkiye,SPAR03,100
2020,Türkiye,SPAR02,100
2020,Türkiye,SPAR03,80
2020,Türkiye,SPAR01,100
2020,Türkiye,SPAR04,80
2020,Türkiye,SPAR05,100
2020,Türkiye,SPAR06,90
2020,Türkiye,SPAR07,60
2020,Türkiye,SPAR12,80
2020,Türkiye,SPAR13,80
2020,Türkiye,SPAR08,100
2020,Türkiye,SPAR09,100
2020,Türkiye,SPAR10,80
2020,Türkiye,SPAR11,100
2017,Slovakia,IHR02,100
2017,Slovakia,IHR06,57
2017,Slovakia,IHR07,100
2017,Slovakia,IHR08,100
2017,Slovakia,IHR09,91
2011,Turkmenistan,IHR13,50
2011,Turkmenistan,IHR11,92
2011,Turkmenistan,IHR08,100
2011,Turkmenistan,IHR12,92
2011,Turkmenistan,IHR10,89
2011,Turkmenistan,IHR06,43
2011,Turkmenistan,IHR05,87
2011,Turkmenistan,IHR04,93
2011,Turkmenistan,IHR03,85
2011,Turkmenistan,IHR07,75
2011,Turkmenistan,IHR01,50
2011,Turkmenistan,IHR02,100
2011,Turkmenistan,IHR09,95
2014,Turkmenistan,IHR06,57
2014,Turkmenistan,IHR03,85
2014,Turkmenistan,IHR10,100
2014,Turkmenistan,IHR09,88
2014,Turkmenistan,IHR07,100
2014,Turkmenistan,IHR01,50
2014,Turkmenistan,IHR02,100
2014,Turkmenistan,IHR04,88
2014,Turkmenistan,IHR05,91
2014,Turkmenistan,IHR08,83
2014,Turkmenistan,IHR11,93
2014,Turkmenistan,IHR12,92
2014,Turkmenistan,IHR13,69
2018,Turkmenistan,SPAR08,73
2018,Turkmenistan,SPAR09,67
2018,Turkmenistan,SPAR10,60
2018,Turkmenistan,SPAR11,80
2018,Turkmenistan,SPAR12,60
2018,Turkmenistan,SPAR01,60
2018,Turkmenistan,SPAR02,70
2018,Turkmenistan,SPAR03,100
2018,Turkmenistan,SPAR13,40
2018,Turkmenistan,SPAR04,60
2018,Turkmenistan,SPAR05,73
2018,Turkmenistan,SPAR06,70
2018,Turkmenistan,SPAR07,60
2019,Turkmenistan,SPAR01,60
2019,Turkmenistan,SPAR02,70
2019,Turkmenistan,SPAR12,60
2019,Turkmenistan,SPAR13,60
2019,Turkmenistan,SPAR07,60
2019,Turkmenistan,SPAR08,73
2019,Turkmenistan,SPAR09,67
2019,Turkmenistan,SPAR10,60
2019,Turkmenistan,SPAR11,90
2019,Turkmenistan,SPAR03,100
2019,Turkmenistan,SPAR04,60
2019,Turkmenistan,SPAR05,73
2019,Turkmenistan,SPAR06,70
2020,Turkmenistan,SPAR06,70
2020,Turkmenistan,SPAR11,90
2020,Turkmenistan,SPAR12,60
2017,Slovakia,IHR10,100
2018,Slovakia,SPAR02,70
2018,Slovakia,SPAR03,60
2018,Slovakia,SPAR04,60
2018,Slovakia,SPAR01,100
2018,Slovakia,SPAR09,67
2020,Turkmenistan,SPAR13,60
2020,Turkmenistan,SPAR09,67
2020,Turkmenistan,SPAR01,60
2020,Turkmenistan,SPAR02,70
2020,Turkmenistan,SPAR03,80
2020,Turkmenistan,SPAR04,60
2018,Slovakia,SPAR10,60
2018,Slovakia,SPAR11,80
2018,Slovakia,SPAR12,60
2018,Slovakia,SPAR13,60
2018,Slovakia,SPAR05,60
2018,Slovakia,SPAR07,60
2020,Turkmenistan,SPAR05,73
2020,Turkmenistan,SPAR08,73
2020,Turkmenistan,SPAR07,60
2020,Turkmenistan,SPAR10,60
2021,Turkmenistan,SPAR2-C08,80
2021,Turkmenistan,SPAR2-C09,80
2021,Turkmenistan,SPAR2-C10,80
2021,Turkmenistan,SPAR2-C11,100
2021,Turkmenistan,SPAR2-C02,93
2021,Turkmenistan,SPAR2-C03,90
2021,Turkmenistan,SPAR2-C04,96
2021,Turkmenistan,SPAR2-C05,80
2021,Turkmenistan,SPAR2-C06,80
2021,Turkmenistan,SPAR2-C07,80
2021,Turkmenistan,SPAR2-C12,80
2021,Turkmenistan,SPAR2-C13,80
2018,Slovakia,SPAR08,80
2018,Slovakia,SPAR06,80
2019,Slovakia,SPAR01,100
2019,Slovakia,SPAR09,73
2019,Slovakia,SPAR10,60
2019,Slovakia,SPAR11,80
2019,Slovakia,SPAR12,60
2019,Slovakia,SPAR13,60
2019,Slovakia,SPAR02,80
2019,Slovakia,SPAR03,60
2019,Slovakia,SPAR04,60
2019,Slovakia,SPAR05,73
2019,Slovakia,SPAR06,80
2019,Slovakia,SPAR07,80
2019,Slovakia,SPAR08,87
2020,Slovakia,SPAR02,40
2020,Slovakia,SPAR04,60
2020,Slovakia,SPAR05,73
2020,Slovakia,SPAR06,90
2020,Slovakia,SPAR07,100
2020,Slovakia,SPAR08,93
2020,Slovakia,SPAR09,80
2020,Slovakia,SPAR01,100
2020,Slovakia,SPAR03,40
2021,Turkmenistan,SPAR2-C14,60
2021,Turkmenistan,SPAR2-C15,60
2021,Turkmenistan,SPAR2-C01,70
2015,Ukraine,IHR01,100
2015,Ukraine,IHR08,100
2015,Ukraine,IHR09,69
2015,Ukraine,IHR10,100
2015,Ukraine,IHR11,100
2015,Ukraine,IHR02,100
2015,Ukraine,IHR04,100
2015,Ukraine,IHR05,100
2015,Ukraine,IHR03,100
2015,Ukraine,IHR07,100
2015,Ukraine,IHR12,100
2015,Ukraine,IHR13,92
2020,Slovakia,SPAR10,60
2020,Slovakia,SPAR11,80
2020,Slovakia,SPAR12,60
2020,Slovakia,SPAR13,60
2021,Slovakia,SPAR2-C01,60
2021,Slovakia,SPAR2-C10,40
2015,Ukraine,IHR06,100
2017,Ukraine,IHR13,69
2017,Ukraine,IHR01,75
2017,Ukraine,IHR06,0
2017,Ukraine,IHR07,40
2017,Ukraine,IHR08,66
2017,Ukraine,IHR09,35
2017,Ukraine,IHR10,67
2017,Ukraine,IHR02,30
2017,Ukraine,IHR03,65
2017,Ukraine,IHR04,35
2017,Ukraine,IHR05,55
2017,Ukraine,IHR11,53
2017,Ukraine,IHR12,54
2018,Ukraine,SPAR04,80
2018,Ukraine,SPAR06,80
2018,Ukraine,SPAR07,80
2018,Ukraine,SPAR03,80
2018,Ukraine,SPAR12,100
2018,Ukraine,SPAR13,80
2018,Ukraine,SPAR08,60
2018,Ukraine,SPAR09,53
2018,Ukraine,SPAR10,60
2018,Ukraine,SPAR11,20
2018,Ukraine,SPAR05,93
2018,Ukraine,SPAR01,100
2018,Ukraine,SPAR02,90
2019,Ukraine,SPAR04,60
2019,Ukraine,SPAR05,80
2019,Ukraine,SPAR06,70
2019,Ukraine,SPAR01,100
2019,Ukraine,SPAR02,70
2019,Ukraine,SPAR03,80
2019,Ukraine,SPAR11,60
2019,Ukraine,SPAR12,40
2019,Ukraine,SPAR13,80
2019,Ukraine,SPAR07,60
2019,Ukraine,SPAR10,40
2019,Ukraine,SPAR09,53
2019,Ukraine,SPAR08,60
2020,Ukraine,SPAR01,100
2020,Ukraine,SPAR02,90
2020,Ukraine,SPAR03,60
2020,Ukraine,SPAR08,60
2020,Ukraine,SPAR07,80
2020,Ukraine,SPAR05,93
2020,Ukraine,SPAR04,60
2020,Ukraine,SPAR06,80
2020,Ukraine,SPAR09,60
2020,Ukraine,SPAR10,40
2020,Ukraine,SPAR11,60
2020,Ukraine,SPAR12,40
2021,Slovakia,SPAR2-C11,67
2021,Slovakia,SPAR2-C12,20
2021,Slovakia,SPAR2-C13,20
2021,Slovakia,SPAR2-C14,60
2021,Slovakia,SPAR2-C02,80
2020,Ukraine,SPAR13,80
2021,Ukraine,SPAR2-C04,76
2021,Ukraine,SPAR2-C05,80
2021,Ukraine,SPAR2-C06,40
2021,Ukraine,SPAR2-C07,87
2021,Ukraine,SPAR2-C08,80
2021,Ukraine,SPAR2-C09,40
2021,Ukraine,SPAR2-C10,47
2021,Ukraine,SPAR2-C01,50
2021,Ukraine,SPAR2-C03,80
2021,Ukraine,SPAR2-C02,60
2021,Ukraine,SPAR2-C11,60
2021,Ukraine,SPAR2-C12,40
2021,Ukraine,SPAR2-C13,80
2021,Ukraine,SPAR2-C14,80
2021,Ukraine,SPAR2-C15,80
2011,North Macedonia,IHR08,30
2011,North Macedonia,IHR09,0
2011,North Macedonia,IHR10,78
2011,North Macedonia,IHR11,75
2011,North Macedonia,IHR05,25
2011,North Macedonia,IHR13,67
2011,North Macedonia,IHR12,33
2011,North Macedonia,IHR07,25
2011,North Macedonia,IHR06,71
2011,North Macedonia,IHR01,75
2011,North Macedonia,IHR02,10
2011,North Macedonia,IHR03,65
2011,North Macedonia,IHR04,57
2013,North Macedonia,IHR04,83
2013,North Macedonia,IHR03,55
2013,North Macedonia,IHR02,63
2013,North Macedonia,IHR05,61
2013,North Macedonia,IHR01,100
2013,North Macedonia,IHR08,71
2013,North Macedonia,IHR07,20
2013,North Macedonia,IHR13,46
2013,North Macedonia,IHR06,100
2013,North Macedonia,IHR12,77
2013,North Macedonia,IHR11,87
2013,North Macedonia,IHR10,86
2013,North Macedonia,IHR09,85
2014,North Macedonia,IHR08,76
2014,North Macedonia,IHR07,60
2014,North Macedonia,IHR01,100
2014,North Macedonia,IHR12,85
2014,North Macedonia,IHR03,85
2014,North Macedonia,IHR02,90
2014,North Macedonia,IHR10,100
2014,North Macedonia,IHR09,100
2014,North Macedonia,IHR11,100
2014,North Macedonia,IHR13,77
2014,North Macedonia,IHR04,94
2014,North Macedonia,IHR05,80
2014,North Macedonia,IHR06,100
2015,North Macedonia,IHR09,100
2021,Slovakia,SPAR2-C03,60
2021,Slovakia,SPAR2-C04,92
2021,Slovakia,SPAR2-C05,90
2021,Slovakia,SPAR2-C08,67
2021,Slovakia,SPAR2-C06,40
2015,North Macedonia,IHR01,100
2015,North Macedonia,IHR02,90
2015,North Macedonia,IHR03,90
2015,North Macedonia,IHR04,100
2015,North Macedonia,IHR10,100
2015,North Macedonia,IHR13,77
2015,North Macedonia,IHR12,85
2015,North Macedonia,IHR11,100
2015,North Macedonia,IHR05,80
2015,North Macedonia,IHR06,100
2015,North Macedonia,IHR07,60
2015,North Macedonia,IHR08,76
2016,North Macedonia,IHR05,90
2016,North Macedonia,IHR06,100
2016,North Macedonia,IHR07,60
2016,North Macedonia,IHR08,68
2016,North Macedonia,IHR01,100
2016,North Macedonia,IHR02,100
2016,North Macedonia,IHR03,90
2016,North Macedonia,IHR04,100
2016,North Macedonia,IHR09,100
2016,North Macedonia,IHR10,100
2016,North Macedonia,IHR11,100
2016,North Macedonia,IHR12,85
2016,North Macedonia,IHR13,77
2017,North Macedonia,IHR08,63
2017,North Macedonia,IHR09,97
2017,North Macedonia,IHR10,100
2017,North Macedonia,IHR11,100
2017,North Macedonia,IHR12,85
2017,North Macedonia,IHR04,100
2017,North Macedonia,IHR05,90
2017,North Macedonia,IHR06,100
2017,North Macedonia,IHR07,60
2017,North Macedonia,IHR13,77
2017,North Macedonia,IHR03,100
2017,North Macedonia,IHR02,100
2017,North Macedonia,IHR01,100
2018,North Macedonia,SPAR08,47
2018,North Macedonia,SPAR09,67
2018,North Macedonia,SPAR10,40
2018,North Macedonia,SPAR11,100
2018,North Macedonia,SPAR12,40
2018,North Macedonia,SPAR01,73
2018,North Macedonia,SPAR02,90
2018,North Macedonia,SPAR03,40
2018,North Macedonia,SPAR13,40
2018,North Macedonia,SPAR04,60
2018,North Macedonia,SPAR05,67
2018,North Macedonia,SPAR06,80
2018,North Macedonia,SPAR07,80
2019,North Macedonia,SPAR01,60
2019,North Macedonia,SPAR02,60
2019,North Macedonia,SPAR12,40
2019,North Macedonia,SPAR13,80
2019,North Macedonia,SPAR07,40
2019,North Macedonia,SPAR08,53
2019,North Macedonia,SPAR09,67
2019,North Macedonia,SPAR10,60
2019,North Macedonia,SPAR11,80
2019,North Macedonia,SPAR03,60
2019,North Macedonia,SPAR04,60
2019,North Macedonia,SPAR05,53
2019,North Macedonia,SPAR06,70
2020,North Macedonia,SPAR04,60
2021,Slovakia,SPAR2-C09,80
2021,Slovakia,SPAR2-C15,100
2021,Slovakia,SPAR2-C07,80
2010,Slovenia,IHR12,78
2010,Slovenia,IHR10,84
2020,North Macedonia,SPAR05,53
2020,North Macedonia,SPAR06,80
2020,North Macedonia,SPAR07,60
2020,North Macedonia,SPAR08,60
2020,North Macedonia,SPAR13,80
2020,North Macedonia,SPAR11,100
2010,Slovenia,IHR11,93
2010,Slovenia,IHR13,93
2010,Slovenia,IHR07,16
2010,Slovenia,IHR09,62
2010,Slovenia,IHR03,56
2020,North Macedonia,SPAR01,67
2020,North Macedonia,SPAR02,90
2020,North Macedonia,SPAR03,60
2020,North Macedonia,SPAR09,53
2020,North Macedonia,SPAR10,60
2020,North Macedonia,SPAR12,40
2021,North Macedonia,SPAR2-C08,53
2021,North Macedonia,SPAR2-C09,60
2021,North Macedonia,SPAR2-C10,53
2021,North Macedonia,SPAR2-C11,100
2021,North Macedonia,SPAR2-C06,60
2021,North Macedonia,SPAR2-C04,68
2021,North Macedonia,SPAR2-C01,50
2021,North Macedonia,SPAR2-C02,73
2021,North Macedonia,SPAR2-C03,70
2021,North Macedonia,SPAR2-C05,80
2021,North Macedonia,SPAR2-C12,80
2021,North Macedonia,SPAR2-C13,80
2021,North Macedonia,SPAR2-C14,40
2021,North Macedonia,SPAR2-C15,40
2021,North Macedonia,SPAR2-C07,87
2010,Slovenia,IHR01,75
2010,Slovenia,IHR02,40
2010,Slovenia,IHR06,70
2010,Slovenia,IHR04,94
2010,Slovenia,IHR05,62
2010,Slovenia,IHR08,92
2011,Slovenia,IHR01,100
2011,Slovenia,IHR02,20
2011,Slovenia,IHR08,90
2011,Slovenia,IHR09,55
2011,Slovenia,IHR11,75
2011,Slovenia,IHR12,75
2011,Slovenia,IHR13,58
2011,Slovenia,IHR10,89
2011,Slovenia,IHR05,47
2011,Slovenia,IHR06,57
2011,Slovenia,IHR07,25
2011,Slovenia,IHR03,85
2011,Slovenia,IHR04,85
2012,Slovenia,IHR04,55
2012,Slovenia,IHR05,40
2012,Slovenia,IHR06,14
2012,Slovenia,IHR07,20
2012,Slovenia,IHR08,43
2012,Slovenia,IHR03,85
2012,Slovenia,IHR02,30
2012,Slovenia,IHR01,100
2012,Slovenia,IHR13,64
2012,Slovenia,IHR11,87
2012,Slovenia,IHR10,100
2012,Slovenia,IHR09,41
2012,Slovenia,IHR12,69
2013,Slovenia,IHR03,72
2013,Slovenia,IHR02,20
2013,Slovenia,IHR05,62
2013,Slovenia,IHR01,100
2013,Slovenia,IHR06,0
2013,Slovenia,IHR09,38
2013,Slovenia,IHR13,82
2013,Slovenia,IHR04,61
2013,Slovenia,IHR12,100
2013,Slovenia,IHR11,100
2013,Slovenia,IHR10,100
2013,Slovenia,IHR08,41
2013,Slovenia,IHR07,20
2014,Slovenia,IHR01,100
2014,Slovenia,IHR03,95
2014,Slovenia,IHR04,60
2014,Slovenia,IHR09,54
2014,Slovenia,IHR05,66
2014,Slovenia,IHR12,69
2014,Slovenia,IHR06,43
2014,Slovenia,IHR13,77
2014,Slovenia,IHR02,53
2014,Slovenia,IHR11,100
2014,Slovenia,IHR10,100
2014,Slovenia,IHR08,47
2014,Slovenia,IHR07,20
2015,Slovenia,IHR02,73
2015,Slovenia,IHR03,75
2015,Slovenia,IHR06,57
2015,Slovenia,IHR04,78
2015,Slovenia,IHR12,69
2015,Slovenia,IHR13,77
2015,Slovenia,IHR05,75
2015,Slovenia,IHR01,100
2015,Slovenia,IHR07,20
2015,Slovenia,IHR08,88
2015,Slovenia,IHR09,74
2015,Slovenia,IHR10,89
2015,Slovenia,IHR11,100
2016,Slovenia,IHR03,80
2016,Slovenia,IHR04,72
2016,Slovenia,IHR05,75
2016,Slovenia,IHR06,57
2016,Slovenia,IHR07,20
2016,Slovenia,IHR12,69
2016,Slovenia,IHR13,77
2016,Slovenia,IHR01,100
2016,Slovenia,IHR02,73
2016,Slovenia,IHR08,88
2016,Slovenia,IHR11,100
2016,Slovenia,IHR10,78
2016,Slovenia,IHR09,77
2017,Slovenia,IHR04,78
2017,Slovenia,IHR05,75
2017,Slovenia,IHR06,57
2017,Slovenia,IHR07,0
2017,Slovenia,IHR12,69
2017,Slovenia,IHR01,100
2017,Slovenia,IHR02,90
2017,Slovenia,IHR03,80
2017,Slovenia,IHR08,96
2017,Slovenia,IHR09,83
2017,Slovenia,IHR10,100
2017,Slovenia,IHR11,100
2017,Slovenia,IHR13,77
2018,Slovenia,SPAR05,93
2018,Slovenia,SPAR06,80
2018,Slovenia,SPAR07,60
2018,Slovenia,SPAR01,87
2018,Slovenia,SPAR02,90
2018,Slovenia,SPAR03,80
2018,Slovenia,SPAR04,100
2018,Slovenia,SPAR12,80
2018,Slovenia,SPAR13,100
2018,Slovenia,SPAR08,80
2018,Slovenia,SPAR09,87
2018,Slovenia,SPAR10,60
2018,Slovenia,SPAR11,70
2019,Slovenia,SPAR01,87
2019,Slovenia,SPAR02,100
2019,Slovenia,SPAR03,100
2019,Slovenia,SPAR04,100
2019,Slovenia,SPAR12,80
2019,Slovenia,SPAR13,100
2019,Slovenia,SPAR05,93
2019,Slovenia,SPAR08,87
2019,Slovenia,SPAR07,60
2019,Slovenia,SPAR06,90
2019,Slovenia,SPAR09,87
2019,Slovenia,SPAR10,60
2019,Slovenia,SPAR11,80
2021,Slovenia,SPAR2-C10,73
2021,Slovenia,SPAR2-C11,27
2021,Slovenia,SPAR2-C12,80
2021,Slovenia,SPAR2-C06,70
2021,Slovenia,SPAR2-C01,70
2021,Slovenia,SPAR2-C02,67
2021,Slovenia,SPAR2-C03,80
2021,Slovenia,SPAR2-C05,90
2021,Slovenia,SPAR2-C04,92
2021,Slovenia,SPAR2-C13,100
2021,Slovenia,SPAR2-C14,80
2021,Slovenia,SPAR2-C15,80
2021,Slovenia,SPAR2-C07,80
2021,Slovenia,SPAR2-C08,93
2021,Slovenia,SPAR2-C09,87
2010,Spain,IHR13,0
2010,Spain,IHR12,14
2010,Spain,IHR08,81
2010,Spain,IHR01,0
2010,Spain,IHR10,61
2010,Spain,IHR04,52
2010,Spain,IHR03,88
2010,Spain,IHR06,60
2010,Spain,IHR07,33
2010,Spain,IHR05,7
2010,Spain,IHR09,3
2010,Spain,IHR11,100
2010,Spain,IHR02,50
2011,Spain,IHR05,32
2011,Spain,IHR06,43
2011,Spain,IHR04,78
2011,Spain,IHR03,85
2011,Spain,IHR12,50
2011,Spain,IHR08,100
2011,Spain,IHR09,100
2011,Spain,IHR07,50
2011,Spain,IHR13,75
2011,Spain,IHR02,40
2011,Spain,IHR01,0
2011,Spain,IHR10,100
2011,Spain,IHR11,100
2012,Spain,IHR13,100
2012,Spain,IHR12,92
2012,Spain,IHR09,96
2012,Spain,IHR01,100
2012,Spain,IHR06,43
2012,Spain,IHR08,81
2012,Spain,IHR11,93
2012,Spain,IHR10,100
2012,Spain,IHR02,83
2012,Spain,IHR04,94
2012,Spain,IHR03,95
2012,Spain,IHR07,60
2012,Spain,IHR05,100
2013,Spain,IHR13,0
2013,Spain,IHR12,0
2013,Spain,IHR11,0
2013,Spain,IHR10,0
2013,Spain,IHR01,100
2013,Spain,IHR08,76
2013,Spain,IHR07,80
2013,Spain,IHR06,57
2013,Spain,IHR02,83
2013,Spain,IHR05,83
2013,Spain,IHR04,100
2013,Spain,IHR03,95
2013,Spain,IHR09,4
2014,Spain,IHR06,86
2014,Spain,IHR01,100
2014,Spain,IHR03,100
2014,Spain,IHR05,100
2014,Spain,IHR11,100
2014,Spain,IHR08,86
2014,Spain,IHR09,76
2014,Spain,IHR02,100
2014,Spain,IHR04,94
2014,Spain,IHR07,100
2014,Spain,IHR13,100
2014,Spain,IHR12,69
2014,Spain,IHR10,100
2015,Spain,IHR03,95
2015,Spain,IHR04,89
2015,Spain,IHR05,100
2015,Spain,IHR06,86
2015,Spain,IHR07,60
2015,Spain,IHR12,77
2015,Spain,IHR13,100
2015,Spain,IHR01,100
2015,Spain,IHR02,100
2015,Spain,IHR08,86
2015,Spain,IHR09,78
2015,Spain,IHR10,100
2015,Spain,IHR11,100
2016,Spain,IHR03,100
2016,Spain,IHR04,94
2016,Spain,IHR05,100
2016,Spain,IHR06,86
2016,Spain,IHR12,92
2016,Spain,IHR13,100
2016,Spain,IHR01,100
2016,Spain,IHR02,100
2016,Spain,IHR07,80
2016,Spain,IHR08,100
2016,Spain,IHR09,78
2016,Spain,IHR10,100
2016,Spain,IHR11,100
2017,Spain,IHR03,100
2017,Spain,IHR01,100
2017,Spain,IHR02,100
2017,Spain,IHR04,94
2017,Spain,IHR07,80
2017,Spain,IHR12,92
2017,Spain,IHR13,100
2017,Spain,IHR06,86
2017,Spain,IHR05,100
2017,Spain,IHR08,100
2017,Spain,IHR09,81
2017,Spain,IHR10,100
2017,Spain,IHR11,100
2018,Spain,SPAR02,100
2018,Spain,SPAR03,80
2018,Spain,SPAR04,80
2018,Spain,SPAR05,93
2018,Spain,SPAR06,80
2018,Spain,SPAR07,80
2018,Spain,SPAR12,80
2018,Spain,SPAR11,80
2018,Spain,SPAR10,60
2018,Spain,SPAR01,93
2018,Spain,SPAR08,87
2018,Spain,SPAR09,100
2018,Spain,SPAR13,80
2019,Spain,SPAR09,100
2019,Spain,SPAR11,80
2019,Spain,SPAR13,80
2019,Spain,SPAR03,80
2019,Spain,SPAR04,80
2019,Spain,SPAR05,93
2019,Spain,SPAR06,80
2019,Spain,SPAR07,80
2019,Spain,SPAR08,93
2019,Spain,SPAR12,80
2019,Spain,SPAR10,60
2019,Spain,SPAR01,93
2019,Spain,SPAR02,100
2020,Spain,SPAR01,93
2020,Spain,SPAR06,80
2020,Spain,SPAR07,100
2020,Spain,SPAR08,93
2020,Spain,SPAR09,100
2020,Spain,SPAR10,60
2020,Spain,SPAR13,80
2020,Spain,SPAR04,80
2020,Spain,SPAR03,80
2020,Spain,SPAR02,100
2020,Spain,SPAR11,80
2020,Spain,SPAR05,93
2020,Spain,SPAR12,100
2021,Spain,SPAR2-C01,20
2021,Spain,SPAR2-C02,87
2021,Spain,SPAR2-C03,100
2021,Spain,SPAR2-C04,92
2021,Spain,SPAR2-C10,73
2021,Spain,SPAR2-C11,80
2021,Spain,SPAR2-C12,80
2021,Tajikistan,SPAR2-C11,67
2021,Tajikistan,SPAR2-C12,80
2021,Tajikistan,SPAR2-C05,80
2021,Tajikistan,SPAR2-C03,40
2021,Spain,SPAR2-C13,80
2021,Spain,SPAR2-C14,100
2021,Spain,SPAR2-C15,80
2021,Spain,SPAR2-C05,80
2021,Spain,SPAR2-C06,40
2021,Uzbekistan,SPAR2-C13,40
2021,Uzbekistan,SPAR2-C13,40
