Year,GeoAreaName,Age,Sex,Value
2012,Italy,<1Y,FEMALE,770
2012,Italy,<1Y,BOTHSEX,1735
2013,Italy,<1Y,MALE,913
2013,Italy,<1Y,FEMALE,724
2013,Italy,<1Y,BOTHSEX,1637
2014,Italy,<1Y,BOTHSEX,1543
2014,Italy,<1Y,FEMALE,684
2014,Italy,<1Y,MALE,859
2015,Italy,<1Y,MALE,813
2015,Italy,<1Y,FEMALE,649
2015,Italy,<1Y,BOTHSEX,1462
2016,Italy,<1Y,BOTHSEX,1383
2016,Italy,<1Y,FEMALE,616
2016,Italy,<1Y,MALE,767
2017,Italy,<1Y,MALE,717
2017,Italy,<1Y,FEMALE,579
2012,Austria,<1Y,FEMALE,114
2012,Austria,<1Y,MALE,147
2012,Austria,<1Y,BOTHSEX,261
2013,Austria,<1Y,BOTHSEX,252
2013,Austria,<1Y,MALE,142
2013,Austria,<1Y,FEMALE,110
2014,Austria,<1Y,BOTHSEX,248
2014,Austria,<1Y,FEMALE,109
2014,Austria,<1Y,MALE,139
2015,Austria,<1Y,BOTHSEX,248
2015,Austria,<1Y,MALE,139
2015,Austria,<1Y,FEMALE,109
2012,Czechia,<1Y,BOTHSEX,279
2012,Czechia,<1Y,FEMALE,118
2012,Czechia,<1Y,MALE,161
2013,Czechia,<1Y,FEMALE,116
2013,Czechia,<1Y,BOTHSEX,273
2013,Czechia,<1Y,MALE,157
2014,Czechia,<1Y,BOTHSEX,274
2014,Czechia,<1Y,FEMALE,116
2014,Czechia,<1Y,MALE,158
2015,Czechia,<1Y,MALE,162
2015,Czechia,<1Y,FEMALE,118
2015,Czechia,<1Y,BOTHSEX,280
2016,Czechia,<1Y,BOTHSEX,284
2016,Czechia,<1Y,FEMALE,120
2016,Czechia,<1Y,MALE,164
2017,Czechia,<1Y,MALE,165
2017,Czechia,<1Y,FEMALE,121
2017,Czechia,<1Y,BOTHSEX,286
2018,Czechia,<1Y,BOTHSEX,282
2018,Czechia,<1Y,FEMALE,119
2018,Czechia,<1Y,MALE,163
2019,Czechia,<1Y,BOTHSEX,269
2019,Czechia,<1Y,FEMALE,114
2019,Czechia,<1Y,MALE,155
2017,Italy,<1Y,BOTHSEX,1296
2018,Italy,<1Y,BOTHSEX,1193
2018,Italy,<1Y,FEMALE,532
2018,Italy,<1Y,MALE,661
2019,Italy,<1Y,MALE,601
2019,Italy,<1Y,FEMALE,484
2019,Italy,<1Y,BOTHSEX,1085
2020,Italy,<1Y,BOTHSEX,988
2020,Italy,<1Y,FEMALE,441
2020,Italy,<1Y,MALE,547
2021,Italy,<1Y,FEMALE,408
2021,Italy,<1Y,BOTHSEX,915
2020,Czechia,<1Y,BOTHSEX,251
2020,Czechia,<1Y,MALE,145
2020,Czechia,<1Y,FEMALE,106
2021,Czechia,<1Y,FEMALE,99
2021,Czechia,<1Y,MALE,133
2021,Czechia,<1Y,BOTHSEX,232
2000,Denmark,<1Y,MALE,175
2000,Denmark,<1Y,FEMALE,136
2000,Denmark,<1Y,BOTHSEX,311
2001,Denmark,<1Y,BOTHSEX,303
2001,Denmark,<1Y,FEMALE,133
2001,Denmark,<1Y,MALE,170
2021,Italy,<1Y,MALE,507
2000,Kazakhstan,<1Y,FEMALE,3671
2000,Kazakhstan,<1Y,BOTHSEX,8898
2000,Kazakhstan,<1Y,MALE,5227
2001,Kazakhstan,<1Y,BOTHSEX,8301
2001,Kazakhstan,<1Y,FEMALE,3427
2001,Kazakhstan,<1Y,MALE,4874
2002,Kazakhstan,<1Y,FEMALE,3247
2002,Kazakhstan,<1Y,MALE,4613
2002,Kazakhstan,<1Y,BOTHSEX,7860
2003,Kazakhstan,<1Y,BOTHSEX,7741
2003,Kazakhstan,<1Y,FEMALE,3195
2016,Austria,<1Y,FEMALE,111
2016,Austria,<1Y,MALE,141
2016,Austria,<1Y,BOTHSEX,252
2017,Austria,<1Y,BOTHSEX,255
2017,Austria,<1Y,FEMALE,112
2017,Austria,<1Y,MALE,143
2018,Austria,<1Y,MALE,141
2018,Austria,<1Y,FEMALE,111
2018,Austria,<1Y,BOTHSEX,252
2019,Austria,<1Y,BOTHSEX,249
2019,Austria,<1Y,MALE,139
2019,Austria,<1Y,FEMALE,110
2020,Austria,<1Y,BOTHSEX,249
2020,Austria,<1Y,MALE,139
2020,Austria,<1Y,FEMALE,110
2021,Austria,<1Y,BOTHSEX,251
2021,Austria,<1Y,MALE,140
2021,Austria,<1Y,FEMALE,111
2000,Armenia,<1Y,BOTHSEX,1112
2000,Armenia,<1Y,MALE,656
2000,Armenia,<1Y,FEMALE,456
2001,Armenia,<1Y,MALE,593
2001,Armenia,<1Y,BOTHSEX,1004
2001,Armenia,<1Y,FEMALE,411
2003,Kazakhstan,<1Y,MALE,4546
2004,Kazakhstan,<1Y,MALE,4569
2004,Kazakhstan,<1Y,FEMALE,3204
2004,Kazakhstan,<1Y,BOTHSEX,7773
2005,Kazakhstan,<1Y,MALE,4567
2005,Kazakhstan,<1Y,FEMALE,3197
2005,Kazakhstan,<1Y,BOTHSEX,7764
2006,Kazakhstan,<1Y,MALE,4561
2006,Kazakhstan,<1Y,BOTHSEX,7758
2006,Kazakhstan,<1Y,FEMALE,3197
2007,Kazakhstan,<1Y,BOTHSEX,7734
2007,Kazakhstan,<1Y,MALE,4547
2002,Armenia,<1Y,BOTHSEX,935
2002,Armenia,<1Y,MALE,553
2002,Armenia,<1Y,FEMALE,382
2003,Armenia,<1Y,FEMALE,366
2003,Armenia,<1Y,BOTHSEX,895
2003,Armenia,<1Y,MALE,529
2004,Armenia,<1Y,FEMALE,355
2004,Armenia,<1Y,MALE,514
2004,Armenia,<1Y,BOTHSEX,869
2005,Armenia,<1Y,FEMALE,345
2005,Armenia,<1Y,BOTHSEX,841
2005,Armenia,<1Y,MALE,496
