Year,GeoAreaName,Disability status,Sex,Value
2015,Serbia,PWD,FEMALE,39.54
2015,Serbia,PD,FEMALE,60.46
2015,Serbia,_T,FEMALE,39.84
2015,Serbia,PWD,BOTHSEX,38.62
2015,Serbia,_T,BOTHSEX,38.88
2016,Serbia,_T,BOTHSEX,39.05
2016,Serbia,_T,MALE,38.63
2016,Serbia,PD,MALE,65.75
2016,Serbia,PWD,BOTHSEX,38.73
2016,Serbia,PD,BOTHSEX,65.4
2016,Serbia,PD,FEMALE,64.98
2016,Serbia,_T,FEMALE,39.55
2016,Serbia,PWD,FEMALE,39.25
2016,Serbia,PWD,MALE,38.31
2017,Serbia,PWD,BOTHSEX,38.62
2017,Serbia,_T,MALE,37.96
2017,Serbia,_T,FEMALE,40.65
2017,Serbia,PD,FEMALE,69.44
2010,Ireland,PD,MALE,25.75
2010,Ireland,PWD,FEMALE,11.14
2010,Ireland,_T,FEMALE,11.36
2010,Ireland,PWD,BOTHSEX,18.66
2010,Ireland,PWD,MALE,24.2
2010,Ireland,PD,BOTHSEX,29.2
2010,Ireland,PD,FEMALE,38.67
2011,Ireland,PWD,FEMALE,11.82
2011,Ireland,_T,BOTHSEX,20.54
2017,Serbia,PD,MALE,60.11
2017,Serbia,_T,BOTHSEX,39.19
2017,Serbia,PWD,MALE,37.44
2017,Serbia,PD,BOTHSEX,64.32
2017,Serbia,PWD,FEMALE,40
2018,Serbia,PD,BOTHSEX,58.87
2018,Serbia,PWD,MALE,33.53
2018,Serbia,PD,MALE,56.41
2018,Serbia,PWD,FEMALE,37.99
2011,Ireland,_T,FEMALE,11.85
2011,Ireland,PD,MALE,47.2
2011,Ireland,PWD,BOTHSEX,20.34
2011,Ireland,PWD,MALE,26.7
2011,Ireland,_T,MALE,26.99
2011,Ireland,PD,BOTHSEX,36.88
2012,Ireland,PWD,FEMALE,12.53
2012,Ireland,PD,BOTHSEX,39.15
2012,Ireland,_T,MALE,27.06
2012,Ireland,PWD,MALE,26.88
2012,Ireland,PWD,BOTHSEX,20.63
2012,Ireland,PD,MALE,42.76
2012,Ireland,_T,FEMALE,12.72
2012,Ireland,_T,BOTHSEX,20.82
2012,Ireland,PD,FEMALE,33.22
2013,Ireland,PWD,MALE,24.49
2013,Ireland,_T,BOTHSEX,19.81
2013,Ireland,PD,FEMALE,25.93
2018,Serbia,_T,FEMALE,38.29
2018,Serbia,PWD,BOTHSEX,35.57
2018,Serbia,_T,BOTHSEX,35.9
2018,Serbia,_T,MALE,33.89
2018,Serbia,PD,FEMALE,62.71
2019,Serbia,PWD,BOTHSEX,33.4
2019,Serbia,PD,FEMALE,74.92
2019,Serbia,_T,MALE,31.4
2019,Serbia,_T,FEMALE,36.88
2013,Ireland,_T,MALE,24.62
2013,Ireland,PD,MALE,34.33
2013,Ireland,_T,FEMALE,13.77
2013,Ireland,PD,BOTHSEX,30.83
2013,Ireland,PWD,BOTHSEX,19.67
2013,Ireland,PWD,FEMALE,13.62
2014,Ireland,PWD,MALE,20.1
2014,Ireland,PD,BOTHSEX,29.65
2014,Ireland,_T,MALE,20.3
2014,Ireland,_T,BOTHSEX,16.95
2014,Ireland,PWD,BOTHSEX,16.72
2014,Ireland,PD,MALE,31.86
2014,Ireland,_T,FEMALE,12.85
2014,Ireland,PWD,FEMALE,12.58
2014,Ireland,PD,FEMALE,27.16
2015,Ireland,_T,BOTHSEX,13.05
2015,Ireland,PD,FEMALE,25.52
2015,Ireland,PWD,FEMALE,9.02
2019,Serbia,_T,BOTHSEX,33.92
2019,Serbia,PD,MALE,75.74
2019,Serbia,PD,BOTHSEX,75.3
2019,Serbia,PWD,FEMALE,36.32
2019,Serbia,PWD,MALE,30.93
2020,Serbia,PD,FEMALE,74.69
2020,Serbia,_T,FEMALE,34
2020,Serbia,PWD,MALE,28.39
2020,Serbia,_T,MALE,28.82
2015,Ireland,PWD,BOTHSEX,12.73
2015,Ireland,PD,MALE,42.76
2015,Ireland,PD,BOTHSEX,36
2015,Ireland,_T,FEMALE,9.22
2015,Ireland,PWD,MALE,15.75
2015,Ireland,_T,MALE,16.16
2016,Ireland,PWD,FEMALE,9.63
2016,Ireland,PD,MALE,42.31
2016,Ireland,_T,MALE,14.24
2016,Austria,_T,BOTHSEX,9.23
2016,Austria,_T,FEMALE,8.43
2016,Austria,PWD,MALE,8.67
2016,Austria,PD,FEMALE,32.72
2016,Austria,PD,MALE,46.89
2017,Austria,PWD,FEMALE,6.68
2017,Austria,PWD,BOTHSEX,6.92
2017,Austria,PD,MALE,33.56
2017,Austria,PD,FEMALE,41.58
2016,Ireland,PD,BOTHSEX,36.76
2016,Ireland,_T,FEMALE,9.84
2016,Ireland,PWD,MALE,13.79
2016,Ireland,_T,BOTHSEX,12.28
2016,Ireland,PD,FEMALE,27.43
2016,Ireland,PWD,BOTHSEX,11.93
2017,Ireland,_T,MALE,12.31
2017,Ireland,PD,MALE,36
2017,Ireland,_T,FEMALE,9.77
2020,Serbia,_T,BOTHSEX,31.18
2020,Serbia,PWD,FEMALE,33.61
2020,Serbia,PD,MALE,61.57
2020,Serbia,PWD,BOTHSEX,30.78
2020,Serbia,PD,BOTHSEX,66.61
2005,Slovakia,PWD,MALE,11.44
2005,Slovakia,PD,MALE,29.61
2005,Slovakia,PD,FEMALE,26.24
2005,Slovakia,_T,FEMALE,13.95
2005,Slovakia,PD,BOTHSEX,28.16
2005,Slovakia,_T,BOTHSEX,12.95
2005,Slovakia,_T,MALE,12.03
2005,Slovakia,PWD,BOTHSEX,12.48
2005,Slovakia,PWD,FEMALE,13.61
2006,Slovakia,PD,BOTHSEX,19.65
2006,Slovakia,PWD,FEMALE,12.64
2006,Slovakia,_T,FEMALE,12.73
2006,Slovakia,PD,MALE,23.58
2017,Ireland,PWD,BOTHSEX,10.74
2017,Ireland,PD,FEMALE,29.12
2017,Ireland,_T,BOTHSEX,11.16
2017,Ireland,PD,BOTHSEX,33.66
2017,Ireland,PWD,MALE,11.78
2017,Ireland,PWD,FEMALE,9.5
2018,Ireland,PWD,BOTHSEX,8.34
2018,Ireland,PWD,FEMALE,8.31
2018,Ireland,PWD,MALE,8.36
2006,Slovakia,_T,BOTHSEX,11.41
2006,Slovakia,PWD,BOTHSEX,11.14
2006,Slovakia,_T,MALE,10.17
2006,Slovakia,PD,FEMALE,15.57
2006,Slovakia,PWD,MALE,9.74
2007,Slovakia,PD,FEMALE,15.41
2007,Slovakia,PWD,MALE,7.28
2007,Slovakia,_T,BOTHSEX,8.84
2007,Slovakia,PD,MALE,16.56
2018,Ireland,PD,MALE,19.84
2018,Ireland,_T,FEMALE,8.32
2018,Ireland,_T,MALE,8.52
2018,Ireland,_T,BOTHSEX,8.43
2018,Ireland,PD,FEMALE,8.79
2018,Ireland,PD,BOTHSEX,14.26
2019,Ireland,PD,MALE,31.48
2019,Ireland,_T,FEMALE,7.44
2019,Ireland,_T,MALE,10.12
2007,Slovakia,PD,BOTHSEX,16.01
2007,Slovakia,PWD,BOTHSEX,8.64
2007,Slovakia,PWD,FEMALE,10.14
2007,Slovakia,_T,FEMALE,10.28
2007,Slovakia,_T,MALE,7.54
2008,Slovakia,_T,BOTHSEX,7.5
2008,Slovakia,PWD,MALE,5.96
2008,Slovakia,PD,FEMALE,20.88
2008,Slovakia,PD,BOTHSEX,17.35
2019,Ireland,_T,BOTHSEX,8.9
2019,Ireland,PD,BOTHSEX,25.41
2019,Ireland,PWD,MALE,9.81
2019,Ireland,PWD,FEMALE,7.32
2019,Ireland,PWD,BOTHSEX,8.68
2019,Ireland,PD,FEMALE,16.9
2020,Ireland,PWD,MALE,8.83
2020,Ireland,PWD,BOTHSEX,8.08
2020,Ireland,PD,FEMALE,28.72
2008,Slovakia,PD,MALE,14.22
2008,Slovakia,_T,FEMALE,8.91
2008,Slovakia,_T,MALE,6.19
2008,Slovakia,PWD,BOTHSEX,7.22
2008,Slovakia,PWD,FEMALE,8.57
2009,Slovakia,_T,FEMALE,9.82
2009,Slovakia,PWD,BOTHSEX,9.5
2009,Slovakia,PWD,MALE,9.46
2009,Slovakia,_T,BOTHSEX,9.83
2020,Ireland,PWD,FEMALE,7.18
2020,Ireland,_T,BOTHSEX,8.3
2020,Ireland,PD,MALE,23.46
2020,Ireland,PD,BOTHSEX,25.64
2020,Ireland,_T,FEMALE,7.42
2020,Ireland,_T,MALE,9.03
2021,Ireland,_T,FEMALE,11.67
2021,Ireland,PWD,FEMALE,11.42
2021,Ireland,PD,BOTHSEX,45.78
2009,Slovakia,PD,BOTHSEX,21.4
2009,Slovakia,PD,MALE,21.36
2009,Slovakia,_T,MALE,9.84
2009,Slovakia,PD,FEMALE,21.45
2009,Slovakia,PWD,FEMALE,9.54
2010,Slovakia,PWD,MALE,13.71
2010,Slovakia,_T,BOTHSEX,14.22
2010,Slovakia,PD,MALE,35.7
2010,Slovakia,PD,BOTHSEX,32.02
2021,Ireland,PD,MALE,61.6
2021,Ireland,PD,FEMALE,35.08
2021,Ireland,PWD,BOTHSEX,10.52
2021,Ireland,PWD,MALE,9.77
2021,Ireland,_T,BOTHSEX,10.81
2021,Ireland,_T,MALE,10.09
2004,Italy,PWD,MALE,10.52
2004,Italy,PWD,BOTHSEX,12.41
2004,Italy,_T,BOTHSEX,12.61
2004,Italy,PD,BOTHSEX,27.34
2004,Italy,_T,FEMALE,15.32
2004,Italy,PWD,FEMALE,15.22
2004,Italy,_T,MALE,10.8
2004,Italy,PD,MALE,30.06
2004,Italy,PD,FEMALE,23.04
2005,Italy,_T,FEMALE,14.25
2005,Italy,PD,BOTHSEX,26.31
2005,Italy,PWD,MALE,9.33
2010,Slovakia,PWD,FEMALE,13.66
2010,Slovakia,PWD,BOTHSEX,13.69
2010,Slovakia,_T,FEMALE,14.12
2010,Slovakia,_T,MALE,14.3
2010,Slovakia,PD,FEMALE,28.34
2011,Slovakia,_T,MALE,14.16
2011,Slovakia,PD,BOTHSEX,28.99
2011,Slovakia,_T,FEMALE,13.96
2011,Slovakia,PWD,MALE,13.81
2005,Italy,PD,MALE,31.02
2005,Italy,PD,FEMALE,18.55
2005,Italy,_T,MALE,9.64
2005,Italy,PWD,FEMALE,14.19
2005,Italy,PWD,BOTHSEX,11.29
2005,Italy,_T,BOTHSEX,11.5
2006,Italy,PD,FEMALE,32.05
2006,Italy,PWD,MALE,8.68
2006,Italy,PD,BOTHSEX,31.36
2011,Slovakia,_T,BOTHSEX,14.07
2011,Slovakia,PWD,FEMALE,13.48
2011,Slovakia,PWD,BOTHSEX,13.66
2011,Slovakia,PD,FEMALE,30.79
2011,Slovakia,PD,MALE,27.32
2012,Slovakia,PD,FEMALE,28.92
2012,Slovakia,_T,FEMALE,14.41
2012,Slovakia,PWD,FEMALE,13.96
2012,Slovakia,PWD,MALE,13.24
2012,Slovakia,PD,MALE,27.07
2012,Slovakia,PD,BOTHSEX,27.91
2012,Slovakia,_T,MALE,13.68
2012,Slovakia,PWD,BOTHSEX,13.57
2012,Slovakia,_T,BOTHSEX,14.02
2013,Slovakia,PWD,BOTHSEX,14.7
2013,Slovakia,_T,BOTHSEX,14.91
2013,Slovakia,PD,MALE,17.78
2013,Slovakia,_T,MALE,14.15
2006,Italy,_T,MALE,9.03
2006,Italy,_T,BOTHSEX,10.66
2006,Italy,PD,MALE,30.77
2006,Italy,_T,FEMALE,13.07
2006,Italy,PWD,BOTHSEX,10.29
2006,Italy,PWD,FEMALE,12.68
2007,Italy,PWD,MALE,8.2
2007,Italy,PD,MALE,18.07
2007,Italy,PWD,BOTHSEX,9.8
2013,Slovakia,PWD,MALE,14.06
2013,Slovakia,_T,FEMALE,15.78
2013,Slovakia,PD,BOTHSEX,22.76
2013,Slovakia,PWD,FEMALE,15.43
2013,Slovakia,PD,FEMALE,27.48
2014,Slovakia,PWD,BOTHSEX,13.55
2014,Slovakia,_T,FEMALE,14.32
2014,Slovakia,_T,MALE,13.91
2014,Slovakia,_T,BOTHSEX,14.1
2007,Italy,PD,BOTHSEX,19.35
2007,Italy,PD,FEMALE,21.42
2007,Italy,_T,BOTHSEX,9.98
2007,Italy,_T,MALE,8.4
2007,Italy,PWD,FEMALE,12.16
2007,Italy,_T,FEMALE,12.33
2008,Italy,PD,FEMALE,17.23
2008,Italy,PD,BOTHSEX,19.42
2008,Italy,PWD,BOTHSEX,10.48
2014,Slovakia,PD,FEMALE,30.34
2014,Slovakia,PD,MALE,31.4
2014,Slovakia,PD,BOTHSEX,30.86
2014,Slovakia,PWD,FEMALE,13.74
2014,Slovakia,PWD,MALE,13.4
2015,Slovakia,PD,MALE,17.4
2015,Slovakia,_T,MALE,10.3
2015,Slovakia,PWD,BOTHSEX,11.3
2008,Italy,PD,MALE,20.9
2008,Italy,_T,MALE,9.24
2008,Italy,_T,FEMALE,12.76
2008,Italy,PWD,MALE,8.99
2008,Italy,_T,BOTHSEX,10.66
2008,Italy,PWD,FEMALE,12.66
2009,Italy,PD,BOTHSEX,25.15
2009,Italy,_T,FEMALE,14.75
2009,Italy,PWD,BOTHSEX,12.32
2015,Slovakia,PD,BOTHSEX,16.9
2015,Slovakia,_T,BOTHSEX,11.5
2015,Slovakia,PWD,FEMALE,12.8
2015,Slovakia,_T,FEMALE,12.9
2015,Slovakia,PD,FEMALE,16.3
2015,Slovakia,PWD,MALE,10.1
2016,Slovakia,_T,FEMALE,10.7
2016,Slovakia,PWD,BOTHSEX,9.5
2009,Italy,PWD,MALE,10.83
2009,Italy,_T,MALE,11.04
2009,Italy,PD,FEMALE,29.26
2009,Italy,PWD,FEMALE,14.47
2009,Italy,PD,MALE,22.25
2009,Italy,_T,BOTHSEX,12.56
2010,Italy,_T,FEMALE,14.51
2010,Italy,PWD,FEMALE,14.47
2010,Italy,PD,BOTHSEX,19.17
2010,Italy,PD,MALE,20.47
2010,Italy,PWD,MALE,11.32
2010,Italy,PWD,BOTHSEX,12.61
2010,Italy,_T,BOTHSEX,12.7
2010,Italy,_T,MALE,11.44
2010,Italy,PD,FEMALE,17.43
2011,Italy,_T,FEMALE,13.87
2011,Italy,PD,FEMALE,20.74
2011,Italy,PWD,MALE,12.35
2011,Italy,PD,MALE,27.02
2011,Italy,PD,BOTHSEX,24.42
2011,Italy,PWD,BOTHSEX,12.9
2011,Italy,PWD,FEMALE,13.71
2011,Italy,_T,BOTHSEX,13.16
2011,Italy,_T,MALE,12.66
2012,Italy,PD,BOTHSEX,21
2012,Italy,_T,BOTHSEX,14.42
2012,Italy,PWD,BOTHSEX,14.21
2016,Slovakia,PWD,MALE,8.6
2016,Slovakia,_T,BOTHSEX,9.6
2016,Slovakia,PWD,FEMALE,10.5
2016,Slovakia,PD,MALE,13.8
2016,Slovakia,_T,MALE,8.8
2016,Slovakia,PD,BOTHSEX,15.9
2016,Slovakia,PD,FEMALE,18.3
2017,Slovakia,PWD,MALE,8
2012,Italy,PD,FEMALE,19.39
2012,Italy,_T,MALE,15.06
2012,Italy,PWD,MALE,14.83
2012,Italy,_T,FEMALE,13.5
2012,Italy,PWD,FEMALE,13.31
2012,Italy,PD,MALE,22.13
2013,Italy,PWD,BOTHSEX,14.47
2013,Italy,PD,BOTHSEX,22.69
2013,Italy,PD,MALE,26.87
2013,Italy,_T,MALE,15.68
2013,Italy,PWD,FEMALE,13.23
2013,Italy,_T,BOTHSEX,14.71
2013,Italy,PWD,MALE,15.33
2013,Italy,_T,FEMALE,13.31
2013,Italy,PD,FEMALE,16.18
2014,Italy,_T,BOTHSEX,16.02
2014,Italy,PD,MALE,24.1
2014,Italy,PD,BOTHSEX,24.52
2017,Slovakia,_T,BOTHSEX,8.77
2017,Slovakia,PWD,BOTHSEX,8.34
2017,Slovakia,_T,FEMALE,9.21
2017,Slovakia,PWD,FEMALE,8.74
2017,Slovakia,PD,FEMALE,25.33
2017,Slovakia,_T,MALE,8.38
2017,Slovakia,PD,BOTHSEX,22.81
2017,Slovakia,PD,MALE,20.71
2018,Slovakia,PD,BOTHSEX,29.25
2014,Italy,PWD,FEMALE,14.68
2014,Italy,_T,MALE,16.77
2014,Italy,PWD,BOTHSEX,15.79
2014,Italy,PWD,MALE,16.57
2014,Italy,_T,FEMALE,14.94
2014,Italy,PD,FEMALE,25.12
2015,Italy,PD,FEMALE,24.67
2015,Italy,_T,MALE,16.89
2015,Italy,PWD,FEMALE,16.48
2015,Italy,PD,MALE,33.01
2015,Italy,_T,FEMALE,16.71
2015,Italy,_T,BOTHSEX,16.81
2015,Italy,PWD,BOTHSEX,16.48
2015,Italy,PD,BOTHSEX,29.25
2015,Italy,PWD,MALE,16.48
2016,Italy,_T,MALE,16.65
2016,Italy,PWD,MALE,16.47
2016,Italy,_T,FEMALE,19.74
2016,Italy,PD,MALE,28.95
2016,Italy,_T,BOTHSEX,17.96
2016,Italy,PWD,BOTHSEX,17.81
2016,Italy,PD,BOTHSEX,27.36
2016,Italy,PD,FEMALE,25.7
2016,Italy,PWD,FEMALE,19.62
2017,Italy,_T,BOTHSEX,15.05
2017,Italy,PWD,BOTHSEX,14.96
2017,Italy,PD,BOTHSEX,23.09
2017,Italy,PD,MALE,29.5
2017,Italy,PWD,FEMALE,15.62
2017,Italy,_T,MALE,14.64
2017,Italy,PD,FEMALE,14.72
2017,Italy,_T,FEMALE,15.61
2017,Italy,PWD,MALE,14.49
2018,Italy,_T,MALE,13.13
2018,Italy,PD,MALE,28.43
2018,Italy,PWD,MALE,12.97
2018,Italy,PWD,FEMALE,15.31
2018,Italy,_T,BOTHSEX,14.05
2018,Italy,PWD,BOTHSEX,13.96
2018,Italy,_T,FEMALE,15.3
2018,Italy,PD,FEMALE,14.04
2018,Italy,PD,BOTHSEX,22.15
2019,Italy,PD,BOTHSEX,23.08
2019,Italy,PWD,MALE,11.18
2019,Italy,_T,BOTHSEX,12.31
2018,Slovakia,PWD,BOTHSEX,7.74
2018,Slovakia,_T,MALE,8.3
2018,Slovakia,PD,FEMALE,28
2018,Slovakia,_T,FEMALE,8.48
2018,Slovakia,PD,MALE,30.32
2018,Slovakia,_T,BOTHSEX,8.38
2018,Slovakia,PWD,FEMALE,7.88
2018,Slovakia,PWD,MALE,7.62
2019,Slovakia,PWD,MALE,8.86
2019,Slovakia,PWD,FEMALE,8.92
2019,Slovakia,PD,MALE,21.69
2019,Slovakia,PWD,BOTHSEX,8.89
2019,Slovakia,_T,FEMALE,9.44
2019,Slovakia,_T,MALE,9.13
2019,Slovakia,_T,BOTHSEX,9.27
2019,Slovakia,PD,FEMALE,25.41
2019,Slovakia,PD,BOTHSEX,23.77
2020,Slovakia,PWD,FEMALE,7.66
2019,Italy,PWD,FEMALE,13.58
2019,Italy,PD,FEMALE,27.64
2019,Italy,_T,MALE,11.24
2019,Italy,_T,FEMALE,13.74
2019,Italy,PD,MALE,18.51
2019,Italy,PWD,BOTHSEX,12.2
2020,Italy,PWD,FEMALE,16.84
2020,Italy,PWD,MALE,14.28
2020,Italy,PD,BOTHSEX,21.58
2020,Slovakia,PWD,BOTHSEX,7.5
2020,Slovakia,_T,MALE,7.79
2020,Slovakia,_T,FEMALE,7.95
2020,Slovakia,PD,FEMALE,17.57
2020,Slovakia,PD,BOTHSEX,21.08
2020,Slovakia,_T,BOTHSEX,7.87
2020,Slovakia,PD,MALE,24.59
2020,Slovakia,PWD,MALE,7.37
2005,Slovenia,PD,BOTHSEX,31.12
2020,Italy,PD,MALE,21.64
2020,Italy,_T,MALE,14.38
2020,Italy,PWD,BOTHSEX,15.38
2020,Italy,_T,FEMALE,16.9
2020,Italy,_T,BOTHSEX,15.46
2020,Italy,PD,FEMALE,21.49
2021,Italy,PWD,MALE,10.68
2021,Italy,PD,BOTHSEX,17.43
2021,Italy,PD,FEMALE,14.73
2021,Italy,PD,MALE,18.82
2021,Italy,PWD,BOTHSEX,11.88
2021,Italy,_T,BOTHSEX,11.95
2021,Italy,_T,MALE,10.81
2021,Italy,PWD,FEMALE,13.51
2021,Italy,_T,FEMALE,13.52
2020,Kyrgyzstan,PD,BOTHSEX,10.9
2020,Kyrgyzstan,PWD,BOTHSEX,5.7
2005,Slovenia,_T,MALE,13.79
2005,Slovenia,_T,BOTHSEX,14.88
2005,Slovenia,PD,FEMALE,25.79
2005,Slovenia,PWD,FEMALE,15.99
2005,Slovenia,PWD,MALE,13.25
2005,Slovenia,PD,MALE,34.56
2005,Slovenia,_T,FEMALE,16.18
2005,Slovenia,PWD,BOTHSEX,14.5
2006,Slovenia,PWD,FEMALE,14.94
2017,Austria,_T,BOTHSEX,8.09
2017,Austria,_T,FEMALE,8.21
2017,Austria,PD,BOTHSEX,37.67
2017,Austria,PWD,MALE,7.11
2017,Austria,_T,MALE,8
2018,Austria,_T,BOTHSEX,7.62
2018,Austria,_T,MALE,7.78
2018,Austria,PWD,MALE,6.18
2018,Austria,_T,FEMALE,7.43
2020,Kyrgyzstan,_T,FEMALE,6.7
2020,Kyrgyzstan,PD,FEMALE,8
2020,Kyrgyzstan,PWD,FEMALE,6.7
2020,Kyrgyzstan,_T,BOTHSEX,5.8
2020,Kyrgyzstan,_T,MALE,5.2
2020,Kyrgyzstan,PD,MALE,12.1
2020,Kyrgyzstan,PWD,MALE,5.1
2006,Slovenia,_T,FEMALE,15.21
2006,Slovenia,_T,MALE,12.94
2006,Slovenia,PWD,MALE,12.63
2006,Slovenia,PD,FEMALE,30.1
2006,Slovenia,PD,BOTHSEX,28.79
2006,Slovenia,PD,MALE,27.85
2006,Slovenia,PWD,BOTHSEX,13.67
2006,Slovenia,_T,BOTHSEX,13.96
2007,Slovenia,PWD,BOTHSEX,12.23
2005,Latvia,PD,MALE,23.67
2005,Latvia,PWD,FEMALE,10.8
2005,Latvia,PD,BOTHSEX,18.43
2005,Latvia,PWD,BOTHSEX,11.6
2005,Latvia,_T,BOTHSEX,11.88
2005,Latvia,_T,FEMALE,10.94
2005,Latvia,PD,FEMALE,13.79
2005,Latvia,_T,MALE,12.79
2005,Latvia,PWD,MALE,12.35
2007,Slovenia,_T,FEMALE,13.95
2007,Slovenia,_T,BOTHSEX,12.65
2007,Slovenia,PWD,FEMALE,13.61
2007,Slovenia,PD,FEMALE,33.33
2007,Slovenia,PD,MALE,34.58
2007,Slovenia,_T,MALE,11.58
2007,Slovenia,PWD,MALE,11.09
2007,Slovenia,PD,BOTHSEX,34.07
2008,Slovenia,PWD,BOTHSEX,10.64
2006,Latvia,PWD,MALE,10.42
2006,Latvia,_T,FEMALE,8.3
2006,Latvia,PD,BOTHSEX,13.12
2006,Latvia,PWD,FEMALE,8.32
2006,Latvia,PD,FEMALE,8
2006,Latvia,PWD,BOTHSEX,9.4
2006,Latvia,PD,MALE,18.91
2006,Latvia,_T,MALE,10.71
2006,Latvia,_T,BOTHSEX,9.54
2007,Latvia,PWD,MALE,7.84
2007,Latvia,PD,MALE,10.88
2007,Latvia,_T,FEMALE,6.02
2007,Latvia,_T,BOTHSEX,6.99
2007,Latvia,PWD,BOTHSEX,6.86
2007,Latvia,PWD,FEMALE,5.83
2007,Latvia,_T,MALE,7.92
2007,Latvia,PD,FEMALE,13.41
2007,Latvia,PD,BOTHSEX,12.04
2008,Slovenia,PD,BOTHSEX,30.94
2008,Slovenia,PWD,MALE,9.68
2008,Slovenia,PWD,FEMALE,11.79
2008,Slovenia,_T,FEMALE,12.27
2008,Slovenia,PD,MALE,29.53
2008,Slovenia,_T,MALE,10.15
2008,Slovenia,PD,FEMALE,32.67
2008,Slovenia,_T,BOTHSEX,11.11
2009,Slovenia,PD,MALE,27.27
2008,Latvia,PD,MALE,28.35
2008,Latvia,PWD,FEMALE,6.86
2008,Latvia,PD,FEMALE,14.65
2008,Latvia,PWD,BOTHSEX,8.69
2008,Latvia,PD,BOTHSEX,20.91
2008,Latvia,_T,MALE,10.76
2008,Latvia,PWD,MALE,10.41
2008,Latvia,_T,FEMALE,7.05
2008,Latvia,_T,BOTHSEX,8.96
2018,Austria,PD,BOTHSEX,44.26
2018,Austria,PWD,BOTHSEX,6.09
2018,Austria,PWD,FEMALE,5.98
2018,Austria,PD,MALE,46.18
2018,Austria,PD,FEMALE,41.97
2019,Austria,_T,FEMALE,8.65
2019,Austria,PWD,FEMALE,7.68
2019,Austria,_T,BOTHSEX,8.8
2019,Austria,PD,FEMALE,34.58
2009,Latvia,PD,BOTHSEX,33.02
2009,Latvia,_T,FEMALE,17.78
2009,Latvia,PD,FEMALE,26.87
2009,Latvia,PWD,BOTHSEX,22.43
2009,Latvia,_T,BOTHSEX,22.59
2009,Latvia,PD,MALE,38.72
2009,Latvia,PWD,FEMALE,17.65
2009,Latvia,PWD,MALE,27.26
2009,Latvia,_T,MALE,27.44
2009,Slovenia,_T,MALE,11.36
2009,Slovenia,PWD,FEMALE,12.43
2009,Slovenia,_T,BOTHSEX,12.2
2009,Slovenia,PD,FEMALE,36.57
2009,Slovenia,PWD,BOTHSEX,11.66
2009,Slovenia,PWD,MALE,11.03
2009,Slovenia,_T,FEMALE,13.21
2009,Slovenia,PD,BOTHSEX,32.49
2010,Slovenia,_T,FEMALE,15.07
2010,Latvia,PD,BOTHSEX,38.66
2010,Latvia,_T,FEMALE,20.23
2010,Latvia,PD,FEMALE,31.82
2010,Latvia,_T,BOTHSEX,23.93
2010,Latvia,PWD,BOTHSEX,23.65
2010,Latvia,_T,MALE,27.59
2010,Latvia,PD,MALE,45.83
2010,Latvia,PWD,FEMALE,20.01
2010,Latvia,PWD,MALE,27.26
2011,Latvia,PD,FEMALE,24.87
2011,Latvia,_T,MALE,24.85
2011,Latvia,PWD,MALE,24.5
2011,Latvia,_T,FEMALE,17.21
2011,Latvia,PD,BOTHSEX,37.25
2011,Latvia,_T,BOTHSEX,21.05
2011,Latvia,PD,MALE,51.34
2011,Latvia,PWD,FEMALE,17.09
2011,Latvia,PWD,BOTHSEX,20.82
2019,Austria,PWD,BOTHSEX,7.7
2019,Austria,PD,BOTHSEX,39.37
2019,Austria,PD,MALE,43.47
2019,Austria,PWD,MALE,7.7
2019,Austria,_T,MALE,8.93
2020,Austria,_T,MALE,9.87
2020,Austria,_T,BOTHSEX,10.4
2020,Austria,PD,BOTHSEX,42.29
2020,Austria,PWD,FEMALE,10.23
2012,Latvia,_T,MALE,21.32
2012,Latvia,_T,FEMALE,15.68
2012,Latvia,PD,MALE,41.65
2012,Latvia,PD,FEMALE,25.39
2012,Latvia,PWD,BOTHSEX,18.26
2012,Latvia,PWD,FEMALE,15.53
2012,Latvia,_T,BOTHSEX,18.48
2012,Latvia,PD,BOTHSEX,33.19
2012,Latvia,PWD,MALE,21.03
2010,Slovenia,_T,BOTHSEX,14.33
2010,Slovenia,PWD,FEMALE,14.36
2010,Slovenia,PWD,BOTHSEX,13.65
2010,Slovenia,PD,BOTHSEX,34.3
2010,Slovenia,PWD,MALE,13.06
2010,Slovenia,PD,FEMALE,33.5
2010,Slovenia,_T,MALE,13.71
2010,Slovenia,PD,MALE,35.15
2011,Slovenia,PWD,MALE,14.61
2011,Slovenia,PD,MALE,31.29
2011,Slovenia,_T,BOTHSEX,15.76
2011,Slovenia,PD,FEMALE,41.71
2011,Slovenia,_T,FEMALE,16.52
2011,Slovenia,PWD,BOTHSEX,15.08
2011,Slovenia,PWD,FEMALE,15.63
2011,Slovenia,PD,BOTHSEX,36.33
2011,Slovenia,_T,MALE,15.12
2012,Slovenia,PD,FEMALE,38.34
2013,Latvia,_T,MALE,17.35
2013,Latvia,PWD,BOTHSEX,14.67
2013,Latvia,PWD,MALE,17.01
2013,Latvia,PD,BOTHSEX,26.28
2013,Latvia,PD,FEMALE,22.49
2013,Latvia,PWD,FEMALE,12.37
2013,Latvia,_T,FEMALE,12.64
2013,Latvia,_T,BOTHSEX,14.98
2013,Latvia,PD,MALE,30.21
2012,Slovenia,_T,MALE,16.55
2012,Slovenia,_T,FEMALE,18.18
