Year,GeoAreaName,Age,Sex,Type of occupation,Value
2016,Türkiye,,MALE,isco08-3,13.23
2010,Slovenia,,FEMALE,isco08-9,5.13
2010,Slovenia,,BOTHSEX,isco08-7,6.82
2010,Slovenia,,MALE,isco08-1,21.53
2010,Slovenia,,MALE,isco08-9,5.75
2010,Slovenia,,MALE,isco08-3,10.54
2010,Slovenia,,FEMALE,isco08-4,8.17
2016,Türkiye,,MALE,isco08-2,21.49
2016,Türkiye,,MALE,isco08-1,20.88
2016,Türkiye,,MALE,_T,10.4
2016,Türkiye,,MALE,isco08-4,11.18
2017,Türkiye,,MALE,isco08-4,12.17
2017,Türkiye,,MALE,_T,11.26
2017,Türkiye,,MALE,isco08-1,22.39
2017,Türkiye,,MALE,isco08-2,22.84
2017,Türkiye,,BOTHSEX,_T,11.37
2017,Türkiye,,FEMALE,isco08-5,6.53
2017,Türkiye,,FEMALE,isco08-2,20.88
2017,Türkiye,,FEMALE,isco08-7,6.71
2017,Türkiye,,FEMALE,isco08-4,11.16
2017,Türkiye,,FEMALE,isco08-6,6.31
2017,Türkiye,,BOTHSEX,isco08-8,8.55
2017,Türkiye,,BOTHSEX,isco08-5,7.96
2017,Türkiye,,BOTHSEX,isco08-7,8.21
2017,Türkiye,,FEMALE,_T,11.62
2017,Spain,,MALE,isco08-3,19
2017,Spain,,MALE,isco08-1,33
2018,Spain,,MALE,isco08-3,19
2018,Spain,,MALE,isco08-5,13
2018,Spain,,MALE,_T,17
2018,Spain,,BOTHSEX,isco08-2,23
2010,Slovenia,,FEMALE,isco08-5,6.23
2010,Slovenia,,FEMALE,isco08-3,9.47
2010,Slovenia,,FEMALE,isco08-8,5.68
2010,Slovenia,,FEMALE,isco08-7,5.77
2010,Slovenia,,BOTHSEX,isco08-1,20.51
2010,Slovenia,,BOTHSEX,isco08-9,5.42
2017,Türkiye,,MALE,isco08-3,14.28
2017,Türkiye,,FEMALE,isco08-8,7.13
2017,Türkiye,,FEMALE,isco08-9,7.13
2017,Türkiye,,FEMALE,isco08-1,24.2
2017,Türkiye,,FEMALE,isco08-3,13
2017,Türkiye,,BOTHSEX,isco08-1,22.79
2017,Türkiye,,BOTHSEX,isco08-3,13.92
2017,Türkiye,,BOTHSEX,isco08-2,21.9
2017,Türkiye,,BOTHSEX,isco08-9,7.48
2017,Türkiye,,BOTHSEX,isco08-6,6.76
2017,Türkiye,,BOTHSEX,isco08-4,11.76
2017,Türkiye,,MALE,isco08-9,7.65
2017,Türkiye,,MALE,isco08-8,8.75
2017,Türkiye,,MALE,isco08-5,8.72
2017,Türkiye,,MALE,isco08-6,6.82
2017,Türkiye,,MALE,isco08-7,8.36
2018,Türkiye,,BOTHSEX,isco08-5,9.2
2018,Türkiye,,BOTHSEX,isco08-7,9.61
2018,Türkiye,,BOTHSEX,isco08-9,8.83
2018,Türkiye,,BOTHSEX,isco08-8,10.04
2018,Türkiye,,FEMALE,isco08-6,6.83
2018,Türkiye,,FEMALE,isco08-2,23.73
2018,Türkiye,,FEMALE,isco08-5,7.53
2018,Türkiye,,FEMALE,isco08-7,7.89
2018,Türkiye,,MALE,isco08-3,16.6
2018,Türkiye,,MALE,isco08-2,26.87
2018,Türkiye,,MALE,isco08-1,26.29
2018,Türkiye,,MALE,_T,13.22
2018,Türkiye,,MALE,isco08-4,13.93
2018,Türkiye,,FEMALE,_T,13.06
2018,Türkiye,,MALE,isco08-6,8.22
2018,Türkiye,,MALE,isco08-8,10.27
2018,Türkiye,,MALE,isco08-5,10.17
2018,Türkiye,,MALE,isco08-7,9.8
2018,Türkiye,,MALE,isco08-9,9.09
2018,Türkiye,,BOTHSEX,isco08-4,13.21
2010,Slovenia,,BOTHSEX,isco08-3,9.99
2010,Slovenia,,BOTHSEX,isco08-2,13.95
2010,Slovenia,,BOTHSEX,isco08-4,7.99
2010,Slovenia,,FEMALE,isco08-2,13.44
2010,Slovenia,,MALE,isco08-4,7.77
2010,Slovenia,,BOTHSEX,isco08-5,6.43
2018,Türkiye,,BOTHSEX,isco08-6,8.06
2018,Türkiye,,BOTHSEX,isco08-2,25.34
2018,Türkiye,,BOTHSEX,isco08-3,16.07
2018,Türkiye,,BOTHSEX,_T,13.17
2018,Türkiye,,BOTHSEX,isco08-1,26.33
2018,Türkiye,,FEMALE,isco08-4,12.23
2018,Türkiye,,FEMALE,isco08-3,14.72
2018,Türkiye,,FEMALE,isco08-1,26.45
2018,Türkiye,,FEMALE,isco08-9,8.33
2018,Türkiye,,FEMALE,isco08-8,8.37
2019,Türkiye,,MALE,_T,16.3
2019,Türkiye,,MALE,isco08-2,32.41
2019,Türkiye,,FEMALE,isco08-8,10.54
2019,Türkiye,,FEMALE,isco08-9,10.24
2019,Türkiye,,FEMALE,isco08-3,18.42
2019,Türkiye,,BOTHSEX,isco08-1,32.62
2019,Türkiye,,BOTHSEX,_T,16.3
2019,Türkiye,,BOTHSEX,isco08-3,19.5
2010,Slovenia,,BOTHSEX,isco08-6,6.15
2010,Slovenia,,BOTHSEX,_T,9.1
2010,Slovenia,,BOTHSEX,isco08-8,6.61
2010,Slovenia,,FEMALE,_T,9.07
2010,Slovenia,,FEMALE,isco08-1,18.62
2010,Slovenia,,MALE,_T,9.13
2019,Türkiye,,BOTHSEX,isco08-2,30.54
2019,Türkiye,,BOTHSEX,isco08-9,10.78
2019,Türkiye,,BOTHSEX,isco08-6,9.55
2019,Türkiye,,BOTHSEX,isco08-4,16.43
2019,Türkiye,,BOTHSEX,isco08-5,11.37
2019,Türkiye,,MALE,isco08-9,11.06
2019,Türkiye,,MALE,isco08-7,11.96
2019,Türkiye,,MALE,isco08-5,12.52
2019,Türkiye,,MALE,isco08-8,12.6
2019,Türkiye,,MALE,isco08-6,9.7
2019,Türkiye,,MALE,isco08-4,17.04
2019,Türkiye,,MALE,isco08-1,31.95
2019,Türkiye,,MALE,isco08-3,19.95
2019,Türkiye,,FEMALE,isco08-7,10.13
2019,Türkiye,,FEMALE,isco08-5,9.31
2019,Türkiye,,FEMALE,isco08-2,28.52
2019,Türkiye,,FEMALE,isco08-1,34.93
2019,Türkiye,,FEMALE,isco08-6,8.73
2010,Slovenia,,MALE,isco08-2,14.85
2010,Slovenia,,MALE,isco08-8,7.02
2010,Slovenia,,MALE,isco08-7,6.95
2010,Slovenia,,MALE,isco08-6,6.28
2010,Slovenia,,MALE,isco08-5,6.76
2014,Slovenia,,MALE,isco08-5,6.33
2014,Slovenia,,MALE,isco08-4,7.7
2014,Slovenia,,MALE,isco08-3,10.72
2014,Slovenia,,MALE,isco08-7,7.14
2014,Slovenia,,MALE,isco08-6,6.15
2014,Slovenia,,BOTHSEX,isco08-2,12.4
2014,Slovenia,,BOTHSEX,isco08-9,5.39
2014,Slovenia,,BOTHSEX,isco08-7,6.97
2014,Slovenia,,BOTHSEX,isco08-8,6.85
2014,Slovenia,,BOTHSEX,isco08-1,19.38
2014,Slovenia,,BOTHSEX,isco08-5,5.96
2014,Slovenia,,MALE,isco08-9,5.92
2014,Slovenia,,FEMALE,_T,8.5
2014,Slovenia,,FEMALE,isco08-2,11.54
2014,Slovenia,,FEMALE,isco08-9,4.93
2014,Slovenia,,FEMALE,isco08-8,5.74
2014,Slovenia,,FEMALE,isco08-3,9.31
2014,Slovenia,,MALE,isco08-8,7.22
2014,Slovenia,,MALE,isco08-2,13.8
2019,Türkiye,,FEMALE,isco08-4,15.61
2019,Türkiye,,BOTHSEX,isco08-8,12.33
2019,Türkiye,,BOTHSEX,isco08-7,11.76
2019,Türkiye,,FEMALE,_T,16.3
2020,Türkiye,,FEMALE,_T,23.5
2020,Türkiye,,MALE,isco08-6,11.22
2020,Türkiye,,MALE,isco08-5,16.06
2020,Türkiye,,MALE,isco08-8,15.62
2020,Türkiye,,MALE,isco08-7,14.76
2020,Türkiye,,MALE,isco08-9,13.89
2020,Türkiye,,BOTHSEX,isco08-5,14.45
2020,Türkiye,,FEMALE,isco08-4,21.18
2020,Türkiye,,BOTHSEX,isco08-2,45.92
2020,Türkiye,,BOTHSEX,isco08-3,24.79
2020,Türkiye,,BOTHSEX,_T,22.01
2020,Türkiye,,BOTHSEX,isco08-1,39.74
2020,Türkiye,,FEMALE,isco08-3,23.82
2020,Türkiye,,FEMALE,isco08-2,45.15
2014,Slovenia,,MALE,isco08-1,20.31
2014,Slovenia,,MALE,_T,9.14
2014,Slovenia,,FEMALE,isco08-1,17.8
2014,Slovenia,,BOTHSEX,isco08-4,7.82
2014,Slovenia,,BOTHSEX,_T,8.84
2014,Slovenia,,BOTHSEX,isco08-3,9.98
2014,Slovenia,,BOTHSEX,isco08-6,6.12
2014,Slovenia,,FEMALE,isco08-7,5.72
2014,Slovenia,,FEMALE,isco08-6,6.05
2014,Slovenia,,FEMALE,isco08-5,5.75
2014,Slovenia,,FEMALE,isco08-4,7.9
2018,Slovenia,,BOTHSEX,isco08-8,7
2020,Türkiye,,FEMALE,isco08-9,13.27
2020,Türkiye,,BOTHSEX,isco08-4,21.54
2020,Türkiye,,BOTHSEX,isco08-6,11.12
2020,Türkiye,,BOTHSEX,isco08-9,13.69
2020,Türkiye,,BOTHSEX,isco08-7,14.6
2020,Türkiye,,BOTHSEX,isco08-8,15.31
2020,Türkiye,,FEMALE,isco08-6,10.36
2020,Türkiye,,FEMALE,isco08-1,43.3
2020,Türkiye,,FEMALE,isco08-5,11.44
2018,Slovenia,,BOTHSEX,isco08-2,13
2018,Slovenia,,BOTHSEX,isco08-9,6
2018,Slovenia,,MALE,isco08-3,12
2018,Slovenia,,FEMALE,isco08-3,10
2018,Slovenia,,FEMALE,isco08-4,9
2018,Slovenia,,FEMALE,isco08-5,7
2018,Slovenia,,BOTHSEX,isco08-6,7
2018,Slovenia,,FEMALE,isco08-2,12
2018,Slovenia,,FEMALE,isco08-6,7
2018,Slovenia,,FEMALE,_T,9
2018,Slovenia,,MALE,isco08-9,7
2018,Slovenia,,MALE,_T,10
2020,Türkiye,,FEMALE,isco08-7,13.05
2020,Türkiye,,FEMALE,isco08-8,13
2020,Türkiye,,MALE,isco08-2,46.59
2020,Türkiye,,MALE,_T,21.38
2020,Türkiye,,MALE,isco08-1,38.66
2020,Türkiye,,MALE,isco08-4,21.8
2020,Türkiye,,MALE,isco08-3,25.21
2021,Türkiye,,MALE,isco08-3,32.96
2021,Türkiye,,MALE,isco08-1,50.94
2018,Slovenia,,MALE,isco08-1,22
2018,Slovenia,,MALE,isco08-2,15
2018,Slovenia,,MALE,isco08-5,7
2018,Slovenia,,FEMALE,isco08-9,6
2018,Slovenia,,FEMALE,isco08-8,6
2018,Slovenia,,FEMALE,isco08-7,7
2021,Türkiye,,MALE,_T,28.21
2021,Türkiye,,BOTHSEX,_T,28.13
2021,Türkiye,,BOTHSEX,isco08-2,49.76
2021,Türkiye,,FEMALE,isco08-4,27.21
2021,Türkiye,,FEMALE,isco08-7,16.9
2021,Türkiye,,FEMALE,isco08-5,17.24
2021,Türkiye,,FEMALE,isco08-6,19.85
2021,Türkiye,,BOTHSEX,isco08-3,31.35
2021,Türkiye,,BOTHSEX,isco08-8,21.16
2018,Slovenia,,BOTHSEX,isco08-5,7
2018,Slovenia,,BOTHSEX,isco08-4,9
2018,Slovenia,,BOTHSEX,isco08-1,20
2018,Slovenia,,BOTHSEX,isco08-7,8
2018,Slovenia,,BOTHSEX,isco08-0,9
2018,Slovenia,,BOTHSEX,_T,10
2021,Türkiye,,BOTHSEX,isco08-7,21.4
2021,Türkiye,,MALE,isco08-5,22.61
2021,Türkiye,,FEMALE,_T,27.96
2021,Türkiye,,MALE,isco08-2,53.66
2021,Türkiye,,MALE,isco08-4,28.51
2021,Türkiye,,FEMALE,isco08-9,19.52
2021,Türkiye,,FEMALE,isco08-8,16.59
2021,Türkiye,,FEMALE,isco08-2,45.67
2021,Türkiye,,FEMALE,isco08-1,46.51
2018,Slovenia,,BOTHSEX,isco08-3,11
2018,Slovenia,,FEMALE,isco08-1,18
2018,Slovenia,,MALE,isco08-6,7
2018,Slovenia,,MALE,isco08-7,8
2018,Slovenia,,MALE,isco08-8,8
2018,Slovenia,,MALE,isco08-4,9
2021,Türkiye,,FEMALE,isco08-3,27.68
2021,Türkiye,,BOTHSEX,isco08-1,49.85
2021,Türkiye,,BOTHSEX,isco08-9,19.59
2021,Türkiye,,BOTHSEX,isco08-4,27.97
2021,Türkiye,,BOTHSEX,isco08-6,16.06
2021,Türkiye,,MALE,isco08-9,19.62
2021,Türkiye,,BOTHSEX,isco08-5,20.72
2021,Türkiye,,MALE,isco08-7,21.92
2021,Türkiye,,MALE,isco08-6,15.36
2018,Spain,,BOTHSEX,isco08-5,12
2018,Spain,,BOTHSEX,isco08-8,14
2018,Spain,,FEMALE,isco08-4,13
2018,Spain,,FEMALE,isco08-9,10
2018,Spain,,FEMALE,isco08-8,12
2018,Spain,,MALE,isco08-2,25
2021,Türkiye,,MALE,isco08-8,21.79
2012,Ukraine,,BOTHSEX,isco08-2,24.92
2012,Ukraine,,MALE,isco08-8,18.9
2012,Ukraine,,MALE,isco08-7,22.36
2012,Ukraine,,FEMALE,isco08-4,13.42
2012,Ukraine,,FEMALE,isco08-3,16.49
2012,Ukraine,,FEMALE,isco08-8,15.65
2012,Ukraine,,BOTHSEX,_T,19.74
2012,Ukraine,,BOTHSEX,isco08-1,28.22
2012,Ukraine,,MALE,isco08-9,11.6
2012,Ukraine,,MALE,isco08-1,31.13
2012,Ukraine,,BOTHSEX,isco08-3,18.51
2012,Ukraine,,MALE,_T,22.07
2012,Ukraine,,FEMALE,_T,17.66
2002,Spain,,BOTHSEX,_T,8.6
2002,Spain,,BOTHSEX,isco88-9,5.34
2002,Spain,,BOTHSEX,isco88-8,7.44
2002,Spain,,BOTHSEX,isco88-4,7.43
2002,Spain,,BOTHSEX,isco88-3,10.79
2002,Spain,,BOTHSEX,isco88-2,13.8
2012,Ukraine,,BOTHSEX,isco08-9,10.83
2012,Ukraine,,BOTHSEX,isco08-6,13.26
2012,Ukraine,,BOTHSEX,isco08-5,11.11
2012,Ukraine,,BOTHSEX,isco08-4,13.81
2012,Ukraine,,BOTHSEX,isco08-7,21.06
2012,Ukraine,,FEMALE,isco08-2,24
2012,Ukraine,,FEMALE,isco08-9,10.37
2002,Spain,,BOTHSEX,isco88-5,6.63
2002,Spain,,BOTHSEX,isco88-1,21.39
2002,Spain,,BOTHSEX,isco88-7,7.33
2002,Spain,,MALE,isco88-9,5.68
2002,Spain,,MALE,isco88-7,7.44
2002,Spain,,MALE,isco88-8,7.82
2018,Spain,,MALE,isco08-6,12
2018,Spain,,MALE,isco08-4,15
2018,Spain,,FEMALE,isco08-7,11
2018,Spain,,FEMALE,isco08-5,10
2018,Spain,,MALE,isco08-7,14
2018,Spain,,MALE,isco08-9,11
2012,Ukraine,,MALE,isco08-6,13.03
2012,Ukraine,,MALE,isco08-5,12.86
2012,Ukraine,,MALE,isco08-4,16.21
2012,Ukraine,,MALE,isco08-3,24.01
2012,Ukraine,,MALE,isco08-2,26.79
2012,Ukraine,,FEMALE,isco08-7,15.31
2012,Ukraine,,FEMALE,isco08-6,13.42
2002,Spain,,FEMALE,isco88-2,12.13
2002,Spain,,FEMALE,isco88-1,16.9
2002,Spain,,FEMALE,isco88-3,8.95
2002,Spain,,MALE,_T,9.3
2002,Spain,,FEMALE,isco88-X,4.66
2002,Spain,,FEMALE,isco88-9,4.98
2012,Ukraine,,FEMALE,isco08-5,10.36
2012,Ukraine,,BOTHSEX,isco08-8,18.08
2012,Ukraine,,FEMALE,isco08-1,25.24
2016,Ukraine,,FEMALE,isco08-4,22.3
2016,Ukraine,,FEMALE,isco08-5,16.9
2016,Ukraine,,FEMALE,isco08-6,21.91
2016,Ukraine,,FEMALE,isco08-7,24.95
2002,Spain,,FEMALE,isco88-8,5.61
2002,Spain,,FEMALE,_T,7.42
2002,Spain,,BOTHSEX,isco88-X,6
2002,Spain,,MALE,isco88-2,15.29
2002,Spain,,MALE,isco88-1,22.41
2002,Spain,,MALE,isco88-5,7.31
2016,Ukraine,,FEMALE,isco08-2,39.27
2016,Ukraine,,FEMALE,isco08-3,28.06
2016,Ukraine,,MALE,isco08-3,39.68
2016,Ukraine,,MALE,isco08-5,22.7
2016,Ukraine,,MALE,isco08-8,30.62
2016,Ukraine,,MALE,isco08-6,23.89
2016,Ukraine,,MALE,isco08-7,33.8
2018,Spain,,MALE,isco08-8,14
2018,Spain,,BOTHSEX,isco08-1,33
2018,Spain,,BOTHSEX,_T,16
2018,Spain,,BOTHSEX,isco08-6,12
2018,Spain,,BOTHSEX,isco08-7,13
2018,Spain,,FEMALE,isco08-2,21
2002,Spain,,MALE,isco88-4,8.81
2002,Spain,,MALE,isco88-3,11.95
2002,Spain,,FEMALE,isco88-7,5.59
2002,Spain,,FEMALE,isco88-5,6.12
2002,Spain,,FEMALE,isco88-4,6.44
2002,Spain,,MALE,isco88-X,6.13
2006,Spain,,MALE,isco88-9,7.15
2006,Spain,,FEMALE,isco88-4,7.72
2006,Spain,,FEMALE,isco88-5,6.99
2006,Spain,,MALE,isco88-3,13.38
2006,Spain,,MALE,isco88-4,10.1
2006,Spain,,MALE,isco88-5,8.39
2016,Ukraine,,BOTHSEX,isco08-2,41.79
2016,Ukraine,,FEMALE,isco08-8,25.4
2016,Ukraine,,FEMALE,isco08-9,16.32
2016,Ukraine,,FEMALE,isco08-1,43.17
2016,Ukraine,,BOTHSEX,isco08-8,29.51
2016,Ukraine,,BOTHSEX,isco08-9,17.33
2016,Ukraine,,FEMALE,_T,29.65
2006,Spain,,MALE,isco88-1,25.47
2006,Spain,,BOTHSEX,isco88-9,6.78
2006,Spain,,BOTHSEX,isco88-5,7.46
2006,Spain,,BOTHSEX,isco88-1,23.69
2006,Spain,,FEMALE,isco88-7,7.02
2006,Spain,,FEMALE,isco88-8,6.91
2018,Spain,,FEMALE,_T,14
2018,Spain,,BOTHSEX,isco08-9,11
2018,Spain,,MALE,isco08-1,35
2018,Spain,,FEMALE,isco08-3,17
2018,Spain,,FEMALE,isco08-1,28
2018,Spain,,BOTHSEX,isco08-4,14
2016,Ukraine,,BOTHSEX,isco08-1,49.46
2016,Ukraine,,BOTHSEX,_T,33.28
2016,Ukraine,,BOTHSEX,isco08-3,31.32
2016,Ukraine,,BOTHSEX,isco08-4,22.86
2016,Ukraine,,BOTHSEX,isco08-5,18.66
2016,Ukraine,,BOTHSEX,isco08-6,22.85
2016,Ukraine,,BOTHSEX,isco08-7,32.17
2006,Spain,,FEMALE,isco88-9,6.35
2006,Spain,,MALE,_T,10.84
2006,Spain,,FEMALE,isco88-3,10.2
2006,Spain,,FEMALE,isco88-2,14.39
2006,Spain,,FEMALE,isco88-1,17.26
2006,Spain,,MALE,isco88-8,9.27
2016,Ukraine,,MALE,_T,37.22
2016,Ukraine,,MALE,isco08-9,18.96
2016,Ukraine,,MALE,isco08-1,55.24
2016,Ukraine,,MALE,isco08-4,26.02
2016,Ukraine,,MALE,isco08-2,46.72
2014,North Macedonia,,MALE,isco08-9,115.01
2014,North Macedonia,,MALE,isco08-8,129.77
2006,Spain,,MALE,isco88-7,9.05
2006,Spain,,MALE,isco88-2,17.13
2006,Spain,,BOTHSEX,isco88-2,15.63
2006,Spain,,BOTHSEX,isco88-3,12.02
2006,Spain,,BOTHSEX,isco88-4,8.64
2006,Spain,,BOTHSEX,isco88-7,8.88
2006,Spain,,BOTHSEX,isco88-8,8.93
2006,Spain,,FEMALE,_T,8.9
2006,Spain,,BOTHSEX,_T,10.05
2010,Spain,,BOTHSEX,_T,11.5
2010,Spain,,BOTHSEX,isco08-1,23.34
2010,Spain,,FEMALE,_T,10.41
2010,Spain,,FEMALE,isco08-2,16.09
2010,Spain,,FEMALE,isco08-1,19.91
2010,Spain,,FEMALE,isco08-4,9.1
2010,Spain,,FEMALE,isco08-3,11.61
2010,Spain,,MALE,isco08-9,8.36
2010,Spain,,FEMALE,isco08-9,7.11
2010,Spain,,MALE,_T,12.43
2010,Spain,,FEMALE,isco08-5,7.82
2010,Spain,,FEMALE,isco08-6,8.22
2010,Spain,,FEMALE,isco08-8,7.99
2010,Spain,,MALE,isco08-7,10.34
2010,Spain,,MALE,isco08-6,8.5
2014,North Macedonia,,MALE,isco08-7,135.7
2014,North Macedonia,,MALE,isco08-5,119.15
2014,North Macedonia,,MALE,isco08-4,150.66
2014,North Macedonia,,MALE,isco08-3,189.6
2014,North Macedonia,,FEMALE,isco08-4,147.97
2014,North Macedonia,,FEMALE,isco08-3,180.43
2010,Spain,,MALE,isco08-1,25.02
2010,Spain,,MALE,isco08-2,18.57
2010,Spain,,MALE,isco08-3,14.3
2010,Spain,,BOTHSEX,isco08-7,10.15
2010,Spain,,BOTHSEX,isco08-6,8.48
2010,Spain,,BOTHSEX,isco08-3,13.24
2014,North Macedonia,,FEMALE,isco08-2,211.46
2014,North Macedonia,,FEMALE,isco08-1,302.12
2014,North Macedonia,,FEMALE,_T,157.45
2014,North Macedonia,,BOTHSEX,isco08-9,107.57
2014,North Macedonia,,MALE,isco08-2,251.35
2014,North Macedonia,,MALE,isco08-1,342.74
2010,Spain,,FEMALE,isco08-7,8.08
2010,Spain,,MALE,isco08-5,9.07
2010,Spain,,MALE,isco08-4,11.71
2010,Spain,,BOTHSEX,isco08-5,8.26
2010,Spain,,BOTHSEX,isco08-4,10.09
2010,Spain,,BOTHSEX,isco08-2,17.18
2014,North Macedonia,,MALE,_T,173.31
2014,North Macedonia,,BOTHSEX,isco08-4,149.32
2014,North Macedonia,,BOTHSEX,isco08-3,185.32
2014,North Macedonia,,BOTHSEX,isco08-2,228.69
2014,North Macedonia,,BOTHSEX,isco08-1,329.64
2014,North Macedonia,,BOTHSEX,_T,166.19
2010,Spain,,BOTHSEX,isco08-9,7.63
2012,Spain,,MALE,_T,16
2012,Spain,,MALE,isco08-8,11
2012,Spain,,FEMALE,isco08-3,15
2012,Spain,,MALE,isco08-6,11
2012,Spain,,MALE,isco08-7,13
2012,Spain,,MALE,isco08-5,12
2012,Spain,,BOTHSEX,isco08-3,17
2012,Spain,,BOTHSEX,isco08-2,21
2012,Spain,,BOTHSEX,isco08-6,11
2012,Spain,,FEMALE,isco08-4,11
2012,Spain,,FEMALE,isco08-1,28
2014,North Macedonia,,FEMALE,isco08-9,98.44
2014,North Macedonia,,FEMALE,isco08-8,99.3
2014,North Macedonia,,FEMALE,isco08-5,103.2
2014,North Macedonia,,FEMALE,isco08-7,91.75
2014,North Macedonia,,BOTHSEX,isco08-8,119
2014,North Macedonia,,BOTHSEX,isco08-7,121.81
2012,Spain,,FEMALE,isco08-2,19
2012,Spain,,BOTHSEX,isco08-4,12
2012,Spain,,BOTHSEX,isco08-5,11
2012,Spain,,BOTHSEX,isco08-7,13
2012,Spain,,BOTHSEX,isco08-8,13
2012,Spain,,FEMALE,_T,13
2012,Spain,,MALE,isco08-3,19
2012,Spain,,MALE,isco08-2,23
2012,Spain,,MALE,isco08-1,33
2012,Spain,,MALE,isco08-4,14
2012,Spain,,FEMALE,isco08-7,10
2012,Spain,,FEMALE,isco08-8,10
2018,Spain,,BOTHSEX,isco08-3,18
2019,Spain,,BOTHSEX,isco08-9,11
2019,Spain,,FEMALE,_T,15
2019,Spain,,BOTHSEX,isco08-1,34
2019,Spain,,MALE,isco08-7,14
2019,Spain,,FEMALE,isco08-8,12
2019,Spain,,FEMALE,isco08-9,10
2019,Spain,,FEMALE,isco08-1,30
2019,Spain,,FEMALE,isco08-3,17
2019,Spain,,FEMALE,isco08-2,22
2019,Spain,,MALE,isco08-8,14
2019,Spain,,MALE,isco08-9,11
2019,Spain,,FEMALE,isco08-4,13
2019,Spain,,FEMALE,isco08-6,11
2019,Spain,,FEMALE,isco08-5,11
2019,Spain,,BOTHSEX,_T,16
2019,Spain,,MALE,isco08-3,19
2019,Spain,,BOTHSEX,isco08-2,23
2019,Spain,,BOTHSEX,isco08-4,14
2019,Spain,,BOTHSEX,isco08-3,18
2019,Spain,,MALE,_T,17
2019,Spain,,MALE,isco08-1,36
2019,Spain,,MALE,isco08-5,14
2019,Spain,,BOTHSEX,isco08-7,13
2019,Spain,,BOTHSEX,isco08-8,14
2019,Spain,,BOTHSEX,isco08-5,12
2019,Spain,,BOTHSEX,isco08-6,13
2019,Spain,,FEMALE,isco08-7,11
2019,Spain,,MALE,isco08-4,15
2019,Spain,,MALE,isco08-6,14
2019,Spain,,MALE,isco08-2,25
2020,Spain,,MALE,isco08-9,11
2020,Spain,,MALE,isco08-8,14
2020,Spain,,FEMALE,isco08-2,23
2020,Spain,,MALE,isco08-3,20
2020,Spain,,MALE,_T,17
2020,Spain,,MALE,isco08-1,37
2020,Spain,,MALE,isco08-2,26
2020,Spain,,FEMALE,isco08-7,11
2020,Spain,,FEMALE,isco08-6,14
2020,Spain,,FEMALE,isco08-4,13
2020,Spain,,BOTHSEX,isco08-6,13
2020,Spain,,BOTHSEX,isco08-8,14
2020,Spain,,BOTHSEX,isco08-5,12
2020,Spain,,FEMALE,isco08-3,17
2020,Spain,,FEMALE,isco08-1,31
2020,Spain,,BOTHSEX,isco08-3,19
2020,Spain,,BOTHSEX,isco08-4,14
2020,Spain,,BOTHSEX,isco08-2,24
2020,Spain,,BOTHSEX,isco08-7,13
2020,Spain,,BOTHSEX,isco08-1,35
2020,Spain,,FEMALE,_T,15
2020,Spain,,BOTHSEX,isco08-9,11
2020,Spain,,BOTHSEX,_T,16
2020,Spain,,MALE,isco08-6,13
2020,Spain,,MALE,isco08-5,14
2020,Spain,,MALE,isco08-4,15
2020,Spain,,FEMALE,isco08-9,10
2020,Spain,,FEMALE,isco08-8,13
2020,Spain,,FEMALE,isco08-5,11
2020,Spain,,MALE,isco08-7,14
2002,Sweden,,BOTHSEX,_T,15
2002,Sweden,,MALE,_T,15.82
2002,Sweden,,MALE,isco88-X,16.98
2002,Sweden,,MALE,isco88-9,11.12
2002,Sweden,,MALE,isco88-8,12.75
2002,Sweden,,BOTHSEX,isco88-5,12.01
2002,Sweden,,BOTHSEX,isco88-4,12.06
2002,Sweden,,BOTHSEX,isco88-3,16.51
2002,Sweden,,FEMALE,isco88-1,21.64
2002,Sweden,,FEMALE,isco88-9,10.12
2002,Sweden,,FEMALE,isco88-8,11.86
2002,Sweden,,FEMALE,isco88-7,11.66
2002,Sweden,,FEMALE,isco88-5,11.88
2002,Sweden,,FEMALE,isco88-4,11.99
2002,Sweden,,FEMALE,isco88-3,14.78
2002,Sweden,,FEMALE,isco88-2,19.2
2002,Sweden,,BOTHSEX,isco88-8,12.59
2002,Sweden,,BOTHSEX,isco88-7,13.1
2002,Sweden,,MALE,isco88-7,13.21
2002,Sweden,,MALE,isco88-5,12.25
2002,Sweden,,MALE,isco88-4,12.18
2002,Sweden,,BOTHSEX,isco88-2,21.35
2002,Sweden,,BOTHSEX,isco88-X,16.45
2002,Sweden,,MALE,isco88-2,22.43
2002,Sweden,,MALE,isco88-1,28.11
2002,Sweden,,MALE,isco88-3,17.44
2002,Sweden,,FEMALE,_T,13.4
2002,Sweden,,BOTHSEX,isco88-1,26.8
2002,Sweden,,BOTHSEX,isco88-9,10.61
2002,Sweden,,FEMALE,isco88-X,14.62
2006,Sweden,,BOTHSEX,isco88-8,14.45
2006,Sweden,,BOTHSEX,isco88-X,22.78
2006,Sweden,,MALE,isco88-1,29.36
2006,Sweden,,FEMALE,isco88-9,11.15
2006,Sweden,,BOTHSEX,isco88-1,27.43
2006,Sweden,,MALE,isco88-3,19.21
2006,Sweden,,MALE,isco88-4,13.84
2006,Sweden,,MALE,isco88-6,12.31
2006,Sweden,,MALE,isco88-5,13.58
2006,Sweden,,BOTHSEX,isco88-2,19.57
2006,Sweden,,BOTHSEX,isco88-3,17.22
2006,Sweden,,BOTHSEX,isco88-4,13.42
