Year,GeoAreaName,Sex,Value
2000,Sweden,FEMALE,149
2000,Liechtenstein,FEMALE,1
2001,Liechtenstein,FEMALE,1
2002,Liechtenstein,FEMALE,3
2003,Liechtenstein,FEMALE,3
2004,Liechtenstein,FEMALE,3
2005,Liechtenstein,FEMALE,3
2006,Liechtenstein,FEMALE,6
2007,Liechtenstein,FEMALE,6
2008,Liechtenstein,FEMALE,6
2009,Liechtenstein,FEMALE,6
2010,Liechtenstein,FEMALE,6
2011,Liechtenstein,FEMALE,6
2012,Liechtenstein,FEMALE,6
2013,Liechtenstein,FEMALE,6
2014,Liechtenstein,FEMALE,5
2015,Liechtenstein,FEMALE,5
2016,Liechtenstein,FEMALE,5
2017,Liechtenstein,FEMALE,3
2018,Liechtenstein,FEMALE,3
2019,Liechtenstein,FEMALE,3
2020,Liechtenstein,FEMALE,3
2021,Liechtenstein,FEMALE,3
2022,Liechtenstein,FEMALE,7
2023,Liechtenstein,FEMALE,7
2000,Lithuania,FEMALE,24
2001,Lithuania,FEMALE,15
2002,Lithuania,FEMALE,15
2003,Lithuania,FEMALE,15
2004,Lithuania,FEMALE,15
2005,Lithuania,FEMALE,31
2006,Lithuania,FEMALE,31
2007,Lithuania,FEMALE,35
2008,Lithuania,FEMALE,32
2009,Lithuania,FEMALE,25
2010,Lithuania,FEMALE,27
2011,Lithuania,FEMALE,27
2012,Lithuania,FEMALE,27
2013,Lithuania,FEMALE,34
2014,Lithuania,FEMALE,34
2015,Lithuania,FEMALE,33
2016,Lithuania,FEMALE,33
2017,Lithuania,FEMALE,30
2018,Lithuania,FEMALE,30
2019,Lithuania,FEMALE,30
2020,Lithuania,FEMALE,34
2001,Sweden,FEMALE,149
2002,Sweden,FEMALE,149
2003,Sweden,FEMALE,158
2004,Sweden,FEMALE,158
2005,Sweden,FEMALE,158
2006,Sweden,FEMALE,158
2007,Sweden,FEMALE,165
2008,Sweden,FEMALE,164
2009,Sweden,FEMALE,164
2021,Lithuania,FEMALE,39
2022,Lithuania,FEMALE,40
