Year,GeoAreaName,Sex,Value
2005,Kazakhstan,BOTHSEX,39.2
2005,Kazakhstan,FEMALE,12.3
2005,Kazakhstan,MALE,68.2
2010,Kazakhstan,BOTHSEX,29.9
2010,Kazakhstan,FEMALE,10.5
2010,Kazakhstan,MALE,50.7
2015,Kazakhstan,FEMALE,8.2
2015,Kazakhstan,BOTHSEX,23.2
2015,Kazakhstan,MALE,39.3
2019,Kazakhstan,BOTHSEX,17.6
2019,Kazakhstan,FEMALE,6.8
2019,Kazakhstan,MALE,29.0
2000,Kyrgyzstan,BOTHSEX,14.8
2000,Kyrgyzstan,MALE,25.0
2000,Kyrgyzstan,FEMALE,4.8
2005,Kyrgyzstan,BOTHSEX,13.2
2005,Kyrgyzstan,FEMALE,4.8
2005,Kyrgyzstan,MALE,21.7
2010,Kyrgyzstan,BOTHSEX,11.4
2010,Kyrgyzstan,FEMALE,4.6
2010,Kyrgyzstan,MALE,18.3
2015,Kyrgyzstan,MALE,16.1
2015,Kyrgyzstan,BOTHSEX,9.9
2015,Kyrgyzstan,FEMALE,3.9
2019,Kyrgyzstan,BOTHSEX,7.4
2019,Kyrgyzstan,FEMALE,3.2
2019,Kyrgyzstan,MALE,11.7
2000,Latvia,BOTHSEX,34.7
2000,Latvia,FEMALE,12.8
2000,Latvia,MALE,60.4
2005,Latvia,BOTHSEX,26.5
2005,Latvia,FEMALE,10.2
2005,Latvia,MALE,45.9
2010,Latvia,FEMALE,5.9
2010,Latvia,MALE,42.1
2010,Latvia,BOTHSEX,22.5
2015,Latvia,FEMALE,8.4
2015,Latvia,MALE,37.2
2015,Latvia,BOTHSEX,21.6
2019,Latvia,BOTHSEX,20.1
2019,Latvia,FEMALE,7.0
2019,Latvia,MALE,35.5
2000,Lithuania,BOTHSEX,50.1
2000,Lithuania,FEMALE,18.4
2000,Lithuania,MALE,86.2
2005,Lithuania,BOTHSEX,42.7
2005,Lithuania,FEMALE,14.4
2005,Lithuania,MALE,75.3
2010,Lithuania,FEMALE,12.9
2010,Lithuania,MALE,65.8
2010,Lithuania,BOTHSEX,37.2
2015,Lithuania,MALE,61.7
2015,Lithuania,FEMALE,11.9
2015,Lithuania,BOTHSEX,34.9
2019,Lithuania,BOTHSEX,26.1
2019,Lithuania,FEMALE,9.6
2019,Lithuania,MALE,45.4
2000,Luxembourg,BOTHSEX,16.1
2000,Luxembourg,FEMALE,9.2
2000,Luxembourg,MALE,23.1
2005,Luxembourg,FEMALE,6.7
2005,Luxembourg,MALE,20.3
2005,Luxembourg,BOTHSEX,13.4
2010,Luxembourg,BOTHSEX,12.0
2010,Luxembourg,FEMALE,6.8
2010,Luxembourg,MALE,17.3
2015,Luxembourg,BOTHSEX,12.2
2015,Luxembourg,FEMALE,7.7
2015,Luxembourg,MALE,16.6
2019,Luxembourg,BOTHSEX,11.3
2019,Luxembourg,FEMALE,7.1
2019,Luxembourg,MALE,15.3
2000,Malta,FEMALE,2.9
2000,Malta,MALE,10.8
2000,Malta,BOTHSEX,6.8
2005,Malta,BOTHSEX,5.5
2005,Malta,FEMALE,2.9
2005,Malta,MALE,8.3
2010,Malta,BOTHSEX,7.5
2010,Malta,FEMALE,1.6
2010,Malta,MALE,13.6
2015,Malta,BOTHSEX,7.2
2015,Malta,FEMALE,2.7
2015,Malta,MALE,11.6
2019,Malta,BOTHSEX,6.1
2019,Malta,FEMALE,2.3
2019,Malta,MALE,9.8
2000,Republic of Moldova,BOTHSEX,17.2
2000,Republic of Moldova,FEMALE,4.6
2000,Republic of Moldova,MALE,30.9
2005,Republic of Moldova,BOTHSEX,19.4
2005,Republic of Moldova,MALE,34.1
2005,Republic of Moldova,FEMALE,5.9
2010,Republic of Moldova,BOTHSEX,20.5
2010,Republic of Moldova,FEMALE,5.8
2010,Republic of Moldova,MALE,36.5
2015,Republic of Moldova,BOTHSEX,16.2
2015,Republic of Moldova,FEMALE,5.4
2015,Republic of Moldova,MALE,27.8
2019,Republic of Moldova,BOTHSEX,14.7
2019,Republic of Moldova,FEMALE,4.1
2019,Republic of Moldova,MALE,26.1
2000,Montenegro,BOTHSEX,20.8
2000,Montenegro,FEMALE,11.2
2000,Montenegro,MALE,30.7
2005,Montenegro,BOTHSEX,21.7
2005,Montenegro,MALE,32.7
2005,Montenegro,FEMALE,11.1
2010,Montenegro,BOTHSEX,20.3
2010,Montenegro,FEMALE,10.5
2010,Montenegro,MALE,30.4
2015,Montenegro,FEMALE,10.9
2015,Montenegro,MALE,30.7
2015,Montenegro,BOTHSEX,20.7
2019,Montenegro,BOTHSEX,21.0
2019,Montenegro,FEMALE,10.4
2019,Montenegro,MALE,31.7
2000,Netherlands,BOTHSEX,9.6
2000,Netherlands,FEMALE,6.4
2000,Netherlands,MALE,12.9
2005,Netherlands,BOTHSEX,9.8
2005,Netherlands,FEMALE,6.3
2005,Netherlands,MALE,13.4
2010,Netherlands,BOTHSEX,9.8
2010,Netherlands,FEMALE,5.8
2010,Netherlands,MALE,13.9
2015,Netherlands,BOTHSEX,11.8
2015,Netherlands,FEMALE,7.9
2015,Netherlands,MALE,15.7
2019,Netherlands,FEMALE,8.3
2019,Netherlands,MALE,15.5
2019,Netherlands,BOTHSEX,11.8
2000,Norway,MALE,21.1
2000,Norway,FEMALE,6.8
2000,Norway,BOTHSEX,13.9
2005,Norway,FEMALE,8.3
2005,Norway,MALE,16.6
2005,Norway,BOTHSEX,12.4
2010,Norway,FEMALE,8.0
2010,Norway,MALE,16.7
2010,Norway,BOTHSEX,12.4
2015,Norway,MALE,16.2
2015,Norway,BOTHSEX,12.5
2015,Norway,FEMALE,8.7
2019,Norway,BOTHSEX,11.8
2019,Norway,MALE,15.8
2019,Norway,FEMALE,7.7
2000,Poland,MALE,29.2
2000,Poland,BOTHSEX,17.0
2000,Poland,FEMALE,5.4
2005,Poland,FEMALE,5.1
2005,Poland,BOTHSEX,17.7
2005,Poland,MALE,31.2
2010,Poland,BOTHSEX,18.6
2010,Poland,FEMALE,4.8
2010,Poland,MALE,33.4
2015,Poland,BOTHSEX,15.9
2015,Poland,FEMALE,4.1
2015,Poland,MALE,28.4
2019,Poland,MALE,20.1
2019,Poland,BOTHSEX,11.3
2019,Poland,FEMALE,3.1
2000,Portugal,FEMALE,3.1
2000,Portugal,BOTHSEX,7.6
2000,Portugal,MALE,12.4
2005,Portugal,FEMALE,5.3
2005,Portugal,MALE,17.8
2005,Portugal,BOTHSEX,11.4
2010,Portugal,BOTHSEX,13.6
2010,Portugal,FEMALE,6.6
2010,Portugal,MALE,21.2
2015,Portugal,MALE,19.2
2015,Portugal,BOTHSEX,13.2
2015,Portugal,FEMALE,7.8
2019,Portugal,BOTHSEX,11.5
2019,Portugal,FEMALE,5.7
2019,Portugal,MALE,17.9
2000,Romania,BOTHSEX,12.9
2000,Romania,FEMALE,4.6
2000,Romania,MALE,21.6
2005,Romania,BOTHSEX,12.3
2005,Romania,MALE,20.6
2005,Romania,FEMALE,4.4
2010,Romania,BOTHSEX,13.2
2010,Romania,FEMALE,4.5
2010,Romania,MALE,22.6
2015,Romania,BOTHSEX,11.5
2015,Romania,FEMALE,3.5
2015,Romania,MALE,19.9
2019,Romania,BOTHSEX,9.7
2019,Romania,FEMALE,3.3
2019,Romania,MALE,16.5
2000,Serbia,BOTHSEX,23.1
2000,Serbia,FEMALE,13.5
2000,Serbia,MALE,33.0
2005,Serbia,BOTHSEX,20.1
2005,Serbia,FEMALE,11.8
2005,Serbia,MALE,28.8
2010,Serbia,BOTHSEX,17.2
2010,Serbia,FEMALE,8.6
2010,Serbia,MALE,26.1
2015,Serbia,MALE,24.6
2015,Serbia,FEMALE,8.5
2015,Serbia,BOTHSEX,16.4
2019,Serbia,FEMALE,6.3
2019,Serbia,BOTHSEX,11.4
2019,Serbia,MALE,16.6
2000,Slovakia,BOTHSEX,14.2
2000,Slovakia,FEMALE,5.1
2000,Slovakia,MALE,23.9
2005,Slovakia,BOTHSEX,13.7
2005,Slovakia,FEMALE,3.8
2005,Slovakia,MALE,24.1
2010,Slovakia,BOTHSEX,13.6
2010,Slovakia,FEMALE,3.9
2010,Slovakia,MALE,23.9
2015,Slovakia,FEMALE,3.4
2015,Slovakia,MALE,21.9
2015,Slovakia,BOTHSEX,12.4
2019,Slovakia,BOTHSEX,12.1
2019,Slovakia,MALE,21.2
2019,Slovakia,FEMALE,3.4
2000,Slovenia,BOTHSEX,32.0
2000,Slovenia,FEMALE,16.7
2000,Slovenia,MALE,47.9
2005,Slovenia,BOTHSEX,26.8
2005,Slovenia,MALE,42.4
2005,Slovenia,FEMALE,11.9
2010,Slovenia,FEMALE,7.6
2010,Slovenia,MALE,34.0
2010,Slovenia,BOTHSEX,20.7
2015,Slovenia,BOTHSEX,21.0
2015,Slovenia,FEMALE,8.9
2015,Slovenia,MALE,33.3
2019,Slovenia,FEMALE,8.3
2019,Slovenia,BOTHSEX,19.8
2019,Slovenia,MALE,31.4
2000,Spain,FEMALE,4.1
2000,Spain,MALE,13.2
2000,Spain,BOTHSEX,8.6
2005,Spain,BOTHSEX,8.0
2005,Spain,FEMALE,4.0
2005,Spain,MALE,12.2
2010,Spain,BOTHSEX,6.9
2010,Spain,FEMALE,3.1
2010,Spain,MALE,10.9
2015,Spain,BOTHSEX,7.9
2015,Spain,FEMALE,4.1
2015,Spain,MALE,11.8
2019,Spain,BOTHSEX,7.7
2019,Spain,MALE,11.4
2019,Spain,FEMALE,4.1
2000,Sweden,BOTHSEX,15.1
2000,Sweden,MALE,20.5
2000,Sweden,FEMALE,9.7
2005,Sweden,MALE,21.1
2005,Sweden,BOTHSEX,15.7
2005,Sweden,FEMALE,10.4
2010,Sweden,FEMALE,8.7
2010,Sweden,BOTHSEX,14.7
2010,Sweden,MALE,20.8
2015,Sweden,BOTHSEX,15.7
2015,Sweden,FEMALE,9.7
2015,Sweden,MALE,21.8
2019,Sweden,BOTHSEX,14.7
2019,Bosnia and Herzegovina,FEMALE,4.5
2019,Bosnia and Herzegovina,MALE,17.6
2019,Sweden,MALE,19.9
2019,Sweden,FEMALE,9.5
2019,Sweden,FEMALE,9.5
