Year,GeoAreaName,Age,Sex,Value
2002,Belgium,<5Y,FEMALE,4.8
2002,Belgium,<5Y,MALE,6.1
2003,Belgium,<5Y,FEMALE,4.7
2003,Belgium,<5Y,BOTHSEX,5.3
2003,Belgium,<5Y,MALE,5.9
2004,Germany,<5Y,MALE,5.3
2005,Germany,<5Y,BOTHSEX,4.7
2005,Germany,<5Y,MALE,5.2
2005,Germany,<5Y,FEMALE,4.3
2006,Germany,<5Y,BOTHSEX,4.6
2006,Germany,<5Y,MALE,5.0
2006,Germany,<5Y,FEMALE,4.1
2007,Germany,<5Y,FEMALE,4.0
2007,Germany,<5Y,MALE,4.9
2007,Germany,<5Y,BOTHSEX,4.5
2004,Belgium,<5Y,MALE,5.7
2004,Belgium,<5Y,BOTHSEX,5.2
2004,Belgium,<5Y,FEMALE,4.6
2005,Belgium,<5Y,FEMALE,4.5
2005,Belgium,<5Y,BOTHSEX,5.0
2005,Belgium,<5Y,MALE,5.6
2006,Belgium,<5Y,MALE,5.5
2006,Belgium,<5Y,FEMALE,4.3
2006,Belgium,<5Y,BOTHSEX,4.9
2007,Belgium,<5Y,BOTHSEX,4.8
2011,Cyprus,<5Y,BOTHSEX,3.3
2011,Cyprus,<5Y,MALE,3.5
2012,Cyprus,<5Y,MALE,3.4
2012,Cyprus,<5Y,BOTHSEX,3.1
2012,Cyprus,<5Y,FEMALE,2.9
2013,Cyprus,<5Y,FEMALE,2.7
2013,Cyprus,<5Y,BOTHSEX,3.0
2013,Cyprus,<5Y,MALE,3.2
2014,Cyprus,<5Y,MALE,3.1
2014,Cyprus,<5Y,BOTHSEX,2.9
2008,Germany,<5Y,BOTHSEX,4.4
2008,Germany,<5Y,MALE,4.8
2008,Germany,<5Y,FEMALE,3.9
2009,Germany,<5Y,FEMALE,3.8
2009,Germany,<5Y,BOTHSEX,4.3
2009,Germany,<5Y,MALE,4.7
2010,Germany,<5Y,FEMALE,3.8
2010,Germany,<5Y,MALE,4.6
2010,Germany,<5Y,BOTHSEX,4.2
2011,Germany,<5Y,FEMALE,3.7
2011,Germany,<5Y,BOTHSEX,4.1
2011,Germany,<5Y,MALE,4.5
2012,Germany,<5Y,MALE,4.4
2012,Germany,<5Y,BOTHSEX,4.0
2012,Germany,<5Y,FEMALE,3.7
2013,Germany,<5Y,FEMALE,3.6
2013,Germany,<5Y,BOTHSEX,4.0
2013,Germany,<5Y,MALE,4.3
2014,Germany,<5Y,MALE,4.3
2014,Germany,<5Y,BOTHSEX,4.0
2007,Belgium,<5Y,FEMALE,4.2
2007,Belgium,<5Y,MALE,5.3
2008,Belgium,<5Y,MALE,5.2
2008,Belgium,<5Y,FEMALE,4.1
2008,Belgium,<5Y,BOTHSEX,4.7
2009,Belgium,<5Y,FEMALE,4.0
2009,Belgium,<5Y,BOTHSEX,4.6
2009,Belgium,<5Y,MALE,5.1
2010,Belgium,<5Y,MALE,5.0
2010,Belgium,<5Y,BOTHSEX,4.5
2014,Cyprus,<5Y,FEMALE,2.6
2015,Cyprus,<5Y,BOTHSEX,2.8
2015,Cyprus,<5Y,MALE,3.0
2015,Cyprus,<5Y,FEMALE,2.6
2016,Cyprus,<5Y,MALE,3.0
2016,Cyprus,<5Y,BOTHSEX,2.7
2016,Cyprus,<5Y,FEMALE,2.5
2017,Cyprus,<5Y,FEMALE,2.5
2017,Cyprus,<5Y,MALE,3.0
2017,Cyprus,<5Y,BOTHSEX,2.7
2018,Cyprus,<5Y,BOTHSEX,2.8
2018,Cyprus,<5Y,MALE,3.0
2018,Cyprus,<5Y,FEMALE,2.5
2019,Cyprus,<5Y,FEMALE,2.6
2019,Cyprus,<5Y,MALE,3.0
2019,Cyprus,<5Y,BOTHSEX,2.8
2020,Cyprus,<5Y,FEMALE,2.6
2020,Cyprus,<5Y,MALE,3.0
2020,Cyprus,<5Y,BOTHSEX,2.8
2021,Cyprus,<5Y,MALE,3.0
2014,Germany,<5Y,FEMALE,3.6
2015,Germany,<5Y,MALE,4.2
2015,Germany,<5Y,FEMALE,3.6
2015,Germany,<5Y,BOTHSEX,3.9
2016,Germany,<5Y,MALE,4.2
2016,Germany,<5Y,BOTHSEX,3.9
2016,Germany,<5Y,FEMALE,3.6
2017,Germany,<5Y,FEMALE,3.5
