Year,GeoAreaName,Activity,Sex,Value
2010,Iceland,TOTAL,FEMALE,2.84
2010,Iceland,NONAGR,FEMALE,2.63
2010,Iceland,ISIC4_A,BOTHSEX,7.59
2010,Iceland,TOTAL,BOTHSEX,3.73
2010,Iceland,ISIC4_A,MALE,6.34
2010,Iceland,NONAGR,BOTHSEX,3.51
2010,Iceland,TOTAL,MALE,4.5
2010,Iceland,ISIC4_A,FEMALE,14.49
2010,Iceland,NONAGR,MALE,4.34
2011,Iceland,TOTAL,FEMALE,3.37
2011,Iceland,NONAGR,MALE,4.26
2011,Iceland,ISIC4_A,BOTHSEX,7.08
2011,Iceland,NONAGR,BOTHSEX,3.73
2011,Iceland,TOTAL,BOTHSEX,3.91
2011,Iceland,NONAGR,FEMALE,3.19
2011,Iceland,ISIC4_A,MALE,6.02
2011,Iceland,TOTAL,MALE,4.4
2011,Iceland,ISIC4_A,FEMALE,11.58
2012,Iceland,TOTAL,MALE,5.32
2012,Iceland,TOTAL,BOTHSEX,4.95
2012,Iceland,ISIC4_A,BOTHSEX,6.41
2012,Iceland,TOTAL,FEMALE,4.52
2012,Iceland,NONAGR,FEMALE,4.44
2012,Iceland,ISIC4_A,MALE,6.0
2012,Iceland,NONAGR,MALE,5.27
2012,Iceland,NONAGR,BOTHSEX,4.88
2014,Iceland,TOTAL,MALE,3.82
2014,Iceland,NONAGR,MALE,3.82
2014,Iceland,TOTAL,BOTHSEX,3.28
2014,Iceland,TOTAL,FEMALE,2.66
2014,Iceland,NONAGR,FEMALE,2.66
2014,Iceland,NONAGR,BOTHSEX,3.28
2017,Iceland,TOTAL,MALE,2.23
2017,Iceland,TOTAL,FEMALE,1.03
2017,Iceland,TOTAL,BOTHSEX,1.66
2017,Iceland,NONAGR,MALE,2.26
2017,Iceland,NONAGR,BOTHSEX,1.68
2017,Iceland,NONAGR,FEMALE,1.03
2018,Iceland,NONAGR,BOTHSEX,1.36
2018,Iceland,TOTAL,MALE,1.65
2018,Iceland,TOTAL,BOTHSEX,1.36
2018,Iceland,TOTAL,FEMALE,1.01
2018,Iceland,NONAGR,MALE,1.66
2018,Iceland,NONAGR,FEMALE,1.01
2007,Ireland,NONAGR,FEMALE,17.62
2007,Ireland,TOTAL,MALE,15.48
2007,Ireland,ISIC4_A,BOTHSEX,41.64
2007,Ireland,TOTAL,BOTHSEX,16.57
2007,Ireland,NONAGR,BOTHSEX,14.63
2007,Ireland,NONAGR,MALE,12.0
2007,Ireland,ISIC4_A,FEMALE,31.75
2007,Ireland,ISIC4_A,MALE,43.25
2007,Ireland,TOTAL,FEMALE,17.94
2008,Ireland,ISIC4_A,FEMALE,59.52
2008,Ireland,TOTAL,BOTHSEX,14.53
2008,Ireland,TOTAL,FEMALE,15.32
2008,Ireland,NONAGR,FEMALE,14.88
2008,Ireland,ISIC4_A,BOTHSEX,40.36
2008,Ireland,ISIC4_A,MALE,38.78
2008,Ireland,TOTAL,MALE,13.89
2008,Ireland,NONAGR,MALE,11.22
2008,Ireland,NONAGR,BOTHSEX,12.94
2009,Ireland,ISIC4_A,MALE,40.66
2009,Ireland,NONAGR,BOTHSEX,8.19
2009,Ireland,NONAGR,FEMALE,7.33
2009,Ireland,ISIC4_A,FEMALE,51.12
2009,Ireland,NONAGR,MALE,8.94
2009,Ireland,TOTAL,MALE,12.02
2009,Ireland,TOTAL,FEMALE,7.58
2009,Ireland,TOTAL,BOTHSEX,10.05
2009,Ireland,ISIC4_A,BOTHSEX,41.12
2010,Ireland,NONAGR,FEMALE,14.8
2010,Ireland,NONAGR,MALE,12.34
2010,Ireland,ISIC4_A,MALE,55.76
2010,Ireland,ISIC4_A,FEMALE,49.92
2010,Ireland,TOTAL,FEMALE,15.18
2010,Ireland,ISIC4_A,BOTHSEX,55.23
2010,Ireland,TOTAL,BOTHSEX,15.78
2010,Ireland,NONAGR,BOTHSEX,13.53
2010,Ireland,TOTAL,MALE,16.29
2011,Ireland,TOTAL,BOTHSEX,8.74
2011,Ireland,ISIC4_A,FEMALE,56.05
2011,Ireland,TOTAL,MALE,11.28
2011,Ireland,ISIC4_A,BOTHSEX,42.28
2011,Ireland,NONAGR,BOTHSEX,7.08
2011,Ireland,ISIC4_A,MALE,40.41
2011,Ireland,TOTAL,FEMALE,5.91
2011,Ireland,NONAGR,MALE,8.79
2011,Ireland,NONAGR,FEMALE,5.3
2012,Ireland,ISIC4_A,BOTHSEX,6.99
2012,Ireland,NONAGR,MALE,4.66
2012,Ireland,ISIC4_A,MALE,6.51
2012,Ireland,NONAGR,FEMALE,5.32
2012,Ireland,TOTAL,MALE,4.8
2012,Ireland,TOTAL,FEMALE,5.37
2012,Ireland,TOTAL,BOTHSEX,5.07
2012,Ireland,NONAGR,BOTHSEX,4.99
2013,Ireland,ISIC4_A,MALE,35.87
2013,Ireland,TOTAL,FEMALE,5.11
2013,Ireland,ISIC4_A,FEMALE,39.96
2013,Ireland,TOTAL,MALE,8.2
2013,Ireland,NONAGR,BOTHSEX,5.35
2013,Ireland,TOTAL,BOTHSEX,6.73
2013,Ireland,ISIC4_A,BOTHSEX,36.26
2013,Ireland,NONAGR,MALE,5.89
2013,Ireland,NONAGR,FEMALE,4.8
2014,Ireland,ISIC4_A,FEMALE,21.91
2014,Ireland,NONAGR,MALE,7.34
2014,Ireland,ISIC4_A,BOTHSEX,33.03
2014,Ireland,NONAGR,BOTHSEX,6.8
2014,Ireland,TOTAL,MALE,9.6
2014,Ireland,TOTAL,FEMALE,6.42
2014,Ireland,TOTAL,BOTHSEX,8.1
2014,Ireland,ISIC4_A,MALE,34.36
2014,Ireland,NONAGR,FEMALE,6.24
2015,Ireland,NONAGR,MALE,5.19
2015,Ireland,TOTAL,MALE,6.42
2015,Ireland,ISIC4_A,FEMALE,31.23
2015,Ireland,NONAGR,FEMALE,5.07
2015,Ireland,TOTAL,FEMALE,5.36
2015,Ireland,TOTAL,BOTHSEX,5.92
2015,Ireland,ISIC4_A,BOTHSEX,22.27
2015,Ireland,NONAGR,BOTHSEX,5.13
2015,Ireland,ISIC4_A,MALE,21.14
2016,Ireland,NONAGR,FEMALE,4.68
2016,Ireland,TOTAL,FEMALE,4.86
2016,Ireland,TOTAL,MALE,5.76
2016,Ireland,ISIC4_A,MALE,18.52
2016,Ireland,TOTAL,BOTHSEX,5.35
2016,Ireland,ISIC4_A,BOTHSEX,18.49
2016,Ireland,ISIC4_A,FEMALE,18.28
2016,Ireland,NONAGR,BOTHSEX,4.67
2016,Ireland,NONAGR,MALE,4.67
2017,Ireland,ISIC4_A,MALE,25.33
2017,Ireland,NONAGR,BOTHSEX,4.16
2017,Ireland,NONAGR,FEMALE,4.63
2017,Ireland,ISIC4_A,BOTHSEX,25.81
2017,Ireland,TOTAL,FEMALE,4.99
2017,Ireland,TOTAL,MALE,5.42
2017,Ireland,NONAGR,MALE,3.74
2017,Ireland,ISIC4_A,FEMALE,28.78
2017,Ireland,TOTAL,BOTHSEX,5.22
2018,Ireland,NONAGR,BOTHSEX,5.08
2018,Ireland,ISIC4_A,BOTHSEX,18.29
2018,Ireland,TOTAL,BOTHSEX,5.74
2018,Ireland,TOTAL,FEMALE,6.21
2018,Ireland,NONAGR,MALE,4.18
2018,Ireland,TOTAL,MALE,5.35
2018,Ireland,ISIC4_A,FEMALE,15.63
2018,Ireland,NONAGR,FEMALE,6.08
2018,Ireland,ISIC4_A,MALE,18.65
2019,Ireland,TOTAL,BOTHSEX,4.01
2019,Ireland,ISIC4_A,MALE,17.53
2019,Ireland,NONAGR,FEMALE,2.77
2019,Ireland,ISIC4_A,BOTHSEX,16.7
2019,Ireland,NONAGR,MALE,3.92
2019,Ireland,TOTAL,MALE,5.01
2019,Ireland,TOTAL,FEMALE,2.85
2019,Ireland,NONAGR,BOTHSEX,3.37
2020,Ireland,ISIC4_A,MALE,4.93
2020,Ireland,TOTAL,FEMALE,2.41
2020,Ireland,TOTAL,MALE,3.52
2020,Ireland,ISIC4_A,BOTHSEX,4.43
2020,Ireland,NONAGR,FEMALE,2.42
2020,Ireland,TOTAL,BOTHSEX,3.01
2020,Ireland,NONAGR,BOTHSEX,2.96
2020,Ireland,NONAGR,MALE,3.44
2021,Ireland,TOTAL,BOTHSEX,2.07
2021,Ireland,NONAGR,MALE,2.07
2021,Ireland,TOTAL,FEMALE,1.96
2021,Ireland,ISIC4_A,MALE,3.36
2021,Ireland,TOTAL,MALE,2.16
2021,Ireland,ISIC4_A,BOTHSEX,3.68
2021,Ireland,NONAGR,FEMALE,1.93
2021,Ireland,NONAGR,BOTHSEX,2.0
2007,Italy,TOTAL,MALE,4.54
2007,Italy,TOTAL,BOTHSEX,5.29
2007,Italy,TOTAL,FEMALE,6.45
2007,Italy,ISIC4_A,MALE,8.82
2007,Italy,ISIC4_A,FEMALE,19.29
2007,Italy,ISIC4_A,BOTHSEX,12.03
2007,Italy,NONAGR,MALE,4.32
2007,Italy,NONAGR,FEMALE,6.01
2007,Italy,NONAGR,BOTHSEX,4.99
2008,Italy,TOTAL,MALE,4.85
2008,Italy,ISIC4_A,MALE,12.37
2008,Italy,ISIC4_A,FEMALE,18.97
2008,Italy,NONAGR,BOTHSEX,5.24
2008,Italy,NONAGR,FEMALE,6.43
2008,Italy,TOTAL,BOTHSEX,5.63
2008,Italy,ISIC4_A,BOTHSEX,14.21
2008,Italy,NONAGR,MALE,4.43
2008,Italy,TOTAL,FEMALE,6.82
2009,Italy,ISIC4_A,BOTHSEX,14.43
2009,Italy,NONAGR,FEMALE,4.8
2009,Italy,TOTAL,BOTHSEX,4.35
2009,Italy,TOTAL,FEMALE,5.16
2009,Italy,NONAGR,MALE,3.44
2009,Italy,NONAGR,BOTHSEX,3.99
2009,Italy,ISIC4_A,FEMALE,17.6
2009,Italy,TOTAL,MALE,3.81
2009,Italy,ISIC4_A,MALE,12.93
2010,Italy,NONAGR,FEMALE,5.14
2010,Italy,ISIC4_A,MALE,11.94
2010,Italy,ISIC4_A,FEMALE,17.97
2010,Italy,NONAGR,MALE,3.98
2010,Italy,TOTAL,BOTHSEX,4.81
2010,Italy,ISIC4_A,BOTHSEX,13.68
2010,Italy,NONAGR,BOTHSEX,4.45
2010,Italy,TOTAL,FEMALE,5.49
2010,Italy,TOTAL,MALE,4.35
2011,Italy,TOTAL,FEMALE,7.4
2011,Italy,NONAGR,BOTHSEX,5.82
2011,Italy,TOTAL,BOTHSEX,5.99
2011,Italy,ISIC4_A,BOTHSEX,10.53
2011,Italy,TOTAL,MALE,5.03
2011,Italy,ISIC4_A,MALE,8.61
2011,Italy,NONAGR,FEMALE,7.18
2011,Italy,NONAGR,MALE,4.87
2011,Italy,ISIC4_A,FEMALE,14.63
2012,Italy,ISIC4_A,MALE,6.92
2012,Italy,NONAGR,BOTHSEX,5.8
2012,Italy,NONAGR,MALE,4.73
2012,Italy,NONAGR,FEMALE,7.31
2012,Italy,TOTAL,FEMALE,7.48
2012,Italy,TOTAL,BOTHSEX,5.91
2012,Italy,ISIC4_A,BOTHSEX,9.22
2012,Italy,ISIC4_A,FEMALE,14.45
2012,Italy,TOTAL,MALE,4.81
2013,Italy,NONAGR,MALE,3.79
2013,Italy,TOTAL,BOTHSEX,4.98
2013,Italy,NONAGR,FEMALE,6.26
2013,Italy,ISIC4_A,BOTHSEX,8.85
2013,Italy,TOTAL,FEMALE,6.43
2013,Italy,TOTAL,MALE,3.94
2013,Italy,ISIC4_A,MALE,7.04
2013,Italy,ISIC4_A,FEMALE,13.92
2013,Italy,NONAGR,BOTHSEX,4.83
2014,Italy,ISIC4_A,MALE,9.57
2014,Italy,TOTAL,MALE,5.43
2014,Italy,TOTAL,BOTHSEX,6.33
2014,Italy,NONAGR,MALE,5.23
2014,Italy,TOTAL,FEMALE,7.6
2014,Italy,NONAGR,BOTHSEX,6.12
2014,Italy,ISIC4_A,FEMALE,20.1
2014,Italy,ISIC4_A,BOTHSEX,12.07
2014,Italy,NONAGR,FEMALE,7.34
2015,Italy,ISIC4_A,MALE,7.31
2015,Italy,ISIC4_A,FEMALE,17.12
2015,Italy,TOTAL,FEMALE,8.21
2015,Italy,NONAGR,MALE,6.09
2015,Italy,NONAGR,FEMALE,7.99
2015,Italy,TOTAL,MALE,6.15
2015,Italy,ISIC4_A,BOTHSEX,9.92
2015,Italy,TOTAL,BOTHSEX,7.01
2015,Italy,NONAGR,BOTHSEX,6.89
2016,Italy,TOTAL,BOTHSEX,11.26
2016,Italy,NONAGR,MALE,10.37
2016,Italy,NONAGR,FEMALE,11.56
2016,Italy,ISIC4_A,BOTHSEX,20.07
2016,Italy,TOTAL,MALE,10.85
2016,Italy,NONAGR,BOTHSEX,10.87
2016,Italy,TOTAL,FEMALE,11.84
2016,Italy,ISIC4_A,MALE,19.24
2016,Italy,ISIC4_A,FEMALE,22.54
2017,Italy,ISIC4_A,BOTHSEX,22.19
2017,Italy,NONAGR,BOTHSEX,9.82
2017,Italy,NONAGR,FEMALE,10.16
2017,Italy,TOTAL,MALE,10.16
2017,Italy,NONAGR,MALE,9.57
2017,Italy,ISIC4_A,MALE,20.51
2017,Italy,TOTAL,FEMALE,10.6
2017,Italy,TOTAL,BOTHSEX,10.35
2017,Italy,ISIC4_A,FEMALE,27.13
2018,Italy,ISIC4_A,MALE,20.46
2018,Italy,ISIC4_A,BOTHSEX,21.67
2018,Italy,TOTAL,MALE,11.88
2018,Italy,TOTAL,BOTHSEX,12.02
2018,Italy,NONAGR,BOTHSEX,11.61
2018,Italy,ISIC4_A,FEMALE,25.75
2018,Italy,NONAGR,MALE,11.39
2018,Italy,TOTAL,FEMALE,12.21
2018,Italy,NONAGR,FEMALE,11.9
2019,Italy,ISIC4_A,BOTHSEX,25.09
2019,Italy,NONAGR,MALE,11.71
2019,Italy,NONAGR,BOTHSEX,12.28
2019,Italy,ISIC4_A,FEMALE,27.32
2019,Italy,TOTAL,FEMALE,13.41
2019,Italy,NONAGR,FEMALE,13.04
2019,Italy,TOTAL,MALE,12.27
2019,Italy,TOTAL,BOTHSEX,12.75
2019,Italy,ISIC4_A,MALE,24.16
2020,Italy,TOTAL,FEMALE,11.32
2020,Italy,NONAGR,FEMALE,11.08
2020,Italy,NONAGR,BOTHSEX,10.56
2020,Italy,ISIC4_A,BOTHSEX,19.49
2020,Italy,ISIC4_A,MALE,18.1
2020,Italy,NONAGR,MALE,10.17
2020,Italy,TOTAL,BOTHSEX,10.86
2020,Italy,TOTAL,MALE,10.53
2020,Italy,ISIC4_A,FEMALE,24.13
2021,Italy,ISIC4_A,BOTHSEX,19.9
2021,Italy,TOTAL,BOTHSEX,11.23
2021,Italy,TOTAL,FEMALE,10.45
2021,Italy,ISIC4_A,MALE,22.62
2021,Italy,TOTAL,MALE,11.78
2021,Italy,ISIC4_A,FEMALE,12.3
2021,Italy,NONAGR,BOTHSEX,10.86
2021,Italy,NONAGR,MALE,11.2
2021,Italy,NONAGR,FEMALE,10.4
2007,Latvia,NONAGR,BOTHSEX,9.83
2007,Latvia,ISIC4_A,BOTHSEX,34.97
2007,Latvia,TOTAL,BOTHSEX,12.1
2007,Latvia,TOTAL,FEMALE,10.18
2007,Latvia,NONAGR,MALE,11.44
2007,Latvia,ISIC4_A,MALE,33.1
2007,Latvia,ISIC4_A,FEMALE,38.5
2007,Latvia,NONAGR,FEMALE,8.27
2007,Latvia,TOTAL,MALE,13.97
2008,Latvia,NONAGR,BOTHSEX,8.2
2008,Latvia,ISIC4_A,BOTHSEX,31.43
2008,Latvia,NONAGR,FEMALE,6.28
2008,Latvia,ISIC4_A,MALE,30.54
2008,Latvia,TOTAL,FEMALE,7.64
2008,Latvia,TOTAL,MALE,12.17
2008,Latvia,ISIC4_A,FEMALE,33.19
2008,Latvia,NONAGR,MALE,10.2
2008,Latvia,TOTAL,BOTHSEX,9.92
2009,Latvia,TOTAL,FEMALE,7.37
2009,Latvia,NONAGR,FEMALE,5.2
2009,Latvia,TOTAL,MALE,10.76
2009,Latvia,TOTAL,BOTHSEX,8.95
2009,Latvia,ISIC4_A,FEMALE,46.46
2009,Latvia,ISIC4_A,MALE,37.16
2009,Latvia,NONAGR,BOTHSEX,6.31
2009,Latvia,NONAGR,MALE,7.66
2009,Latvia,ISIC4_A,BOTHSEX,40.54
2010,Latvia,NONAGR,MALE,12.74
2010,Latvia,ISIC4_A,MALE,33.04
2010,Latvia,ISIC4_A,FEMALE,37.95
2010,Latvia,TOTAL,BOTHSEX,11.78
2010,Latvia,NONAGR,BOTHSEX,9.8
2010,Latvia,TOTAL,FEMALE,8.85
2010,Latvia,TOTAL,MALE,14.97
2010,Latvia,NONAGR,FEMALE,7.27
2010,Latvia,ISIC4_A,BOTHSEX,34.7
2011,Latvia,TOTAL,FEMALE,10.22
2011,Latvia,ISIC4_A,FEMALE,39.29
2011,Latvia,ISIC4_A,BOTHSEX,39.71
2011,Latvia,TOTAL,BOTHSEX,12.27
2011,Latvia,NONAGR,MALE,11.39
2011,Latvia,NONAGR,FEMALE,9.04
2011,Latvia,NONAGR,BOTHSEX,10.12
2011,Latvia,ISIC4_A,MALE,39.88
2011,Latvia,TOTAL,MALE,14.51
2012,Latvia,TOTAL,MALE,12.23
2012,Latvia,TOTAL,FEMALE,10.16
2012,Latvia,NONAGR,FEMALE,8.98
2012,Latvia,NONAGR,MALE,9.29
2012,Latvia,TOTAL,BOTHSEX,11.15
2012,Latvia,ISIC4_A,BOTHSEX,37.5
2012,Latvia,NONAGR,BOTHSEX,9.12
2012,Latvia,ISIC4_A,FEMALE,43.73
2012,Latvia,ISIC4_A,MALE,35.45
2013,Latvia,TOTAL,MALE,15.74
2013,Latvia,ISIC4_A,MALE,35.25
2013,Latvia,ISIC4_A,BOTHSEX,33.81
2013,Latvia,NONAGR,MALE,13.57
2013,Latvia,ISIC4_A,FEMALE,30.28
2013,Latvia,NONAGR,BOTHSEX,11.11
2013,Latvia,TOTAL,FEMALE,9.77
2013,Latvia,NONAGR,FEMALE,8.96
2013,Latvia,TOTAL,BOTHSEX,12.65
2014,Latvia,TOTAL,FEMALE,10.09
2014,Latvia,TOTAL,BOTHSEX,12.03
2014,Latvia,NONAGR,BOTHSEX,10.52
2014,Latvia,ISIC4_A,FEMALE,35.79
2014,Latvia,ISIC4_A,MALE,33.7
2014,Latvia,NONAGR,MALE,12.03
2014,Latvia,NONAGR,FEMALE,9.19
2014,Latvia,TOTAL,MALE,14.09
2014,Latvia,ISIC4_A,BOTHSEX,34.28
2015,Latvia,ISIC4_A,MALE,30.89
2015,Latvia,TOTAL,BOTHSEX,9.62
2015,Latvia,TOTAL,FEMALE,7.45
2015,Latvia,ISIC4_A,BOTHSEX,31.84
2015,Latvia,TOTAL,MALE,11.77
2015,Latvia,NONAGR,FEMALE,6.07
2015,Latvia,NONAGR,BOTHSEX,7.69
2015,Latvia,ISIC4_A,FEMALE,33.94
2015,Latvia,NONAGR,MALE,9.41
2016,Latvia,NONAGR,FEMALE,7.68
2016,Latvia,ISIC4_A,FEMALE,30.22
2016,Latvia,ISIC4_A,BOTHSEX,30.76
2016,Latvia,NONAGR,BOTHSEX,8.54
2016,Latvia,TOTAL,FEMALE,8.67
2016,Latvia,ISIC4_A,MALE,31.01
2016,Latvia,TOTAL,MALE,11.52
2016,Latvia,TOTAL,BOTHSEX,10.09
2021,Bulgaria,NONAGR,MALE,5.73
2021,Bulgaria,ISIC4_A,FEMALE,29.86
2021,Bulgaria,ISIC4_A,BOTHSEX,22.81
2021,Bulgaria,TOTAL,FEMALE,6.8
2021,Bulgaria,NONAGR,BOTHSEX,5.77
2007,Spain,ISIC4_A,BOTHSEX,12.83
2007,Spain,ISIC4_A,MALE,11.32
2007,Spain,TOTAL,BOTHSEX,18.58
2007,Spain,NONAGR,MALE,13.74
2020,Switzerland,TOTAL,BOTHSEX,1.86
2020,Switzerland,ISIC4_A,BOTHSEX,5.46
2020,Switzerland,ISIC4_A,FEMALE,11.92
2016,Latvia,NONAGR,MALE,9.47
2017,Latvia,ISIC4_A,MALE,29.08
2017,Latvia,NONAGR,MALE,8.67
2017,Latvia,NONAGR,BOTHSEX,7.23
2017,Latvia,NONAGR,BOTHSEX,7.23
